record,key,value,details
protocol,L,33,ticks,48,speed,0.14999999999999999,gate,9.9999999999999998e-13
attempt,tick,34,total_endpoint_work,-0.010435676318196984,external_work,8.1855030631411234e-05,delta_cross,0.00028116765080213324,delta_rigid,0.00019931262017083839,required_rigid_work,-0.00019931262017083839,required_partial_work,-0.010431524492377603,rigid_kinematic,true,partial_kinematic,false,outside_r1_fraction,0.47396386422077119,self_translation_residual,1.1796119636642288e-16,cross_identity_residual,1.163891032163189e-16
attempt,tick,35,total_endpoint_work,-0.0082231150326690997,external_work,7.2368431875693425e-06,delta_cross,0.00026833948307398818,delta_rigid,0.00026110263988646763,required_rigid_work,-0.00026110263988646763,required_partial_work,-0.0082223779840037443,rigid_kinematic,true,partial_kinematic,false,outside_r1_fraction,0.57128667783712495,self_translation_residual,5.0306980803327406e-17,cross_identity_residual,4.87890977618477e-17
attempt,tick,36,total_endpoint_work,-0.0057911632340305686,external_work,-7.2925018223161706e-05,delta_cross,0.0001909419930286229,delta_rigid,0.00026386701125178779,required_rigid_work,-0.00026386701125178779,required_partial_work,-0.0057891762469509866,rigid_kinematic,true,partial_kinematic,true,outside_r1_fraction,0.66692984429423774,self_translation_residual,1.7347234759768071e-18,cross_identity_residual,3.1983964088322381e-18
attempt,tick,37,total_endpoint_work,-0.0067507690243889589,external_work,-4.0555799548109233e-05,delta_cross,0.00016707793887785032,delta_rigid,0.0002076337384259181,required_rigid_work,-0.0002076337384259181,required_partial_work,-0.0067482500006329233,rigid_kinematic,true,partial_kinematic,false,outside_r1_fraction,0.66860435898821335,self_translation_residual,-4.3368086899420177e-17,cross_identity_residual,-4.1443628043258407e-17
attempt,tick,38,total_endpoint_work,-0.0094470671756655741,external_work,4.910932784992129e-05,delta_cross,0.00022812253894979179,delta_rigid,0.00017901321109992964,required_rigid_work,-0.00017901321109992964,required_partial_work,-0.0094469990630474555,rigid_kinematic,true,partial_kinematic,false,outside_r1_fraction,0.51197076485973614,self_translation_residual,5.8980598183211441e-17,cross_identity_residual,5.9143228509084267e-17
attempt,tick,39,total_endpoint_work,-0.0097775374847980344,external_work,6.0762170009380053e-05,delta_cross,0.00027880408648684255,delta_rigid,0.00021804191647751756,required_rigid_work,-0.00021804191647751756,required_partial_work,-0.0097742014700785938,rigid_kinematic,true,partial_kinematic,false,outside_r1_fraction,0.52337636212611804,self_translation_residual,5.8980598183211441e-17,cross_identity_residual,5.5077470362263625e-17
attempt,tick,40,total_endpoint_work,-0.0074174541857404607,external_work,-1.7358157306768213e-05,delta_cross,0.00024560186721387343,delta_rigid,0.00026296002452061602,required_rigid_work,-0.00026296002452061602,required_partial_work,-0.0074178724922088404,rigid_kinematic,true,partial_kinematic,false,outside_r1_fraction,0.61498876180651452,self_translation_residual,-2.2551405187698492e-17,cross_identity_residual,-2.564138137928218e-17
attempt,tick,41,total_endpoint_work,-0.0060331366331958809,external_work,-6.4920499212715838e-05,delta_cross,0.00018278904773195298,delta_rigid,0.00024770954694464369,required_rigid_work,-0.00024770954694464369,required_partial_work,-0.0060305065595404675,rigid_kinematic,true,partial_kinematic,true,outside_r1_fraction,0.69326217131920664,self_translation_residual,-2.7755575615628914e-17,cross_identity_residual,-2.5153490401663703e-17
attempt,tick,42,total_endpoint_work,-0.0076009783560919532,external_work,-1.4390865906029309e-05,delta_cross,0.00018425531114975649,delta_rigid,0.00019864617705578347,required_rigid_work,-0.00019864617705578347,required_partial_work,-0.0076005554744387332,rigid_kinematic,true,partial_kinematic,false,outside_r1_fraction,0.62897452373468377,self_translation_residual,-5.2041704279304213e-18,cross_identity_residual,-2.3310346708438345e-18
attempt,tick,43,total_endpoint_work,-0.0096117690363683884,external_work,5.3964887669615208e-05,delta_cross,0.00024359837415411853,delta_rigid,0.00018963348648457119,required_rigid_work,-0.00018963348648457119,required_partial_work,-0.0096106659597792084,rigid_kinematic,true,partial_kinematic,false,outside_r1_fraction,0.52346764051434158,self_translation_residual,6.9388939039072284e-17,cross_identity_residual,6.7871055997592578e-17
attempt,tick,44,total_endpoint_work,-0.009070492101134137,external_work,3.907777200570595e-05,delta_cross,0.0002701644896796352,delta_rigid,0.00023108671767392563,required_rigid_work,-0.00023108671767392563,required_partial_work,-0.0090689645727788024,rigid_kinematic,true,partial_kinematic,false,outside_r1_fraction,0.56556162366629403,self_translation_residual,-1.7347234759768071e-18,cross_identity_residual,-3.6320772778264399e-18
attempt,tick,45,total_endpoint_work,-0.0069399726271808645,external_work,-3.2088337567615349e-05,delta_cross,0.00022696991042849349,delta_rigid,0.00025905824799606764,required_rigid_work,-0.00025905824799606764,required_partial_work,-0.0069400503228816447,rigid_kinematic,true,partial_kinematic,false,outside_r1_fraction,0.648447716574579,self_translation_residual,-4.163336342344337e-17,cross_identity_residual,-4.1199682554449168e-17
attempt,tick,46,total_endpoint_work,-0.0064642058621540658,external_work,-5.2031191885139949e-05,delta_cross,0.00018133295981523877,delta_rigid,0.00023336415170033264,required_rigid_work,-0.00023336415170033264,required_partial_work,-0.0064623092839858776,rigid_kinematic,true,partial_kinematic,false,outside_r1_fraction,0.69538015006416198,self_translation_residual,-5.0306980803327406e-17,cross_identity_residual,-4.6078592330633938e-17
attempt,tick,47,total_endpoint_work,-0.0082433733476638058,external_work,5.3798265392287323e-06,delta_cross,0.00020012524704107575,delta_rigid,0.0001947454205017754,required_rigid_work,-0.0001947454205017754,required_partial_work,-0.0082436473455380042,rigid_kinematic,true,partial_kinematic,false,outside_r1_fraction,0.60083167907316359,self_translation_residual,-7.1123662515049091e-17,cross_identity_residual,-7.1611553492667568e-17
summary,attempts,42,partial_valid_count,12,rigid_valid_count,42,rigid_required_work_rms,0.00023156579861414742,partial_required_work_rms,0.008462839477058743,min_outside_r1_fraction,0.12232886950877267,max_outside_r1_fraction,0.70616963120792897,worst_component_closure,5.3894600990038564e-17,worst_self_translation,1.1796119636642288e-16,worst_cross_identity,1.163891032163189e-16,worst_translation_map,0,valid,true
verdict,RIGID_SOURCE_HISTORY_TRANSLATION_FULL_RECOVERY_NONLOCAL_EVENT_SUPPORT
