L,direction,amplitude,polarity,tick,packet_centroid,directed_probe_distance,force_x,force_longitudinal,max_leading_force,integrated_longitudinal_force,valid
49,-1,1,-1,16,26.913197656923906,2.9131976569239058,-4.3285454109768837e-19,4.3285454109768837e-19,1.0143263474502042e-19,6.2057720472010519e-18,1
49,-1,1,-1,17,26.45448359939104,2.4544835993910397,-2.9192927200136785e-19,2.9192927200136785e-19,1.0143263474502042e-19,6.2057720472010519e-18,1
49,-1,1,-1,18,25.994728845696077,1.994728845696077,-9.7716998116103736e-19,9.7716998116103736e-19,1.0143263474502042e-19,6.2057720472010519e-18,1
49,-1,1,-1,19,25.533662558788762,1.5336625587887625,-8.5721703576223341e-19,8.5721703576223341e-19,1.0143263474502042e-19,6.2057720472010519e-18,1
49,-1,1,-1,20,25.071425603442762,1.0714256034427621,-1.0482521640415138e-19,1.0482521640415138e-19,1.0143263474502042e-19,6.2057720472010519e-18,1
49,-1,1,-1,21,24.608146698507241,0.60814669850724101,1.270625368678102e-19,-1.270625368678102e-19,1.0143263474502042e-19,6.2057720472010519e-18,1
49,-1,1,-1,22,24.143898064775225,0.14389806477522527,2.6956266344852503e-19,-2.6956266344852503e-19,1.0143263474502042e-19,6.2057720472010519e-18,1
49,-1,1,-1,23,23.678752171383419,-0.32124782861658119,1.0789910812881047e-19,-1.0789910812881047e-19,1.0143263474502042e-19,6.2057720472010519e-18,1
49,-1,1,-1,24,23.212807950662121,-0.78719204933787879,-5.7685087088164793e-20,5.7685087088164793e-20,1.0143263474502042e-19,6.2057720472010519e-18,1
49,-1,1,-1,25,22.746186228567062,-1.253813771432938,-1.5315593764011123e-19,1.5315593764011123e-19,1.0143263474502042e-19,6.2057720472010519e-18,1
49,-1,1,-1,26,22.279005532882909,-1.7209944671170909,-2.5682452703411096e-19,2.5682452703411096e-19,1.0143263474502042e-19,6.2057720472010519e-18,1
49,-1,1,-1,27,21.811389036245064,-2.188610963754936,-1.5574887659594815e-19,1.5574887659594815e-19,1.0143263474502042e-19,6.2057720472010519e-18,1
49,-1,1,-1,28,21.343462814029731,-2.6565371859702687,-4.6890210756467638e-19,4.6890210756467638e-19,1.0143263474502042e-19,6.2057720472010519e-18,1
49,-1,1,-1,29,20.875350441859332,-3.1246495581406677,-4.3069908367833997e-19,4.3069908367833997e-19,1.0143263474502042e-19,6.2057720472010519e-18,1
49,-1,1,-1,30,20.407199172240357,-3.5928008277596426,-4.0186771196891292e-19,4.0186771196891292e-19,1.0143263474502042e-19,6.2057720472010519e-18,1
49,-1,1,-1,31,19.939191614083111,-4.0608083859168893,-7.7501454702970698e-19,7.7501454702970698e-19,1.0143263474502042e-19,6.2057720472010519e-18,1
49,-1,1,-1,32,19.471485977387317,-4.5285140226126828,1.565213587096945e-19,-1.565213587096945e-19,1.0143263474502042e-19,6.2057720472010519e-18,1
49,-1,1,1,1,33.638702278242008,9.6387022782420075,2.9106864347287051e-21,-2.9106864347287051e-21,1.0143263474502042e-19,-6.2057720472010519e-18,1
49,-1,1,1,2,33.182137240669228,9.1821372406692277,2.6446376881954927e-21,-2.6446376881954927e-21,1.0143263474502042e-19,-6.2057720472010519e-18,1
49,-1,1,1,3,32.792110272700448,8.7921102727004481,8.6477436794339117e-22,-8.6477436794339117e-22,1.0143263474502042e-19,-6.2057720472010519e-18,1
49,-1,1,1,4,32.404379930685707,8.4043799306857068,3.455924418371263e-21,-3.455924418371263e-21,1.0143263474502042e-19,-6.2057720472010519e-18,1
49,-1,1,1,5,31.929807845217788,7.9298078452177876,1.1009527965120591e-20,-1.1009527965120591e-20,1.0143263474502042e-19,-6.2057720472010519e-18,1
49,-1,1,1,6,31.399125190272581,7.3991251902725814,2.4611489603682471e-20,-2.4611489603682471e-20,1.0143263474502042e-19,-6.2057720472010519e-18,1
49,-1,1,1,7,30.92560766349516,6.9256076634951604,8.4733156630463992e-20,-8.4733156630463992e-20,1.0143263474502042e-19,-6.2057720472010519e-18,1
49,-1,1,1,8,30.525928246363421,6.5259282463634207,1.0143263474502042e-19,-1.0143263474502042e-19,1.0143263474502042e-19,-6.2057720472010519e-18,1
49,-1,1,1,9,30.117024867376195,6.1170248673761947,1.4497579538690233e-20,-1.4497579538690233e-20,1.0143263474502042e-19,-6.2057720472010519e-18,1
49,-1,1,1,10,29.659697986281511,5.6596979862815111,1.3562593106802018e-19,-1.3562593106802018e-19,1.0143263474502042e-19,-6.2057720472010519e-18,1
49,-1,1,1,11,29.186080946434963,5.1860809464349629,1.3119807990487495e-19,-1.3119807990487495e-19,1.0143263474502042e-19,-6.2057720472010519e-18,1
49,-1,1,1,12,28.727737750291293,4.7277377502912934,1.0433316893019666e-19,-1.0433316893019666e-19,1.0143263474502042e-19,-6.2057720472010519e-18,1
49,-1,1,1,13,28.279838995262402,4.2798389952624021,2.9170155363766784e-19,-2.9170155363766784e-19,1.0143263474502042e-19,-6.2057720472010519e-18,1
49,-1,1,1,14,27.828370232016059,3.8283702320160593,2.2506136632709694e-19,-2.2506136632709694e-19,1.0143263474502042e-19,-6.2057720472010519e-18,1
49,-1,1,1,15,27.371545262015605,3.371545262015605,3.6884327806936947e-19,-3.6884327806936947e-19,1.0143263474502042e-19,-6.2057720472010519e-18,1
49,-1,1,1,16,26.913197656923906,2.9131976569239058,4.3285454109768837e-19,-4.3285454109768837e-19,1.0143263474502042e-19,-6.2057720472010519e-18,1
49,-1,1,1,17,26.45448359939104,2.4544835993910397,2.9192927200136785e-19,-2.9192927200136785e-19,1.0143263474502042e-19,-6.2057720472010519e-18,1
49,-1,1,1,18,25.994728845696077,1.994728845696077,9.7716998116103736e-19,-9.7716998116103736e-19,1.0143263474502042e-19,-6.2057720472010519e-18,1
49,-1,1,1,19,25.533662558788762,1.5336625587887625,8.5721703576223341e-19,-8.5721703576223341e-19,1.0143263474502042e-19,-6.2057720472010519e-18,1
49,-1,1,1,20,25.071425603442762,1.0714256034427621,1.0482521640415138e-19,-1.0482521640415138e-19,1.0143263474502042e-19,-6.2057720472010519e-18,1
49,-1,1,1,21,24.608146698507241,0.60814669850724101,-1.270625368678102e-19,1.270625368678102e-19,1.0143263474502042e-19,-6.2057720472010519e-18,1
49,-1,1,1,22,24.143898064775225,0.14389806477522527,-2.6956266344852503e-19,2.6956266344852503e-19,1.0143263474502042e-19,-6.2057720472010519e-18,1
49,-1,1,1,23,23.678752171383419,-0.32124782861658119,-1.0789910812881047e-19,1.0789910812881047e-19,1.0143263474502042e-19,-6.2057720472010519e-18,1
