k,d,l,m,A_N,R_N,lambda_max,log_psi,hits_1e-03,hits_1e-04,hits_1e-05,hits_1e-06,alpha_inv_rel_residual
4,2,6,2,2.0376777256719419e-10,1.000055796124817714940646,137.0359991832056232604195,-2.4323028596238667e-11,1,1,1,1,7.239384098e-10
4,2,6,3,2.0376723960841822e-10,1.00005579612481718198187,137.0359991832056249084385,-2.4322986184726837e-11,1,1,1,1,7.239384218e-10
4,2,6,4,2.0376670664964224e-10,1.000055796124816649023094,137.0359991832056265564574,-2.4322943773215007e-11,1,1,1,1,7.239384338e-10
4,2,6,5,2.0376617369086627e-10,1.000055796124816116064318,137.0359991832056282044763,-2.4322901361703176e-11,1,1,1,1,7.239384459e-10
4,2,6,6,2.037656407320903e-10,1.000055796124815583105542,137.0359991832056298524953,-2.4322858950191346e-11,1,1,1,1,7.239384579e-10
4,2,6,7,2.0376510777331432e-10,1.000055796124815050146766,137.0359991832056315005142,-2.4322816538679516e-11,1,1,1,1,7.239384699e-10
4,2,6,8,2.0376457481453835e-10,1.00005579612481451718799,137.0359991832056331485331,-2.4322774127167686e-11,1,1,1,1,7.239384819e-10
4,2,7,2,2.0376883616244949e-10,1.000055796124818778535901,137.0359991832056199715627,-2.4323113260860188e-11,1,1,1,1,7.239383858e-10
4,2,7,3,2.0376883500130116e-10,1.000055796124818777374753,137.0359991832056199751532,-2.4323113181659119e-11,1,1,1,1,7.239383858e-10
4,2,7,4,2.0376883384015284e-10,1.000055796124818776213605,137.0359991832056199787437,-2.4323113102458049e-11,1,1,1,1,7.239383858e-10
4,2,7,5,2.0376883267900451e-10,1.000055796124818775052456,137.0359991832056199823342,-2.432311302325698e-11,1,1,1,1,7.239383859e-10
4,2,7,6,2.0376883151785619e-10,1.000055796124818773891308,137.0359991832056199859247,-2.432311294405591e-11,1,1,1,1,7.239383859e-10
4,2,7,7,2.0376883035670786e-10,1.00005579612481877273016,137.0359991832056199895152,-2.4323112864854841e-11,1,1,1,1,7.239383859e-10
4,2,7,8,2.0376882919555954e-10,1.000055796124818771569011,137.0359991832056199931057,-2.4323112785653771e-11,1,1,1,1,7.239383859e-10
4,2,8,2,2.0376883847978984e-10,1.000055796124818780853242,137.035999183205619964397,-2.432311341896652e-11,1,1,1,1,7.239383857e-10
4,2,8,3,2.037688384773117e-10,1.000055796124818780850764,137.0359991832056199644046,-2.4323113418818617e-11,1,1,1,1,7.239383857e-10
4,2,8,4,2.0376883847483355e-10,1.000055796124818780848285,137.0359991832056199644123,-2.4323113418670713e-11,1,1,1,1,7.239383857e-10
4,2,8,5,2.037688384723554e-10,1.000055796124818780845807,137.03599918320561996442,-2.432311341852281e-11,1,1,1,1,7.239383857e-10
4,2,8,6,2.0376883846987726e-10,1.000055796124818780843329,137.0359991832056199644276,-2.4323113418374906e-11,1,1,1,1,7.239383857e-10
4,2,8,7,2.0376883846739911e-10,1.000055796124818780840851,137.0359991832056199644353,-2.4323113418227003e-11,1,1,1,1,7.239383857e-10
4,2,8,8,2.0376883846492097e-10,1.000055796124818780838373,137.035999183205619964443,-2.4323113418079099e-11,1,1,1,1,7.239383857e-10
4,3,2,2,-2.9215491006271088e-5,1.000026580430043671285564,137.036089524124723783614,6.9746847125310882e-6,1,1,1,1,6.599734765e-7
4,3,2,3,-4.3823389336035495e-5,1.00001197253171390687806,137.0361346946961234402855,1.0462045311131697e-5,1,1,1,1,9.895990618e-7
4,3,2,4,-5.8431287665799903e-5,0.9999973646333841424705564,137.0361798652370724342007,1.3949405909732305e-5,1,1,1,0,1.319224425e-6
4,3,2,5,-7.303918599556431e-5,0.9999827567350543780630527,137.0362250357475708269423,1.7436766508332914e-5,1,1,1,0,1.648849566e-6
4,3,2,6,-8.7647084325328718e-5,0.9999681488367246136555491,137.0362702062276186800928,2.0924127106933522e-5,1,1,1,0,1.978474484e-6
4,3,2,7,-0.00010225498265509313,0.9999535409383948492480454,137.0363153766772160552345,2.4411487705534131e-5,1,1,1,0,2.308099181e-6
4,3,2,8,-0.00011686288098485753,0.9999389330400650848405418,137.0363605470963630139493,2.7898848304134739e-5,1,1,1,0,2.637723655e-6
4,3,3,2,-8.1531732836579739e-8,1.000055714389317105793713,137.0359994359487214185687,1.2988339729265444e-8,1,1,1,1,2.568293906e-9
4,3,3,3,-1.2245042588373317e-7,1.000055673470624058640284,137.0359995624777956516255,1.9500751928962613e-8,1,1,1,1,3.491621171e-9
4,3,3,4,-1.633691189308866e-7,1.000055632551931011486856,137.0359996890068696457541,2.6013164128659782e-8,1,1,1,1,4.414948435e-9
4,3,3,5,-2.0428781197804003e-7,1.000055591633237964333427,137.0359998155359434009545,3.2525576328356951e-8,1,1,1,1,5.338275696e-9
4,3,3,6,-2.4520650502519345e-7,1.000055550714544917179998,137.0359999420650169172267,3.903798852805412e-8,1,1,1,1,6.261602956e-9
4,3,3,7,-2.8612519807234688e-7,1.000055509795851870026569,137.0360000685940901945707,4.5550400727751288e-8,1,1,1,1,7.184930214e-9
4,3,3,8,-3.2704389111950031e-7,1.00005546887715882287314,137.0360001951231632329866,5.2062812927448457e-8,1,1,1,1,8.10825747e-9
4,3,4,2,1.0188441924237307e-10,1.000055796022934361615825,137.0359991835206676930914,-1.2161556709631164e-11,1,1,1,1,7.262374001e-10
4,3,4,3,0.0,1.000055795921049942373452,137.0359991838357154217997,0.0,1,1,1,1,7.285364144e-10
4,3,4,4,-1.0188441924237307e-10,1.000055795819165523131079,137.0359991841507631505064,1.2161556709631164e-11,1,1,1,1,7.308354288e-10
4,3,4,5,-2.0376883848474614e-10,1.000055795717281103888706,137.0359991844658108792117,2.4323113419262327e-11,1,1,1,1,7.331344431e-10
4,3,4,6,-3.056532577271192e-10,1.000055795615396684646333,137.0359991847808586079156,3.6484670128893491e-11,1,1,1,1,7.354334575e-10
4,3,4,7,-4.0753767696949227e-10,1.00005579551351226540396,137.0359991850959063366179,4.8646226838524654e-11,1,1,1,1,7.377324718e-10
4,3,4,8,-5.0942209621186534e-10,1.000055795411627846161587,137.0359991854109540653187,6.0807783548155818e-11,1,1,1,1,7.400314862e-10
4,3,5,2,3.0517759943166538e-10,1.000055796226227541805117,137.0359991828920430696482,-3.6439248107527007e-11,1,1,1,1,7.216501046e-10
4,3,5,3,3.0493977028393846e-10,1.00005579622598971265739,137.0359991828927784866371,-3.6416537096843766e-11,1,1,1,1,7.216554712e-10
4,3,5,4,3.0470194113621155e-10,1.000055796225751883509663,137.0359991828935139036259,-3.6393826086160524e-11,1,1,1,1,7.216608378e-10
4,3,5,5,3.0446411198848464e-10,1.000055796225514054361936,137.0359991828942493206148,-3.6371115075477282e-11,1,1,1,1,7.216662044e-10
4,3,5,6,3.0422628284075773e-10,1.00005579622527622521421,137.0359991828949847376037,-3.634840406479404e-11,1,1,1,1,7.21671571e-10
4,3,5,7,3.0398845369303081e-10,1.000055796225038396066483,137.0359991828957201545926,-3.6325693054110799e-11,1,1,1,1,7.216769376e-10
4,3,5,8,3.037506245453039e-10,1.000055796224800566918756,137.0359991828964555715815,-3.6302982043427557e-11,1,1,1,1,7.216823042e-10
4,3,6,2,3.0565219180956726e-10,1.000055796226702134183019,137.0359991828905755317083,-3.648458530586983e-11,1,1,1,1,7.216393954e-10
4,3,6,3,3.0565165885079128e-10,1.000055796226701601224243,137.0359991828905771797272,-3.6484542894358e-11,1,1,1,1,7.216394075e-10
4,3,6,4,3.0565112589201531e-10,1.000055796226701068265467,137.0359991828905788277462,-3.648450048284617e-11,1,1,1,1,7.216394195e-10
4,3,6,5,3.0565059293323934e-10,1.000055796226700535306691,137.0359991828905804757651,-3.648445807133434e-11,1,1,1,1,7.216394315e-10
4,3,6,6,3.0565005997446336e-10,1.000055796226700002347915,137.035999182890582123784,-3.648441565982251e-11,1,1,1,1,7.216394435e-10
4,3,6,7,3.0564952701568739e-10,1.000055796226699469389139,137.035999182890583771803,-3.648437324831068e-11,1,1,1,1,7.216394556e-10
4,3,6,8,3.0564899405691142e-10,1.000055796226698936430363,137.0359991828905854198219,-3.6484330836798849e-11,1,1,1,1,7.216394676e-10
4,3,7,2,3.0565325540482255e-10,1.000055796226703197778274,137.0359991828905722428515,-3.6484669970491352e-11,1,1,1,1,7.216393714e-10
4,3,7,3,3.0565325424367423e-10,1.000055796226703196617126,137.035999182890572246442,-3.6484669891290282e-11,1,1,1,1,7.216393715e-10
4,3,7,4,3.0565325308252591e-10,1.000055796226703195455978,137.0359991828905722500325,-3.6484669812089213e-11,1,1,1,1,7.216393715e-10
4,3,7,5,3.0565325192137758e-10,1.000055796226703194294829,137.035999182890572253623,-3.6484669732888143e-11,1,1,1,1,7.216393715e-10
4,3,7,6,3.0565325076022926e-10,1.000055796226703193133681,137.0359991828905722572135,-3.6484669653687074e-11,1,1,1,1,7.216393715e-10
4,3,7,7,3.0565324959908093e-10,1.000055796226703191972533,137.035999182890572260804,-3.6484669574486004e-11,1,1,1,1,7.216393716e-10
4,3,7,8,3.0565324843793261e-10,1.000055796226703190811384,137.0359991828905722643945,-3.6484669495284935e-11,1,1,1,1,7.216393716e-10
4,3,8,2,3.0565325772216291e-10,1.000055796226703200095615,137.0359991828905722356858,-3.6484670128597684e-11,1,1,1,1,7.216393714e-10
4,3,8,3,3.0565325771968476e-10,1.000055796226703200093137,137.0359991828905722356934,-3.648467012844978e-11,1,1,1,1,7.216393714e-10
4,3,8,4,3.0565325771720662e-10,1.000055796226703200090658,137.0359991828905722357011,-3.6484670128301877e-11,1,1,1,1,7.216393714e-10
4,3,8,5,3.0565325771472847e-10,1.00005579622670320008818,137.0359991828905722357087,-3.6484670128153973e-11,1,1,1,1,7.216393714e-10
4,3,8,6,3.0565325771225033e-10,1.000055796226703200085702,137.0359991828905722357164,-3.648467012800607e-11,1,1,1,1,7.216393714e-10
4,3,8,7,3.0565325770977218e-10,1.000055796226703200083224,137.0359991828905722357241,-3.6484670127858167e-11,1,1,1,1,7.216393714e-10
4,3,8,8,3.0565325770729403e-10,1.000055796226703200080746,137.0359991828905722357317,-3.6484670127710263e-11,1,1,1,1,7.216393714e-10
4,4,2,2,-2.9215389121851846e-5,1.000026580531928090527937,137.0360895238096764796661,6.9746725509743786e-6,1,1,1,1,6.599711775e-7
4,4,2,3,-4.3823287451616253e-5,1.000011972633598326120433,137.0361346943810763487194,1.0462033149574987e-5,1,1,1,1,9.895967628e-7
4,4,2,4,-5.8431185781380661e-5,0.9999973647352685617129295,137.0361798649220255550159,1.3949393748175596e-5,1,1,1,0,1.319222126e-6
4,4,2,5,-7.3039084111145068e-5,0.9999827568369387973054258,137.0362250354325241601384,1.7436754346776204e-5,1,1,1,0,1.648847267e-6
4,4,2,6,-8.7646982440909476e-5,0.9999681489386090328979221,137.0362702059125722256694,2.0924114945376813e-5,1,1,1,0,1.978472185e-6
4,4,2,7,-0.00010225488077067388,0.9999535410402792684904185,137.0363153763621698131911,2.4411475543977421e-5,1,1,1,0,2.308096882e-6
4,4,2,8,-0.00011686277910043829,0.9999389331419495040829148,137.0363605467813169842856,2.789883614257803e-5,1,1,1,0,2.637721356e-6
4,4,3,2,-8.1429848417337366e-8,1.000055714491201525036086,137.0359994356336736910458,1.2976178172555813e-8,1,1,1,1,2.565994892e-9
4,4,3,3,-1.2234854146449079e-7,1.000055673572508477882657,137.0359995621627479246975,1.9488590372252982e-8,1,1,1,1,3.489322157e-9
4,4,3,4,-1.6326723451164422e-7,1.000055632653815430729229,137.035999688691821919421,2.6001002571950151e-8,1,1,1,1,4.41264942e-9
4,4,3,5,-2.0418592755879765e-7,1.0000555917351223835758,137.0359998152208956752164,3.251341477164732e-8,1,1,1,1,5.335976682e-9
4,4,3,6,-2.4510462060595108e-7,1.000055550816429336422371,137.0359999417499691920835,3.9025826971344488e-8,1,1,1,1,6.259303941e-9
4,4,3,7,-2.8602331365310451e-7,1.000055509897736289268942,137.0360000682790424700224,4.5538239171041657e-8,1,1,1,1,7.182631199e-9
4,4,3,8,-3.2694200670025794e-7,1.000055468979043242115513,137.0360001948081155090332,5.2050651370738826e-8,1,1,1,1,8.105958456e-9
4,4,4,2,2.0376883848474614e-10,1.000055796124818780858198,137.0359991832056199643817,-2.4323113419262327e-11,1,1,1,1,7.239383857e-10
4,4,4,3,1.0188441924237307e-10,1.000055796022934361615825,137.0359991835206676930914,-1.2161556709631164e-11,1,1,1,1,7.262374001e-10
4,4,4,4,0.0,1.000055795921049942373452,137.0359991838357154217997,0.0,1,1,1,1,7.285364144e-10
4,4,4,5,-1.0188441924237307e-10,1.000055795819165523131079,137.0359991841507631505064,1.2161556709631164e-11,1,1,1,1,7.308354288e-10
4,4,4,6,-2.0376883848474614e-10,1.000055795717281103888706,137.0359991844658108792117,2.4323113419262327e-11,1,1,1,1,7.331344431e-10
4,4,4,7,-3.056532577271192e-10,1.000055795615396684646333,137.0359991847808586079156,3.6484670128893491e-11,1,1,1,1,7.354334575e-10
4,4,4,8,-4.0753767696949227e-10,1.00005579551351226540396,137.0359991850959063366179,4.8646226838524654e-11,1,1,1,1,7.377324718e-10
4,4,5,2,4.0706201867403845e-10,1.00005579632811196104749,137.0359991825769953409355,-4.8600804817158171e-11,1,1,1,1,7.193510902e-10
4,4,5,3,4.0682418952631153e-10,1.000055796327874131899763,137.0359991825777307579244,-4.8578093806474929e-11,1,1,1,1,7.193564568e-10
4,4,5,4,4.0658636037858462e-10,1.000055796327636302752036,137.0359991825784661749133,-4.8555382795791688e-11,1,1,1,1,7.193618234e-10
4,4,5,5,4.0634853123085771e-10,1.00005579632739847360431,137.0359991825792015919021,-4.8532671785108446e-11,1,1,1,1,7.1936719e-10
4,4,5,6,4.0611070208313079e-10,1.000055796327160644456583,137.035999182579937008891,-4.8509960774425204e-11,1,1,1,1,7.193725566e-10
4,4,5,7,4.0587287293540388e-10,1.000055796326922815308856,137.0359991825806724258799,-4.8487249763741962e-11,1,1,1,1,7.193779232e-10
4,4,5,8,4.0563504378767697e-10,1.000055796326684986161129,137.0359991825814078428688,-4.8464538753058721e-11,1,1,1,1,7.193832898e-10
4,4,6,2,4.0753661105194033e-10,1.000055796328586553425392,137.0359991825755278029956,-4.8646142015500994e-11,1,1,1,1,7.193403811e-10
4,4,6,3,4.0753607809316435e-10,1.000055796328586020466616,137.0359991825755294510145,-4.8646099603989164e-11,1,1,1,1,7.193403931e-10
4,4,6,4,4.0753554513438838e-10,1.00005579632858548750784,137.0359991825755310990335,-4.8646057192477334e-11,1,1,1,1,7.193404051e-10
4,4,6,5,4.0753501217561241e-10,1.000055796328584954549064,137.0359991825755327470524,-4.8646014780965504e-11,1,1,1,1,7.193404172e-10
4,4,6,6,4.0753447921683643e-10,1.000055796328584421590288,137.0359991825755343950713,-4.8645972369453673e-11,1,1,1,1,7.193404292e-10
4,4,6,7,4.0753394625806046e-10,1.000055796328583888631512,137.0359991825755360430903,-4.8645929957941843e-11,1,1,1,1,7.193404412e-10
4,4,6,8,4.0753341329928449e-10,1.000055796328583355672736,137.0359991825755376911092,-4.8645887546430013e-11,1,1,1,1,7.193404532e-10
4,4,7,2,4.0753767464719562e-10,1.000055796328587617020647,137.0359991825755245141387,-4.8646226680122515e-11,1,1,1,1,7.193403571e-10
4,4,7,3,4.075376734860473e-10,1.000055796328587615859499,137.0359991825755245177293,-4.8646226600921446e-11,1,1,1,1,7.193403571e-10
4,4,7,4,4.0753767232489897e-10,1.000055796328587614698351,137.0359991825755245213198,-4.8646226521720376e-11,1,1,1,1,7.193403571e-10
4,4,7,5,4.0753767116375065e-10,1.000055796328587613537203,137.0359991825755245249103,-4.8646226442519307e-11,1,1,1,1,7.193403572e-10
4,4,7,6,4.0753767000260232e-10,1.000055796328587612376054,137.0359991825755245285008,-4.8646226363318237e-11,1,1,1,1,7.193403572e-10
4,4,7,7,4.07537668841454e-10,1.000055796328587611214906,137.0359991825755245320913,-4.8646226284117168e-11,1,1,1,1,7.193403572e-10
4,4,7,8,4.0753766768030567e-10,1.000055796328587610053758,137.0359991825755245356818,-4.8646226204916098e-11,1,1,1,1,7.193403572e-10
4,4,8,2,4.0753767696453598e-10,1.000055796328587619337988,137.0359991825755245069731,-4.8646226838228847e-11,1,1,1,1,7.19340357e-10
4,4,8,3,4.0753767696205783e-10,1.00005579632858761933551,137.0359991825755245069807,-4.8646226838080944e-11,1,1,1,1,7.19340357e-10
4,4,8,4,4.0753767695957969e-10,1.000055796328587619333032,137.0359991825755245069884,-4.8646226837933041e-11,1,1,1,1,7.19340357e-10
4,4,8,5,4.0753767695710154e-10,1.000055796328587619330553,137.035999182575524506996,-4.8646226837785137e-11,1,1,1,1,7.19340357e-10
4,4,8,6,4.0753767695462339e-10,1.000055796328587619328075,137.0359991825755245070037,-4.8646226837637234e-11,1,1,1,1,7.19340357e-10
4,4,8,7,4.0753767695214525e-10,1.000055796328587619325597,137.0359991825755245070114,-4.864622683748933e-11,1,1,1,1,7.19340357e-10
4,4,8,8,4.075376769496671e-10,1.000055796328587619323119,137.035999182575524507019,-4.8646226837341427e-11,1,1,1,1,7.19340357e-10
4,5,2,2,-2.9215287237432603e-5,1.00002658063381250977031,137.0360895234946291757167,6.9746603894176689e-6,1,1,1,1,6.599688785e-7
4,5,2,3,-4.3823185567197011e-5,1.000011972735482745362806,137.0361346940660292571518,1.0462020988018277e-5,1,1,1,1,9.895944638e-7
4,5,2,4,-5.8431083896961418e-5,0.9999973648371529809553025,137.0361798646069786758296,1.3949381586618886e-5,1,1,1,0,1.319219827e-6
4,5,2,5,-7.3038982226725826e-5,0.9999827569388232165477989,137.0362250351174774933331,1.7436742185219495e-5,1,1,1,0,1.648844968e-6
4,5,2,6,-8.7646880556490233e-5,0.9999681490404934521402952,137.0362702055975257712445,2.0924102783820103e-5,1,1,1,0,1.978469886e-6
4,5,2,7,-0.00010225477888625464,0.9999535411421636877327916,137.0363153760471235711463,2.4411463382420712e-5,1,1,1,0,2.308094583e-6
4,5,2,8,-0.00011686267721601905,0.9999389332438339233252879,137.0363605464662709546203,2.789882398102132e-5,1,1,1,0,2.637719057e-6
4,5,3,2,-8.1327963998094992e-8,1.000055714593085944278459,137.0359994353186259635214,1.2964016615846182e-8,1,1,1,1,2.563695878e-9
4,5,3,3,-1.2224665704524842e-7,1.000055673674392897125031,137.0359995618477001977681,1.9476428815543351e-8,1,1,1,1,3.487023143e-9
4,5,3,4,-1.6316535009240185e-7,1.000055632755699849971602,137.0359996883767741930865,2.598884101524052e-8,1,1,1,1,4.410350406e-9
4,5,3,5,-2.0408404313955528e-7,1.000055591837006802818173,137.0359998149058479494767,3.2501253214937688e-8,1,1,1,1,5.333677667e-9
4,5,3,6,-2.4500273618670871e-7,1.000055550918313755664744,137.0359999414349214669388,3.9013665414634857e-8,1,1,1,1,6.257004927e-9
4,5,3,7,-2.8592142923386214e-7,1.000055509999620708511315,137.0360000679639947454726,4.5526077614332026e-8,1,1,1,1,7.180332185e-9
4,5,3,8,-3.2684012228101557e-7,1.000055469080927661357886,137.0360001944930677850783,5.2038489814029195e-8,1,1,1,1,8.103659441e-9
4,5,4,2,3.056532577271192e-10,1.000055796226703200100571,137.0359991828905722356704,-3.6484670128893491e-11,1,1,1,1,7.216393714e-10
4,5,4,3,2.0376883848474614e-10,1.000055796124818780858198,137.0359991832056199643817,-2.4323113419262327e-11,1,1,1,1,7.239383857e-10
4,5,4,4,1.0188441924237307e-10,1.000055796022934361615825,137.0359991835206676930914,-1.2161556709631164e-11,1,1,1,1,7.262374001e-10
4,5,4,5,0.0,1.000055795921049942373452,137.0359991838357154217997,0.0,1,1,1,1,7.285364144e-10
4,5,4,6,-1.0188441924237307e-10,1.000055795819165523131079,137.0359991841507631505064,1.2161556709631164e-11,1,1,1,1,7.308354288e-10
4,5,4,7,-2.0376883848474614e-10,1.000055795717281103888706,137.0359991844658108792117,2.4323113419262327e-11,1,1,1,1,7.331344431e-10
4,5,4,8,-3.056532577271192e-10,1.000055795615396684646333,137.0359991847808586079156,3.6484670128893491e-11,1,1,1,1,7.354334575e-10
4,5,5,2,5.0894643791641151e-10,1.000055796429996380289863,137.0359991822619476122213,-6.0762361526789335e-11,1,1,1,1,7.170520759e-10
4,5,5,3,5.087086087686846e-10,1.000055796429758551142136,137.0359991822626830292102,-6.0739650516106093e-11,1,1,1,1,7.170574425e-10
4,5,5,4,5.0847077962095769e-10,1.00005579642952072199441,137.0359991822634184461991,-6.0716939505422851e-11,1,1,1,1,7.170628091e-10
4,5,5,5,5.0823295047323077e-10,1.000055796429282892846683,137.035999182264153863188,-6.0694228494739609e-11,1,1,1,1,7.170681757e-10
4,5,5,6,5.0799512132550386e-10,1.000055796429045063698956,137.0359991822648892801769,-6.0671517484056368e-11,1,1,1,1,7.170735423e-10
4,5,5,7,5.0775729217777695e-10,1.000055796428807234551229,137.0359991822656246971657,-6.0648806473373126e-11,1,1,1,1,7.170789089e-10
4,5,5,8,5.0751946303005003e-10,1.000055796428569405403502,137.0359991822663601141546,-6.0626095462689884e-11,1,1,1,1,7.170842755e-10
4,5,6,2,5.0942103029431339e-10,1.000055796430470972667765,137.0359991822604800742814,-6.0807698725132158e-11,1,1,1,1,7.170413667e-10
4,5,6,3,5.0942049733553742e-10,1.000055796430470439708989,137.0359991822604817223003,-6.0807656313620327e-11,1,1,1,1,7.170413788e-10
4,5,6,4,5.0941996437676145e-10,1.000055796430469906750213,137.0359991822604833703193,-6.0807613902108497e-11,1,1,1,1,7.170413908e-10
4,5,6,5,5.0941943141798547e-10,1.000055796430469373791437,137.0359991822604850183382,-6.0807571490596667e-11,1,1,1,1,7.170414028e-10
4,5,6,6,5.094188984592095e-10,1.000055796430468840832661,137.0359991822604866663571,-6.0807529079084837e-11,1,1,1,1,7.170414148e-10
