x,z,density,Jx,Jy,Jz,state
14,1,1.78660717e-02,1.70325654e-02,-1.25878628e-03,5.24439607e-03,0
14,2,1.19354495e-02,8.54547018e-03,-2.83478077e-03,7.83542672e-03,0
14,3,5.34521644e-03,-1.12265515e-03,-9.73804725e-04,5.13446088e-03,0
14,4,3.99268242e-03,5.94867370e-04,3.04833632e-03,-2.50904193e-03,0
14,5,1.75824355e-02,-1.45904019e-02,1.20784858e-03,-9.73669922e-03,0
14,6,2.36093216e-02,-1.80194674e-02,-2.19305564e-03,-1.50960051e-02,0
14,7,2.04291023e-02,-1.79153791e-02,5.68042007e-04,-9.80126221e-03,0
14,8,3.62115568e-02,-3.50800601e-02,-2.39675010e-03,8.65573909e-03,0
14,9,2.06940504e-02,-2.03005482e-02,-3.00545480e-03,2.66433978e-03,0
14,10,1.39996453e-02,-5.31186925e-03,1.11346278e-02,-6.61771701e-03,0
14,11,1.51008978e-02,-1.49712211e-02,1.50637865e-03,1.27690038e-03,0
14,12,2.42075818e-02,-1.80118327e-02,-1.50086131e-02,6.02680964e-03,0
14,13,1.19454151e-01,1.04981620e-01,2.09154412e-02,-5.30160158e-02,0
14,14,5.81459921e-02,2.84291424e-02,9.83401375e-05,-5.07220917e-02,0
14,15,6.83867156e-02,4.84289406e-03,-1.28869287e-02,-6.69866876e-02,0
14,16,5.72787894e-03,-5.56432748e-03,1.33403557e-03,2.59240955e-04,-1
14,17,6.78479119e-02,5.97991487e-03,-1.02918649e-02,6.67956382e-02,0
14,18,5.79136892e-02,2.82147293e-02,-1.77491463e-03,5.05447735e-02,0
14,19,1.17203875e-01,1.04596739e-01,1.29511845e-02,5.12692636e-02,0
14,20,2.48419097e-02,-1.72369785e-02,-1.66882593e-02,-6.44275164e-03,0
14,21,1.48443618e-02,-1.47418374e-02,9.56554344e-04,-1.45544206e-03,0
14,22,1.40194917e-02,-5.69517014e-03,1.11943321e-02,6.22881310e-03,0
14,23,2.08565389e-02,-2.04359709e-02,-3.17054494e-03,-2.70443241e-03,0
14,24,3.59799741e-02,-3.48578343e-02,-2.69319569e-03,-8.49921314e-03,0
14,25,2.03396092e-02,-1.78160926e-02,6.16472539e-04,9.79318686e-03,0
14,26,2.35942319e-02,-1.80820907e-02,-2.02551019e-03,1.50207550e-02,0
14,27,1.76312899e-02,-1.46660649e-02,1.27298823e-03,9.70301123e-03,0
14,28,3.95087674e-03,5.99704788e-04,3.00983606e-03,2.48810531e-03,0
14,29,5.36577395e-03,-1.07511489e-03,-9.93303826e-04,-5.16226748e-03,0
14,30,1.19596298e-02,8.55324959e-03,-2.82302658e-03,-7.86798493e-03,0
14,31,1.78540316e-02,1.70102132e-02,-1.26551202e-03,-5.27423669e-03,0
15,0,3.59876872e-03,-3.59868674e-03,-2.39926181e-05,-3.79367161e-06,0
15,1,2.52180374e-03,2.05739382e-03,-3.83849167e-04,-1.40687049e-03,0
15,2,7.11628554e-03,7.02621454e-03,-1.08436668e-03,-3.13014371e-04,0
15,3,8.36901974e-03,6.13363356e-03,-2.57178528e-04,-5.68796008e-03,0
15,4,7.66830017e-03,4.97578031e-03,1.50739150e-03,-5.63668418e-03,0
15,5,5.75192554e-03,-2.04204913e-03,-7.97473867e-05,-5.37664608e-03,0
15,6,1.77995120e-02,-1.31819349e-02,-2.67211648e-03,-1.16584310e-02,0
15,7,2.41763897e-02,-2.31426703e-02,-4.84142274e-03,-5.04730180e-03,0
15,8,2.53734460e-02,-2.29537909e-02,1.57692256e-04,-1.08125102e-02,0
15,9,3.63787762e-02,-4.52944570e-03,1.33519960e-02,-3.35354094e-02,0
15,10,2.79147407e-02,1.74053564e-02,3.25114734e-03,-2.15804624e-02,0
15,11,1.90826929e-02,6.83575482e-03,-1.45599521e-02,-1.02678830e-02,0
15,12,1.81356213e-02,-1.01535089e-02,-1.49679005e-02,-1.33002776e-03,0
15,13,6.51346502e-02,-6.25308862e-02,-1.31266701e-02,1.26531209e-02,0
15,14,2.44983205e-02,-2.06951328e-03,1.76047675e-02,-1.69102627e-02,0
15,15,9.42419858e-03,2.08258211e-03,1.79366974e-03,9.01449497e-03,0
15,16,4.18146451e-02,4.02566479e-02,1.12990447e-02,-4.45458902e-04,0
15,17,9.97904962e-03,2.45543421e-03,2.98572081e-03,-9.19987747e-03,0
15,18,2.43090839e-02,-2.26909705e-03,1.71709325e-02,1.70570172e-02,0
15,19,6.57092604e-02,-6.23609360e-02,-1.57661341e-02,-1.34257059e-02,0
15,20,1.83889684e-02,-9.83773326e-03,-1.55096946e-02,9.06938441e-04,0
15,21,1.96775945e-02,7.13507897e-03,-1.50014187e-02,1.05477870e-02,0
15,22,2.79267311e-02,1.72745273e-02,3.81889498e-03,2.16080786e-02,0
15,23,3.62656835e-02,-4.85708264e-03,1.37303743e-02,3.32127290e-02,0
15,24,2.53100125e-02,-2.28991911e-02,-3.13367731e-04,1.07761580e-02,0
15,25,2.40972346e-02,-2.29479530e-02,-5.26196940e-03,5.13613118e-03,0
15,26,1.77802652e-02,-1.32058645e-02,-2.59088134e-03,1.16202541e-02,0
15,27,5.71346995e-03,-2.14087430e-03,1.57049115e-04,5.29487787e-03,0
15,28,7.65990873e-03,4.99043037e-03,1.54735745e-03,5.60138299e-03,0
15,29,8.39105119e-03,6.17961297e-03,-3.25123744e-04,5.66713492e-03,0
15,30,7.10257161e-03,7.01274381e-03,-1.08816463e-03,2.89560788e-04,0
15,31,2.48148184e-03,2.02256645e-03,-3.51872731e-04,1.39397369e-03,0
16,0,4.65605882e-03,-4.57831347e-03,8.47306802e-04,8.12200200e-07,0
16,1,9.84908341e-03,-9.01555819e-04,6.32961258e-04,-9.78728773e-03,0
16,2,1.23981449e-02,1.25734989e-03,-1.12777968e-03,-1.22825560e-02,0
16,3,1.02979792e-02,8.79264423e-04,-1.30489974e-03,-1.01770579e-02,0
16,4,6.95102713e-03,4.32420122e-03,3.06734923e-03,-4.49549003e-03,0
16,5,2.22148765e-03,1.44537992e-03,1.65549319e-03,3.24386417e-04,0
16,6,7.55284070e-03,-4.33618234e-03,-5.95124325e-03,-1.68096075e-03,0
16,7,1.38171434e-02,-3.32395613e-03,-2.99990596e-03,-1.30715466e-02,0
16,8,3.95170318e-02,6.05247207e-03,9.56385510e-03,-3.78615380e-02,0
16,9,4.88450544e-02,3.00060660e-03,5.38795527e-03,-4.84541601e-02,0
16,10,2.84805087e-02,-1.14348495e-02,-8.90755260e-03,-2.45160989e-02,0
16,11,8.70790390e-03,-4.34422011e-03,2.41375044e-03,-7.15046508e-03,0
16,12,2.70240250e-02,-2.66533246e-02,4.22723270e-03,-1.42433226e-03,0
16,13,3.08088846e-02,-4.09578870e-03,-1.62709906e-02,2.58392482e-02,0
16,14,1.53167752e-02,3.68133805e-03,-1.18389499e-02,8.99392110e-03,0
16,15,2.86607900e-02,-1.32340467e-02,-5.98136772e-03,2.47087865e-02,0
16,16,2.00158452e-02,1.76905379e-02,-9.35790005e-03,-3.29594912e-04,0
16,17,2.86184356e-02,-1.31360111e-02,-5.98697276e-03,-2.47106501e-02,0
16,18,1.52827957e-02,4.02556011e-03,-1.17221807e-02,-8.94143111e-03,0
16,19,3.09972584e-02,-3.62681219e-03,-1.62916270e-02,-2.61200909e-02,0
16,20,2.73571276e-02,-2.70040777e-02,4.22273754e-03,1.16649121e-03,0
16,21,8.84873938e-03,-4.67683179e-03,1.74109938e-03,7.30725707e-03,0
16,22,2.87546124e-02,-1.12100080e-02,-9.65279894e-03,2.46573910e-02,0
16,23,4.86712619e-02,2.99268725e-03,5.54361521e-03,4.82618264e-02,0
16,24,3.93745302e-02,5.90469372e-03,9.73181027e-03,3.76932366e-02,0
16,25,1.38310419e-02,-3.21789974e-03,-3.18107634e-03,1.30699500e-02,0
16,26,7.59563174e-03,-4.24109851e-03,-6.07255125e-03,1.68250597e-03,0
16,27,2.27984054e-03,1.35658608e-03,1.79641203e-03,-3.60902964e-04,0
16,28,6.94349995e-03,4.26916944e-03,3.19372379e-03,4.44820326e-03,0
16,29,1.02722129e-02,9.11948400e-04,-1.30288864e-03,1.01483590e-02,0
16,30,1.23823164e-02,1.25199678e-03,-1.11856412e-03,1.22679696e-02,0
16,31,9.85069439e-03,-9.46281636e-04,6.73950709e-04,9.78194876e-03,0
17,0,2.89193806e-03,-2.87404006e-03,-3.21213556e-04,-4.62141896e-06,0
17,1,2.99597815e-03,-2.66572126e-03,4.76306357e-04,-1.28177514e-03,0
17,2,3.65661451e-03,-3.60069732e-03,5.79433071e-04,2.64699390e-04,0
17,3,9.08938540e-03,-6.42393228e-03,5.02117851e-04,-6.41076428e-03,0
17,4,7.25131101e-03,-3.05637742e-03,1.70733251e-03,-6.35020348e-03,0
17,5,4.92831983e-03,4.58958733e-03,-5.03868810e-06,-1.79554983e-03,0
17,6,1.66213622e-02,1.28704002e-02,-2.64211294e-03,-1.01804578e-02,0
17,7,2.24891748e-02,2.09237276e-02,-1.00642896e-03,-8.18215774e-03,0
17,8,2.55121434e-02,2.20433241e-02,6.67982844e-03,-1.09700142e-02,0
17,9,3.65384401e-02,4.92741637e-03,6.24725538e-03,-3.56616037e-02,0
17,10,2.34872830e-02,-1.43191608e-02,-6.56829455e-03,-1.74204364e-02,0
17,11,3.44583502e-02,7.28475437e-03,-2.73071194e-03,-3.35686381e-02,0
17,12,3.06960816e-02,3.39426755e-03,4.24834297e-03,-3.02105935e-02,0
17,13,3.57044011e-02,-2.77533550e-02,-9.78251450e-03,-2.02202363e-02,0
17,14,3.18682142e-02,-2.83493048e-02,-1.45354312e-02,7.88183070e-04,0
17,15,1.49908451e-02,-1.48647271e-02,1.55219446e-03,1.16448225e-03,0
17,16,4.11374759e-02,-4.07070262e-02,-5.90954264e-03,-5.54304009e-04,0
17,17,1.53788809e-02,-1.52352014e-02,9.69667687e-04,-1.85966653e-03,0
17,18,3.19247751e-02,-2.82755009e-02,-1.48040790e-02,-7.25644695e-04,0
17,19,3.57379432e-02,-2.73670504e-02,-9.70214978e-03,2.08353889e-02,0
17,20,3.07989536e-02,3.25247228e-03,4.30262460e-03,3.03230010e-02,0
17,21,3.41191992e-02,7.18332413e-03,-1.70075747e-03,3.33110647e-02,0
17,22,2.34102355e-02,-1.41047534e-02,-7.11757246e-03,1.72752777e-02,0
17,23,3.63682435e-02,4.89467961e-03,5.81693120e-03,3.55647938e-02,0
17,24,2.54454418e-02,2.19224297e-02,6.89102237e-03,1.09266371e-02,0
17,25,2.25301115e-02,2.09734132e-02,-9.71785695e-04,8.17174984e-03,0
17,26,1.66422293e-02,1.28932074e-02,-2.65975666e-03,1.01810948e-02,0
17,27,4.86584247e-03,4.53453009e-03,6.91564696e-05,1.76342767e-03,0
17,28,7.23874848e-03,-3.06340723e-03,1.79632885e-03,6.30779029e-03,0
17,29,9.06306430e-03,-6.41063270e-03,5.50207074e-04,6.38280464e-03,0
17,30,3.70484454e-03,-3.64194420e-03,6.19663071e-04,-2.79523078e-04,0
17,31,3.05024274e-03,-2.72211906e-03,5.22204093e-04,1.27332299e-03,0
18,0,2.27111398e-02,-2.26961406e-02,-8.25168370e-04,-1.30215609e-05,0
18,1,1.99895479e-02,-1.93251426e-02,7.36085812e-04,5.05757523e-03,0
18,2,1.01617450e-02,-5.17177336e-03,5.43925744e-04,8.73029021e-03,0
18,3,7.11381537e-03,3.69204051e-03,-8.73112095e-04,6.01771396e-03,0
18,4,5.98910996e-03,4.52647974e-03,2.77250812e-03,-2.77373720e-03,0
18,5,1.82172535e-02,1.54686132e-02,3.14942855e-03,-9.09238306e-03,0
18,6,1.90601404e-02,1.37026660e-02,-3.99171433e-03,-1.26329772e-02,0
18,7,1.60460376e-02,1.48108554e-02,-4.10088839e-03,-4.61482393e-03,0
18,8,4.46025374e-02,4.32532164e-02,1.03786713e-02,3.29071234e-03,0
18,9,2.89457193e-02,2.65413159e-02,1.14506563e-02,-1.51515162e-03,0
18,10,2.38471832e-02,9.43483343e-03,-9.18629544e-03,-1.98817515e-02,0
18,11,3.45354673e-02,1.45010843e-02,-8.57364754e-03,-3.01481281e-02,0
18,12,2.58200667e-02,-1.25865580e-02,-5.80006766e-03,-2.17856288e-02,0
18,13,4.72131317e-02,-1.46130081e-02,-1.11207586e-02,-4.34956151e-02,0
18,14,1.84270042e-02,-1.16740006e-03,1.63763466e-02,-8.36701468e-03,0
18,15,6.63051775e-02,2.97195478e-03,1.57945759e-02,-6.43278744e-02,0
18,16,2.78487133e-02,2.69873925e-02,6.86972434e-03,-1.95868408e-04,-1
18,17,6.51015703e-02,1.92229048e-03,1.28684763e-02,6.37880990e-02,0
18,18,1.77235113e-02,-2.23586544e-03,1.58083085e-02,7.69552729e-03,0
18,19,4.73927998e-02,-1.45519600e-02,-1.07349629e-02,4.38072883e-02,0
18,20,2.58264503e-02,-1.21948407e-02,-5.93488969e-03,2.19788189e-02,0
18,21,3.39543001e-02,1.45860971e-02,-7.42341063e-03,2.97495083e-02,0
18,22,2.35929402e-02,9.54511773e-03,-8.48874900e-03,1.98357933e-02,0
18,23,2.87866678e-02,2.64332837e-02,1.12917304e-02,1.56543205e-03,0
18,24,4.44128473e-02,4.29996280e-02,1.05973811e-02,-3.35089707e-03,0
18,25,1.61191974e-02,1.48837618e-02,-4.13936963e-03,4.60084526e-03,0
18,26,1.91817151e-02,1.38325059e-02,-4.13287786e-03,1.26300948e-02,0
18,27,1.81856998e-02,1.54165776e-02,3.27427330e-03,9.07347478e-03,0
18,28,5.99194175e-03,4.46588373e-03,2.90783989e-03,2.73929106e-03,0
18,29,7.13169692e-03,3.69143156e-03,-8.68774903e-04,-6.03983974e-03,0
18,30,1.01913302e-02,-5.20106564e-03,5.61929936e-04,-8.74621989e-03,0
18,31,2.00501580e-02,-1.93791937e-02,8.00240786e-04,-5.08087603e-03,0
19,0,3.44806753e-02,-3.44649727e-02,-1.04028157e-03,-2.09563574e-05,0
19,1,3.14815445e-02,-3.04072650e-02,7.67054034e-04,8.11772808e-03,0
19,2,2.01762792e-02,-1.55692503e-02,2.03052690e-03,1.26711344e-02,0
19,3,6.82345375e-03,2.49576235e-03,8.51049106e-04,6.29336213e-03,0
19,4,1.84280962e-02,1.83858369e-02,1.45090257e-04,-1.23882263e-03,0
19,5,2.87244820e-02,2.78351839e-02,-7.11766899e-04,-7.05632974e-03,0
19,6,3.20742601e-02,2.68599380e-02,-1.19750251e-03,-1.74890788e-02,0
19,7,2.73415812e-02,2.21785889e-02,-3.53829797e-04,-1.59858393e-02,0
19,8,2.97055472e-02,2.96286781e-02,2.10635833e-03,-3.52455758e-04,0
19,9,4.24342962e-02,4.08579296e-02,1.04017823e-04,1.14581090e-02,0
19,10,2.23250134e-02,2.17429716e-02,4.40197716e-03,-2.50439773e-03,0
19,11,3.03161202e-02,2.77677541e-02,6.20380660e-03,-1.04657420e-02,0
19,12,5.13354074e-02,3.07896136e-02,-9.76793526e-03,-3.98987617e-02,0
19,13,5.08608128e-02,-3.25818982e-02,6.44215149e-03,-3.85193571e-02,0
19,14,1.65433442e-02,-1.30625294e-03,8.06715842e-03,-1.43839110e-02,0
19,15,2.95573630e-02,2.25287726e-02,-8.88787120e-03,-1.69439623e-02,0
19,16,7.62638891e-02,7.62429695e-02,-1.73335039e-03,4.31148822e-04,0
19,17,2.99954526e-02,2.24711300e-02,-9.67860508e-03,1.73522362e-02,0
19,18,1.64053081e-02,-1.84833230e-03,8.32929659e-03,1.40121597e-02,0
19,19,5.11429258e-02,-3.31180319e-02,7.09018026e-03,3.83213278e-02,0
19,20,5.11395410e-02,3.10360822e-02,-8.42345682e-03,3.97625405e-02,0
19,21,3.04002595e-02,2.77735601e-02,6.36011385e-03,1.05997211e-02,0
19,22,2.21817379e-02,2.16085503e-02,4.32328479e-03,2.53165108e-03,0
19,23,4.24039628e-02,4.08199819e-02,4.72013641e-04,-1.14718065e-02,0
19,24,2.96809523e-02,2.95812605e-02,2.41132777e-03,3.05709847e-04,0
19,25,2.73096868e-02,2.21816753e-02,-2.67438638e-04,1.59286143e-02,0
19,26,3.21083009e-02,2.68862425e-02,-1.11136563e-03,1.75167868e-02,0
19,27,2.87100355e-02,2.78176069e-02,-7.34502280e-04,7.06451650e-03,0
19,28,1.84131249e-02,1.83732328e-02,1.12535176e-04,1.20615961e-03,0
19,29,6.84778995e-03,2.48832991e-03,8.92043924e-04,-6.31701663e-03,0
19,30,2.02226502e-02,-1.56134462e-02,2.06475551e-03,-1.26851355e-02,0
19,31,3.15371473e-02,-3.04573228e-02,7.71026278e-04,-8.14546895e-03,0
20,0,5.52352867e-02,-5.52225749e-02,-1.18466608e-03,-2.61736730e-05,0
20,1,4.59695396e-02,-4.58774734e-02,1.03418323e-03,-2.71780549e-03,0
20,2,1.14425077e-02,-1.11484351e-02,2.14538905e-03,-1.42852445e-03,0
20,3,1.63285109e-02,1.61612969e-02,6.87438439e-04,2.22714614e-03,0
20,4,2.40572264e-02,2.40195120e-02,1.30818538e-03,3.19114717e-04,0
20,5,4.21345717e-02,4.21274620e-02,3.52282318e-04,6.89181612e-04,0
20,6,3.44565841e-02,3.41513343e-02,-3.27245610e-03,-3.19899673e-03,0
20,7,1.62046696e-02,1.52610241e-02,-3.62211597e-03,-4.07096284e-03,0
20,8,2.91728803e-02,2.71789779e-02,5.18954098e-03,-9.24276846e-03,0
20,9,4.39287726e-02,4.28674183e-02,2.86784334e-03,9.15952972e-03,0
20,10,4.55113917e-02,3.43345379e-02,-1.00393190e-02,2.81360686e-02,0
20,11,5.42531312e-02,5.30517095e-02,2.65556239e-03,-1.10393096e-02,0
20,12,1.03524029e-01,3.43204618e-02,-4.44408669e-03,-9.75683385e-02,0
