backend_label,actual_backend,L,seed,dx,dy,dz,n,tick,omega,tau,target_transition,phase_error,initial_source_real,initial_source_imag,initial_occupancy,initial_signed_state,source_before_real,source_before_imag,expected_loss_real,expected_loss_imag,predicted_next_real,predicted_next_imag,source_after_real,source_after_imag,source_hazard,expected_removals,removal_variance,actual_removed,occupancy_before,occupancy_after,signed_state_after,eligible_sites,mean_site_probability,min_site_probability,max_site_probability,mean_local_energy,max_local_energy,plane_closure_rel,history_evaporation,history_other,history_required,history_enabled,toggles_valid,structural_valid,execution_valid
wsl2_cuda,gpu,96,0,1,0,0,1,10,0.037782989895756729,82.148333741121249,82,0.0056044922419840049,0.020833333333333336,-0.63639249972670942,884736,0,0.0089395967425420393,-0.26849684821972963,0.00062631677747738534,-0.018491478917676357,0.0083132799650646547,-0.2500053693020533,0.0083182424318333278,-0.24999141308984343,0.068871694469573488,20921.764915995966,19343.248227520115,20960,416154,395194,-570,416154,0.05027409304246977,2.4706859357106223e-21,0.094389109717791672,1.8455630818852031,11.534743346203072,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,96,0,1,0,0,1,11,0.037782989895756729,82.148333741121249,82,0.0056044922419840049,0.020833333333333336,-0.63639249972670942,884736,0,0.0083182424318323477,-0.24999141309006551,0.00055364416487082484,-0.016460688654250041,0.0077645982669615225,-0.23353072443581546,0.0077317749529922739,-0.233399181742517,0.065845804568544095,18337.761075506765,16983.59119807469,18466,395194,376728,-652,395194,0.04640192177894089,7.612655317686124e-24,0.094553678977546685,2.3214732547859893,13.012109419198049,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,96,0,1,0,0,1,12,0.037782989895756729,82.148333741121249,82,0.0056044922419840049,0.020833333333333336,-0.63639249972670942,884736,0,0.0077317749529944337,-0.2333991817426026,0.00049497116437407747,-0.014808060126151804,0.0072368037886203565,-0.21859112161645081,0.0071471120194617731,-0.21857778499517866,0.063445837769809846,16252.587870295285,15065.25404751237,16268,376728,360460,-696,376728,0.043141438571848351,4.1413236381154566e-27,0.093804968124128252,2.8577280790626163,14.932527184579705,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,96,0,1,0,0,1,13,0.037782989895756729,82.148333741121249,82,0.0056044922419840049,0.020833333333333336,-0.63639249972670942,884736,0,0.0071471120194667326,-0.21857778499517588,0.0004373338850969206,-0.013330165227284611,0.0067097781343698117,-0.20524761976789127,0.006834349626262887,-0.20544103666861976,0.060986128762279587,14421.421999791886,13378.572900917026,14244,360460,346216,-544,360460,0.040008383731320776,4.7668674278785541e-30,0.092897131474247108,3.4543898653775944,16.661461345656001,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,96,0,1,0,0,1,14,0.037782989895756729,82.148333741121249,82,0.0056044922419840049,0.020833333333333336,-0.63639249972670942,884736,0,0.0068343496262664796,-0.20544103666859931,0.00041671493762675428,-0.012127354159931462,0.0064176346886397253,-0.19331368250866784,0.0063732794928397151,-0.19346681832467086,0.059032973993797387,12938.52183494585,12002.222072937053,12825,346216,333391,-457,346216,0.037371241753546489,1.1830911218213291e-32,0.092849294073854727,4.1063807804894719,18.194087721297631,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,96,0,1,0,0,1,15,0.037782989895756729,82.148333741121249,82,0.0056044922419840049,0.020833333333333336,-0.63639249972670942,884736,0,0.0063732794928428116,-0.19346681832464652,0.00037531976695285299,-0.010918297813109048,0.005997959725889959,-0.18254852051153747,0.0060041452205489418,-0.18265907113271176,0.05643765010990983,11490.774230903442,10665.899550197009,11423,333391,321968,-452,333391,0.034466360012428178,2.0198633852341454e-35,0.093213760684474775,4.8214126558825621,19.822300514342999,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,96,0,1,0,0,1,16,0.037782989895756729,82.148333741121249,82,0.0056044922419840049,0.020833333333333336,-0.63639249972670942,884736,0,0.0060041452205507814,-0.18265907113266214,0.00033129187327195003,-0.009767403641871699,0.005672853347278831,-0.17289166749079043,0.0056836837948248805,-0.17288491366291556,0.053475250246579703,10146.676880511961,9427.2696361183789,10155,321968,311813,-291,321968,0.031514550764398824,2.8040049983632543e-38,0.092651930705410668,5.5938045983199158,21.503369563258769,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,96,0,1,0,0,1,17,0.037782989895756729,82.148333741121249,82,0.0056044922419840049,0.020833333333333336,-0.63639249972670942,884736,0,0.0056836837948272788,-0.17288491366295336,0.00029376872781855426,-0.008782392681035563,0.0053899150670087244,-0.1641025209819178,0.0054886126667174767,-0.16422423081874318,0.050800027043412868,9014.9738322759658,8380.0986817059038,8885,311813,302928,-384,311813,0.028911475250473731,1.5642737175412625e-41,0.092997087016373992,6.4143420029363911,23.41735673512596,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,96,0,1,0,0,1,18,0.037782989895756729,82.148333741121249,82,0.0056044922419840049,0.020833333333333336,-0.63639249972670942,884736,0,0.0054886126667210407,-0.16422423081879589,0.00026369980433539473,-0.007893290361732655,0.0052249128623856464,-0.15633094045706325,0.0051362030001845431,-0.15636858308333315,0.048064081666428511,8009.944068413547,7449.4887845991789,7975,302928,294953,-375,302928,0.026441742157917218,5.9027511403484686e-44,0.092787180740847922,7.2756751249543647,24.842939544976346,0,0,0,0,0,1,1,1
wsl2_cuda,gpu,96,0,1,0,0,1,19,0.037782989895756729,82.148333741121249,82,0.0056044922419840049,0.020833333333333336,-0.63639249972670942,884736,0,0.0051362030001889979,-0.1563685830834371,0.00022689924740446188,-0.0071212269500104267,0.0049093037527845364,-0.14924735613342666,0.0049505450111120069,-0.14923036438517095,0.045539818804157882,7146.1464623390921,6646.2273797076659,7168,294953,287785,-385,294953,0.024228085363902356,1.1504617500359493e-46,0.09232522163391349,8.1776937841999118,26.437317380858758,0,0,0,0,0,1,1,1
