y,z,J_total_mag2,J_A_mag2,J_B_mag2,classification
6,16,4.13528879e-08,4.11232556e-08,4.11205376e-08,-1
6,17,8.59085856e-08,2.66744015e-08,2.66734266e-08,-1
6,18,1.71935795e-09,1.42518478e-09,1.42537624e-09,-1
6,19,1.70896349e-09,2.61010150e-08,2.61015749e-08,-1
6,20,2.61067498e-10,3.92758224e-08,3.92745105e-08,1
6,21,2.17632804e-09,2.48756197e-09,2.48725704e-09,-1
6,22,1.70418772e-09,5.10061805e-09,5.09896302e-09,-1
6,23,7.14880589e-10,1.63549147e-08,1.63525346e-08,1
6,24,2.75853456e-08,7.98720728e-09,7.98682400e-09,-1
6,25,4.77927927e-08,2.16871550e-08,2.16878590e-08,-1
6,26,1.25478723e-08,5.69660234e-09,5.69774701e-09,-1
6,27,1.33237360e-09,6.50640496e-09,6.50795627e-09,-1
6,28,5.21818430e-10,2.51864844e-09,2.51955248e-09,0
6,29,3.05461393e-09,3.50908949e-09,3.50832246e-09,-1
6,30,1.80846248e-10,1.33694797e-09,1.33647178e-09,0
6,31,5.19333316e-09,4.38120577e-09,4.38154010e-09,-1
6,32,1.16656688e-16,5.21464657e-09,5.21438416e-09,1
6,33,5.19390053e-09,4.38112409e-09,4.38046134e-09,-1
6,34,1.80951058e-10,1.33691450e-09,1.33751217e-09,0
6,35,3.05431501e-09,3.50918809e-09,3.51003946e-09,-1
6,36,5.21724922e-10,2.51877024e-09,2.51776993e-09,0
6,37,1.33241527e-09,6.50634122e-09,6.50499950e-09,-1
6,38,1.25477588e-08,5.69650566e-09,5.69528898e-09,-1
6,39,4.77919785e-08,2.16864222e-08,2.16847359e-08,-1
6,40,2.75843296e-08,7.98659637e-09,7.98583605e-09,-1
6,41,7.14671525e-10,1.63543844e-08,1.63565058e-08,1
6,42,1.70378351e-09,5.09977607e-09,5.10112076e-09,-1
6,43,2.17586241e-09,2.48736691e-09,2.48810471e-09,-1
6,44,2.61245640e-10,3.92743309e-08,3.92775572e-08,1
6,45,1.70856325e-09,2.61000478e-08,2.61010525e-08,-1
6,46,1.71975443e-09,1.42520968e-09,1.42472194e-09,-1
6,47,8.59106888e-08,2.66748312e-08,2.66759073e-08,-1
6,48,4.13541114e-08,4.11238264e-08,4.11258918e-08,-1
6,49,8.55233485e-09,1.93856487e-08,1.93869297e-08,-1
6,50,3.35990834e-08,8.67807218e-09,8.67668429e-09,-1
6,51,4.05871736e-09,2.04086408e-08,2.04079032e-08,-1
6,52,6.40443577e-09,2.81919908e-08,2.81980022e-08,-1
6,53,1.73718918e-10,9.73627511e-09,9.73885525e-09,1
6,54,4.62043500e-09,1.57036315e-08,1.56993237e-08,-1
6,55,2.76451482e-08,1.54366627e-08,1.54351373e-08,-1
6,56,8.17060801e-09,8.38541502e-09,8.38779152e-09,-1
6,57,3.12235989e-08,1.41070993e-08,1.41047706e-08,-1
6,58,8.49466973e-09,9.78227482e-08,9.78198127e-08,-1
6,59,3.19101021e-09,3.41418430e-09,3.41419813e-09,-1
6,60,1.19252523e-09,3.51860090e-08,3.51854234e-08,-1
6,61,2.10860586e-08,1.98376945e-08,1.98391169e-08,-1
6,62,2.50252748e-08,1.07448363e-08,1.07446765e-08,-1
6,63,7.47912525e-09,2.49023142e-08,2.48993447e-08,-1
7,0,6.20149951e-17,1.95734751e-12,1.97915435e-12,0
7,1,1.25483868e-07,3.30958570e-08,3.30955622e-08,-1
7,2,3.82527641e-11,1.95976629e-08,1.95981792e-08,1
7,3,1.20367280e-09,6.12987408e-09,6.12970391e-09,-1
7,4,5.02766873e-10,6.22041940e-09,6.22030307e-09,1
7,5,1.51366435e-08,2.96626757e-08,2.96627815e-08,-1
7,6,7.24016919e-10,3.45366656e-09,3.45386968e-09,0
7,7,1.03702751e-09,2.09094515e-08,2.09092334e-08,-1
7,8,2.05942350e-10,1.89286019e-09,1.89287325e-09,0
7,9,1.64471262e-09,3.69722252e-08,3.69728513e-08,-1
7,10,9.13883169e-10,9.79174324e-09,9.79123827e-09,-1
7,11,1.15655918e-10,1.06775356e-08,1.06785180e-08,1
7,12,1.48938533e-09,8.36492269e-09,8.36455321e-09,-1
7,13,2.51695441e-09,1.50285605e-08,1.50286853e-08,-1
7,14,8.10452688e-09,5.34412467e-08,5.34437039e-08,-1
7,15,1.69134611e-08,1.64499271e-08,1.64525930e-08,-1
7,16,1.91814633e-08,1.72483049e-08,1.72472533e-08,-1
7,17,5.54492567e-08,4.95714693e-08,4.95686773e-08,-1
7,18,5.89831921e-09,2.22711287e-08,2.22710122e-08,-1
7,19,6.54542282e-09,4.30894165e-09,4.30836986e-09,-1
7,20,1.20172694e-08,1.19415564e-08,1.19406119e-08,-1
7,21,1.42514102e-09,2.28444222e-09,2.28453981e-09,-1
7,22,5.20553105e-09,5.62288955e-09,5.62388414e-09,-1
7,23,2.29266918e-08,8.06328744e-09,8.06146875e-09,-1
7,24,8.31689015e-10,2.22987785e-08,2.22936118e-08,-1
7,25,6.28230582e-09,2.20725167e-08,2.20699647e-08,-1
7,26,1.81960123e-09,4.27007887e-09,4.26891808e-09,-1
7,27,8.66742708e-10,3.87306140e-09,3.87137137e-09,-1
7,28,2.45521167e-10,3.04519211e-09,3.04608345e-09,0
7,29,1.41582399e-08,1.27298805e-08,1.27322833e-08,-1
7,30,2.41834395e-09,1.39357326e-09,1.39354703e-09,-1
7,31,6.29630927e-09,2.35983155e-09,2.35929023e-09,-1
7,32,4.02043555e-17,5.89252499e-12,5.90613076e-12,0
7,33,6.29561810e-09,2.35981442e-09,2.36059801e-09,-1
7,34,2.41892953e-09,1.39356951e-09,1.39322572e-09,-1
7,35,1.41590115e-08,1.27298787e-08,1.27269103e-08,-1
7,36,2.45628313e-10,3.04514251e-09,3.04559560e-09,0
7,37,8.66667131e-10,3.87298905e-09,3.87468799e-09,-1
7,38,1.81960950e-09,4.27019246e-09,4.27167376e-09,-1
7,39,6.28247135e-09,2.20725938e-08,2.20754861e-08,-1
7,40,8.31475401e-10,2.22980203e-08,2.23006302e-08,-1
7,41,2.29257406e-08,8.06222270e-09,8.06255608e-09,-1
7,42,5.20460185e-09,5.62273545e-09,5.62296819e-09,-1
7,43,1.42480406e-09,2.28413141e-09,2.28350223e-09,-1
7,44,1.20156012e-08,1.19408456e-08,1.19395242e-08,-1
7,45,6.54466133e-09,4.30909205e-09,4.30962754e-09,-1
7,46,5.89939318e-09,2.22724067e-08,2.22725033e-08,-1
7,47,5.54510929e-08,4.95728995e-08,4.95742398e-08,-1
7,48,1.91828206e-08,1.72488818e-08,1.72506372e-08,-1
7,49,1.69128467e-08,1.64500140e-08,1.64465274e-08,-1
7,50,8.10416289e-09,5.34411091e-08,5.34355971e-08,-1
7,51,2.51701093e-09,1.50281527e-08,1.50282782e-08,-1
7,52,1.48945169e-09,8.36496034e-09,8.36752856e-09,-1
7,53,1.15679123e-10,1.06781212e-08,1.06745566e-08,1
7,54,9.13696736e-10,9.79196640e-09,9.78864122e-09,-1
7,55,1.64489121e-09,3.69716768e-08,3.69761209e-08,-1
7,56,2.06065453e-10,1.89316837e-09,1.89221908e-09,0
7,57,1.03719946e-09,2.09108735e-08,2.09073271e-08,-1
7,58,7.23784160e-10,3.45321140e-09,3.45415528e-09,0
7,59,1.51360348e-08,2.96617377e-08,2.96623266e-08,-1
7,60,5.02921496e-10,6.22045714e-09,6.22037341e-09,1
7,61,1.20354754e-09,6.13009587e-09,6.13066968e-09,-1
7,62,3.82808808e-11,1.95978424e-08,1.95980220e-08,1
7,63,1.25484668e-07,3.30958532e-08,3.30952295e-08,-1
8,0,4.76583262e-17,1.53908251e-09,1.53857772e-09,0
8,1,4.05026930e-09,3.65890211e-08,3.65922982e-08,-1
8,2,1.12296024e-09,2.67321224e-09,2.67268216e-09,-1
8,3,5.57839750e-09,5.60602766e-08,5.60586807e-08,-1
8,4,2.20824672e-09,4.33860986e-08,4.33873876e-08,-1
8,5,2.83111151e-08,8.78684918e-09,8.78658508e-09,-1
8,6,1.57068554e-09,3.07578763e-08,3.07573135e-08,-1
8,7,3.35191566e-08,1.29939202e-08,1.29946718e-08,-1
8,8,2.21791167e-09,4.98511964e-08,4.98501694e-08,-1
8,9,5.43713213e-10,2.45066676e-08,2.45079404e-08,1
8,10,1.19251521e-09,1.32094626e-08,1.32095149e-08,-1
8,11,2.13982169e-08,3.18929191e-08,3.18930447e-08,-1
8,12,2.64434373e-09,3.19698808e-08,3.19717995e-08,-1
8,13,2.46318706e-08,2.08836030e-08,2.08821113e-08,-1
8,14,2.73916397e-09,1.19136516e-08,1.19136138e-08,-1
8,15,1.04482314e-08,8.18130383e-08,8.18175402e-08,-1
8,16,3.89427278e-08,1.81597929e-08,1.81609961e-08,-1
8,17,6.17728985e-10,9.01314124e-09,9.01206787e-09,1
8,18,4.10212474e-08,1.37648292e-08,1.37652451e-08,-1
8,19,4.17420195e-13,4.94776580e-09,4.94774382e-09,1
8,20,1.73426666e-08,9.93175530e-09,9.93073613e-09,-1
8,21,3.62656206e-09,2.41743487e-08,2.41724172e-08,-1
8,22,6.10018273e-11,9.54810414e-09,9.54485758e-09,1
8,23,1.14817469e-09,4.87815571e-09,4.87845735e-09,-1
8,24,1.28546075e-09,5.84983698e-09,5.84862701e-09,-1
8,25,1.24115759e-08,6.22085697e-09,6.21901188e-09,-1
8,26,5.56911364e-09,4.16584612e-09,4.16708056e-09,-1
8,27,1.45888489e-09,4.44446949e-09,4.44563461e-09,-1
8,28,1.35028349e-11,1.01904784e-08,1.01891980e-08,1
8,29,1.33301602e-08,1.78740665e-08,1.78737655e-08,-1
8,30,8.74342072e-09,4.87557793e-08,4.87584015e-08,-1
8,31,7.64306889e-10,5.56229722e-08,5.56215535e-08,-1
8,32,1.02878561e-16,4.17258594e-08,4.17245745e-08,1
8,33,7.64687552e-10,5.56228391e-08,5.56192360e-08,-1
8,34,8.74216285e-09,4.87552722e-08,4.87510220e-08,-1
8,35,1.33289419e-08,1.78739394e-08,1.78724453e-08,-1
8,36,1.35351860e-11,1.01904164e-08,1.01898455e-08,1
8,37,1.45907085e-09,4.44433813e-09,4.44300869e-09,-1
8,38,5.56927879e-09,4.16571474e-09,4.16401701e-09,-1
8,39,1.24113636e-08,6.22026514e-09,6.22023923e-09,-1
8,40,1.28528608e-09,5.84964301e-09,5.85152230e-09,-1
8,41,1.14844880e-09,4.87855137e-09,4.87927316e-09,-1
8,42,6.10854725e-11,9.54715892e-09,9.54977638e-09,1
8,43,3.62582977e-09,2.41736095e-08,2.41761621e-08,-1
8,44,1.73408377e-08,9.93084772e-09,9.93249682e-09,-1
8,45,4.08996888e-13,4.94803967e-09,4.94699222e-09,1
8,46,4.10240315e-08,1.37663145e-08,1.37657507e-08,-1
8,47,6.18009646e-10,9.01366453e-09,9.01320850e-09,1
8,48,3.89406298e-08,1.81588238e-08,1.81572421e-08,-1
8,49,1.04474904e-08,8.18122276e-08,8.18084764e-08,-1
8,50,2.73946289e-09,1.19138628e-08,1.19123091e-08,-1
8,51,2.46322425e-08,2.08831568e-08,2.08872491e-08,-1
8,52,2.64436612e-09,3.19695214e-08,3.19679425e-08,-1
8,53,2.13985331e-08,3.18937458e-08,3.18884601e-08,-1
8,54,1.19265279e-09,1.32091563e-08,1.32112330e-08,-1
8,55,5.43586198e-10,2.45059282e-08,2.45114271e-08,1
8,56,2.21759486e-09,4.98504309e-08,4.98525545e-08,-1
8,57,3.35178687e-08,1.29928454e-08,1.29954613e-08,-1
8,58,1.57098481e-09,3.07562066e-08,3.07594181e-08,-1
8,59,2.83122602e-08,8.78750110e-09,8.78655561e-09,-1
8,60,2.20793315e-09,4.33879505e-08,4.33872224e-08,-1
8,61,5.57800513e-09,5.60593287e-08,5.60580499e-08,-1
8,62,1.12313014e-09,2.67294545e-09,2.67257562e-09,-1
8,63,4.05049998e-09,3.65893722e-08,3.65929163e-08,-1
9,0,6.95646211e-17,8.50392292e-09,8.50542457e-09,1
9,1,1.12472473e-07,3.00947722e-08,3.00945860e-08,-1
9,2,5.69196399e-10,2.57892281e-08,2.57877565e-08,1
9,3,7.89670082e-09,1.03048755e-08,1.03053832e-08,-1
9,4,3.07673767e-10,3.60356248e-09,3.60408339e-09,0
9,5,3.93606309e-08,2.24055630e-08,2.24057764e-08,-1
9,6,1.96550398e-10,3.53030647e-10,3.53196974e-10,0
9,7,1.23159917e-10,2.75036802e-08,2.75046791e-08,1
9,8,1.37893659e-10,2.24013445e-08,2.24007119e-08,1
9,9,1.50411096e-09,9.14581438e-08,9.14568044e-08,-1
9,10,6.88338435e-09,1.45901879e-08,1.45918823e-08,-1
9,11,2.79785621e-10,2.12349215e-09,2.12256014e-09,0
9,12,2.89936580e-10,1.48960632e-08,1.48942130e-08,1
9,13,2.06340691e-09,7.15849475e-08,7.15822528e-08,-1
9,14,4.41028468e-09,7.49590138e-08,7.49558040e-08,-1
9,15,1.11112681e-08,1.82184868e-08,1.82181988e-08,-1
9,16,1.40838609e-08,2.02664466e-08,2.02665699e-08,-1
9,17,9.25701587e-09,1.23548180e-08,1.23536895e-08,-1
9,18,3.80991453e-08,2.52030882e-08,2.52040437e-08,-1
9,19,2.16400892e-08,5.10380708e-08,5.10366959e-08,-1
9,20,9.58935922e-11,8.07832685e-08,8.07788663e-08,1
9,21,3.84234778e-09,8.37979699e-09,8.37746598e-09,-1
9,22,3.97226593e-10,9.01431100e-09,9.01168695e-09,1
9,23,3.39114561e-10,1.97375932e-08,1.97323035e-08,1
9,24,1.56280379e-08,1.52709936e-08,1.52663819e-08,-1
9,25,3.70720674e-09,1.29334366e-08,1.29286870e-08,-1
9,26,1.34674206e-11,9.70524454e-09,9.70190695e-09,1
9,27,1.31417603e-10,7.34418877e-09,7.34484619e-09,1
9,28,2.14449598e-09,1.21291274e-08,1.21311645e-08,-1
9,29,1.69595669e-08,7.42543674e-09,7.42352598e-09,-1
9,30,2.18489002e-08,1.32915947e-08,1.32899824e-08,-1
9,31,2.66036334e-09,1.09525814e-09,1.09527513e-09,-1
9,32,7.84724770e-17,4.01817292e-09,4.01749105e-09,1
9,33,2.66090452e-09,1.09524306e-09,1.09473427e-09,-1
9,34,2.18520584e-08,1.32922923e-08,1.32927406e-08,-1
9,35,1.69606149e-08,7.42585991e-09,7.42696370e-09,-1
9,36,2.14518235e-09,1.21288944e-08,1.21264882e-08,-1
9,37,1.31459992e-10,7.34411262e-09,7.34288415e-09,1
9,38,1.34476284e-11,9.70522131e-09,9.70541149e-09,1
9,39,3.70711217e-09,1.29328861e-08,1.29363643e-08,-1
9,40,1.56274155e-08,1.52700838e-08,1.52705517e-08,-1
9,41,3.38996244e-10,1.97365010e-08,1.97405316e-08,1
9,42,3.97503463e-10,9.01396451e-09,9.01636899e-09,1
9,43,3.84174750e-09,8.37887485e-09,8.38078650e-09,-1
9,44,9.60833386e-11,8.07809910e-08,8.07876204e-08,1
9,45,2.16416483e-08,5.10374546e-08,5.10412499e-08,-1
9,46,3.81031152e-08,2.52046041e-08,2.52057012e-08,-1
9,47,9.25789581e-09,1.23559562e-08,1.23573036e-08,-1
9,48,1.40818320e-08,2.02657189e-08,2.02640062e-08,-1
9,49,1.11106369e-08,1.82187219e-08,1.82171989e-08,-1
9,50,4.41101545e-09,7.49600351e-08,7.49648511e-08,-1
9,51,2.06350347e-09,7.15853287e-08,7.15882687e-08,-1
9,52,2.90003503e-10,1.48962461e-08,1.48948873e-08,1
9,53,2.79760799e-10,2.12321621e-09,2.12475080e-09,0
9,54,6.88358638e-09,1.45903327e-08,1.45932478e-08,-1
9,55,1.50427318e-09,9.14592142e-08,9.14506488e-08,-1
9,56,1.37813463e-10,2.24021859e-08,2.23970460e-08,1
9,57,1.23099370e-10,2.75027074e-08,2.75070518e-08,1
9,58,1.96674139e-10,3.53000784e-10,3.53329259e-10,0
9,59,3.93616845e-08,2.24071175e-08,2.24049569e-08,-1
9,60,3.07824162e-10,3.60391080e-09,3.60386144e-09,0
9,61,7.89634388e-09,1.03047336e-08,1.03047856e-08,-1
9,62,5.69023409e-10,2.57886119e-08,2.57879284e-08,1
9,63,1.12471600e-07,3.00945465e-08,3.00938959e-08,-1
10,0,5.79553940e-17,3.38402430e-08,3.38428942e-08,1
10,1,1.37787042e-08,3.97269635e-08,3.97239677e-08,-1
10,2,8.70849719e-09,3.80522466e-09,3.80494063e-09,-1
10,3,6.56514175e-08,3.48514706e-08,3.48516867e-08,-1
10,4,5.69840874e-10,3.11869829e-08,3.11848037e-08,1
10,5,7.28799713e-08,3.34443587e-08,3.34434907e-08,-1
10,6,8.97375580e-09,2.09863170e-08,2.09870977e-08,-1
10,7,1.61029913e-09,4.24494866e-09,4.24513357e-09,-1
10,8,2.05418423e-09,1.66393066e-08,1.66399421e-08,-1
10,9,7.47726344e-09,1.33474882e-08,1.33475466e-08,-1
10,10,6.28286401e-10,3.11431446e-09,3.11439077e-09,0
10,11,4.95622451e-09,4.13996736e-08,4.13989120e-08,-1
10,12,2.42862721e-09,5.67445875e-09,5.67375367e-09,-1
10,13,1.74316863e-09,2.81755024e-08,2.81779419e-08,-1
10,14,2.71363401e-09,8.87305293e-10,8.87198680e-10,-1
10,15,2.49746589e-10,2.88086725e-09,2.88090119e-09,0
10,16,1.81504971e-08,9.07198081e-08,9.07212018e-08,-1
10,17,4.57388734e-08,4.04600418e-08,4.04617249e-08,-1
10,18,2.17571183e-09,4.13345531e-08,4.13359200e-08,-1
10,19,3.20588160e-08,9.54147525e-08,9.54169394e-08,-1
10,20,2.62682586e-12,3.45052751e-08,3.45095706e-08,1
10,21,9.79462975e-09,5.40292008e-09,5.40225379e-09,-1
10,22,1.54964758e-09,3.02440969e-08,3.02510518e-08,-1
10,23,5.61863938e-09,4.79803694e-08,4.79863737e-08,-1
10,24,6.98378115e-09,1.93434133e-08,1.93485080e-08,-1
10,25,4.15104221e-09,2.17874293e-09,2.17867530e-09,-1
10,26,1.44195525e-08,5.41933724e-09,5.41770691e-09,-1
10,27,7.08206731e-10,4.12571682e-08,4.12522624e-08,1
10,28,8.79282438e-10,2.88370940e-08,2.88322158e-08,-1
10,29,1.75004195e-09,2.92464774e-08,2.92467630e-08,-1
10,30,8.69534923e-09,5.90504606e-08,5.90491483e-08,-1
10,31,4.73173751e-09,1.35835900e-07,1.35840416e-07,-1
10,32,8.41978934e-17,1.03842384e-07,1.03844870e-07,1
10,33,4.73039318e-09,1.35836138e-07,1.35845325e-07,-1
10,34,8.69363037e-09,5.90509832e-08,5.90556149e-08,-1
10,35,1.74938604e-09,2.92466331e-08,2.92512250e-08,-1
10,36,8.78890119e-10,2.88380340e-08,2.88426488e-08,-1
10,37,7.08439521e-10,4.12575427e-08,4.12622778e-08,1
10,38,1.44202226e-08,5.41913994e-09,5.41910547e-09,-1
10,39,4.15105670e-09,2.17851242e-09,2.17792405e-09,-1
10,40,6.98403259e-09,1.93436519e-08,1.93388553e-08,-1
10,41,5.61923500e-09,4.79812496e-08,4.79776048e-08,-1
10,42,1.54922660e-09,3.02451051e-08,3.02387913e-08,-1
10,43,9.79325365e-09,5.40205383e-09,5.40174979e-09,-1
10,44,2.60148076e-12,3.45068463e-08,3.45006824e-08,1
10,45,3.20617519e-08,9.54182468e-08,9.54154960e-08,-1
10,46,2.17650905e-09,4.13373202e-08,4.13357954e-08,-1
10,47,4.57356185e-08,4.04581577e-08,4.04595423e-08,-1
10,48,1.81485051e-08,9.07157452e-08,9.07176443e-08,-1
10,49,2.49569856e-10,2.88092064e-09,2.88177901e-09,0
10,50,2.71414866e-09,8.87417405e-10,8.87465208e-10,-1
10,51,1.74340640e-09,2.81753185e-08,2.81725317e-08,-1
10,52,2.42843232e-09,5.67483117e-09,5.67547842e-09,-1
10,53,4.95623790e-09,4.13990311e-08,4.14056774e-08,-1
10,54,6.28250333e-10,3.11441131e-09,3.11336938e-09,0
10,55,7.47762836e-09,1.33483319e-08,1.33451627e-08,-1
10,56,2.05394158e-09,1.66390442e-08,1.66391848e-08,-1
10,57,1.61002550e-09,4.24443538e-09,4.24602737e-09,-1
10,58,8.97306111e-09,2.09873095e-08,2.09842172e-08,-1
10,59,7.28779693e-08,3.34440236e-08,3.34432283e-08,-1
10,60,5.70021229e-10,3.11849511e-08,3.11870409e-08,1
10,61,6.56530493e-08,3.48526137e-08,3.48522410e-08,-1
10,62,8.70913436e-09,3.80519921e-09,3.80495037e-09,-1
10,63,1.37792845e-08,3.97268446e-08,3.97242496e-08,-1
11,0,7.65794304e-17,8.52540580e-08,8.52492246e-08,1
11,1,1.74756802e-09,1.92223983e-08,1.92239442e-08,-1
11,2,7.77375153e-08,2.80291859e-08,2.80304807e-08,-1
11,3,9.91415641e-10,1.52429862e-09,1.52399679e-09,-1
11,4,7.77193584e-09,2.54823944e-08,2.54844782e-08,-1
11,5,1.67774881e-09,4.13527170e-08,4.13518013e-08,-1
11,6,1.19594676e-09,9.91254184e-09,9.91083326e-09,-1
11,7,4.99049141e-10,3.20819518e-09,3.20868258e-09,0
11,8,1.02929466e-08,3.95250047e-08,3.95253830e-08,-1
11,9,9.67864448e-09,4.39719654e-09,4.39628759e-09,-1
11,10,2.23170114e-08,4.13873983e-08,4.13877034e-08,-1
11,11,3.65856559e-09,5.68828306e-09,5.68974392e-09,-1
11,12,3.12157692e-08,1.63789230e-08,1.63788763e-08,-1
11,13,2.59064711e-08,8.37438798e-09,8.37489718e-09,-1
11,14,2.42224305e-08,1.07438189e-08,1.07447030e-08,-1
11,15,2.57720828e-10,7.36237837e-09,7.36231987e-09,1
11,16,4.78918525e-08,1.22620327e-08,1.22615478e-08,-1
11,17,3.33336209e-08,3.37799087e-08,3.37803416e-08,-1
11,18,4.05908895e-09,5.00411079e-09,5.00473945e-09,-1
11,19,4.02157194e-08,6.64859805e-08,6.64902145e-08,-1
11,20,2.41883765e-08,3.68385873e-08,3.68429441e-08,-1
11,21,1.42516654e-09,6.56451972e-09,6.56186619e-09,-1
11,22,1.44586878e-08,1.49692770e-08,1.49674060e-08,-1
11,23,2.19946134e-09,5.37661860e-09,5.37972959e-09,-1
11,24,8.30661617e-09,4.34690637e-09,4.34917667e-09,-1
11,25,4.69257646e-11,3.36008353e-09,3.35796089e-09,0
11,26,9.74785901e-12,5.12972558e-09,5.12894710e-09,1
11,27,6.12184381e-10,1.34689693e-08,1.34712262e-08,1
11,28,3.87394058e-09,2.42099851e-08,2.42102747e-08,-1
11,29,2.03115552e-09,5.78431942e-08,5.78427484e-08,-1
11,30,3.09424345e-09,4.53313532e-08,4.53331983e-08,-1
11,31,9.90480851e-09,3.65671695e-08,3.65691633e-08,-1
11,32,1.63692007e-16,5.47377729e-08,5.47414629e-08,1
11,33,9.90594948e-09,3.65668625e-08,3.65703140e-08,-1
11,34,3.09592442e-09,4.53330463e-08,4.53374018e-08,-1
11,35,2.03076390e-09,5.78433473e-08,5.78491713e-08,-1
11,36,3.87251798e-09,2.42107797e-08,2.42149307e-08,-1
11,37,6.12091085e-10,1.34681939e-08,1.34661479e-08,1
11,38,9.78485871e-12,5.13018239e-09,5.13240511e-09,1
11,39,4.69403414e-11,3.36015958e-09,3.36211012e-09,0
11,40,8.30669361e-09,4.34738583e-09,4.34727640e-09,-1
11,41,2.19981702e-09,5.37731248e-09,5.37501624e-09,-1
11,42,1.44571492e-08,1.49681803e-08,1.49664377e-08,-1
11,43,1.42474468e-09,6.56328024e-09,6.56549118e-09,-1
11,44,2.41917204e-08,3.68412207e-08,3.68390169e-08,-1
11,45,4.02181343e-08,6.64897472e-08,6.64845686e-08,-1
11,46,4.06069997e-09,5.00519169e-09,5.00366144e-09,-1
11,47,3.33317609e-08,3.37770560e-08,3.37780726e-08,-1
11,48,4.78866316e-08,1.22604554e-08,1.22604564e-08,-1
11,49,2.57823828e-10,7.36283524e-09,7.36401106e-09,1
11,50,2.42252880e-08,1.07441828e-08,1.07435728e-08,-1
11,51,2.59067808e-08,8.37375465e-09,8.37313956e-09,-1
11,52,3.12176687e-08,1.63786834e-08,1.63818760e-08,-1
11,53,3.65869800e-09,5.68853052e-09,5.68565521e-09,-1
11,54,2.23165597e-08,4.13883563e-08,4.13799880e-08,-1
11,55,9.67915056e-09,4.39747860e-09,4.39780364e-09,-1
11,56,1.02932841e-08,3.95244660e-08,3.95311476e-08,-1
11,57,4.99194569e-10,3.20879921e-09,3.20666920e-09,0
11,58,1.19620487e-09,9.91270856e-09,9.91164751e-09,-1
11,59,1.67749745e-09,4.13504745e-08,4.13551042e-08,-1
11,60,7.77275568e-09,2.54841412e-08,2.54825779e-08,-1
11,61,9.91556672e-10,1.52411587e-09,1.52412242e-09,-1
11,62,7.77348480e-08,2.80287488e-08,2.80296340e-08,-1
11,63,1.74745243e-09,1.92231929e-08,1.92249277e-08,-1
12,0,8.74303038e-17,1.64150971e-08,1.64127874e-08,1
12,1,1.48065339e-09,2.88152286e-08,2.88164459e-08,-1
12,2,3.37371841e-08,3.44795736e-08,3.44826893e-08,-1
12,3,2.76521554e-08,8.49813287e-09,8.49836173e-09,-1
12,4,7.70940143e-10,1.36579763e-08,1.36578176e-08,-1
12,5,8.51307371e-09,4.56088619e-08,4.56113045e-08,-1
12,6,1.65335618e-08,2.94982318e-08,2.94963987e-08,-1
12,7,8.64426485e-09,1.34488206e-08,1.34472699e-08,-1
12,8,3.18364072e-10,1.86263911e-08,1.86274807e-08,1
12,9,1.69548230e-08,1.78847236e-08,1.78845270e-08,-1
12,10,1.04611679e-08,8.45435383e-09,8.45366986e-09,-1
12,11,1.55123678e-08,2.11508180e-08,2.11517447e-08,-1
12,12,9.32476951e-10,1.10434327e-08,1.10424895e-08,-1
12,13,3.40165812e-08,2.50130060e-08,2.50105956e-08,-1
12,14,1.61374306e-08,1.06551463e-08,1.06557226e-08,-1
12,15,2.91584356e-10,1.21674438e-08,1.21651760e-08,1
12,16,2.82784953e-10,1.85587523e-09,1.85590228e-09,0
12,17,2.90928755e-08,1.52253280e-08,1.52260173e-08,-1
12,18,4.86303223e-08,3.85960174e-08,3.85924339e-08,-1
12,19,2.98578584e-08,1.20529289e-08,1.20536194e-08,-1
12,20,8.03545465e-08,5.52794598e-08,5.52874473e-08,-1
12,21,3.24005229e-08,1.09550478e-08,1.09575820e-08,-1
12,22,5.60239225e-09,3.81414026e-08,3.81333555e-08,-1
12,23,7.07960010e-10,1.43756894e-08,1.43708870e-08,1
12,24,3.60167902e-09,1.79227412e-09,1.79133414e-09,-1
12,25,9.96932447e-09,1.31799527e-08,1.31774564e-08,-1
12,26,7.69292104e-10,6.94547991e-08,6.94449772e-08,-1
12,27,1.19699980e-08,1.67897237e-08,1.67870874e-08,-1
12,28,2.42141788e-10,1.15439638e-08,1.15463009e-08,1
12,29,2.60126454e-10,1.19542171e-07,1.19541437e-07,1
12,30,7.13555372e-11,8.61813122e-08,8.61822736e-08,1
12,31,1.36776557e-09,2.35662662e-07,2.35652639e-07,-1
12,32,7.08066035e-17,1.95394018e-07,1.95390328e-07,1
12,33,1.36685678e-09,2.35661934e-07,2.35646009e-07,-1
12,34,7.11688672e-11,8.61791864e-08,8.61743039e-08,1
12,35,2.59800764e-10,1.19541533e-07,1.19529064e-07,1
12,36,2.42400961e-10,1.15432002e-08,1.15415949e-08,1
12,37,1.19713414e-08,1.67899858e-08,1.67936378e-08,-1
12,38,7.69526190e-10,6.94575527e-08,6.94652894e-08,-1
12,39,9.96909428e-09,1.31800195e-08,1.31826964e-08,-1
12,40,3.60174407e-09,1.79266049e-09,1.79371955e-09,-1
12,41,7.07757479e-10,1.43748802e-08,1.43769708e-08,1
12,42,5.60314488e-09,3.81414634e-08,3.81492776e-08,-1
12,43,3.24032691e-08,1.09568508e-08,1.09558142e-08,-1
12,44,8.03592371e-08,5.52838265e-08,5.52758781e-08,-1
