y,z,Jx,Jy,Jz,mag,phase,state
32,54,-1.11867163e-04,-3.12809561e-09,5.05174072e-05,1.22744737e-04,-3.14156469e+00,0
32,55,5.18760207e-05,-3.24586702e-09,-3.41518997e-05,6.21085646e-05,-6.25696993e-05,0
32,56,2.09391893e-04,-3.54427176e-09,-5.38296454e-04,5.77588121e-04,-1.69264994e-05,0
32,57,-4.51990170e-04,-3.42828184e-09,5.07435531e-04,6.79548329e-04,-3.14158507e+00,0
32,58,2.61998643e-04,-3.14178338e-09,-9.13587300e-05,2.77470191e-04,-1.19916017e-05,0
32,59,2.65508093e-04,-2.83561597e-09,-1.75500391e-04,3.18268652e-04,-1.06799606e-05,0
32,60,-2.67380015e-04,-2.10567539e-09,5.90782755e-04,6.48472310e-04,-3.14158478e+00,0
32,61,-5.33871205e-05,-1.68932351e-09,7.53927638e-05,9.23810233e-05,-3.14156101e+00,0
32,62,-6.88029808e-05,-8.78415682e-10,5.38619681e-05,8.73782684e-05,-3.14157989e+00,0
32,63,1.48798917e-04,-3.98972915e-10,-2.32102402e-05,1.50598250e-04,-2.68128911e-06,0
33,0,-4.95043735e-09,-9.28355940e-11,-1.18178525e-04,1.18178525e-04,-3.12284184e+00,0
33,1,-1.52872156e-04,-8.56458638e-05,1.31709310e-04,2.19208696e-04,-2.63091783e+00,0
33,2,9.04991345e-05,-1.09672975e-04,6.37723421e-05,1.55836987e-04,-8.80893588e-01,0
33,3,4.52723280e-05,-1.35749165e-04,-9.44459128e-05,1.71456845e-04,-1.24889590e+00,0
33,4,2.21623322e-04,3.76834677e-05,3.31569711e-04,4.00593827e-04,1.68423060e-01,0
33,5,-2.71145473e-04,1.23439146e-04,-2.42433779e-04,3.84097940e-04,2.71438089e+00,0
33,6,-2.92602591e-04,-2.07955590e-05,-7.40573635e-05,3.02544583e-04,-3.07064095e+00,0
33,7,4.13418289e-04,6.50654024e-05,5.49547118e-04,6.90760612e-04,1.56103473e-01,0
33,8,-1.80818841e-04,5.58863787e-05,-3.95234382e-04,4.38211088e-04,2.84183214e+00,0
33,9,-3.52802331e-05,-9.94952492e-05,-3.00906003e-05,1.09769958e-04,-1.91155627e+00,0
33,10,2.57523929e-04,-2.46989225e-06,2.72355225e-05,2.58971906e-04,-9.59062926e-03,0
33,11,-1.03553302e-04,1.30056106e-04,-2.04104543e-04,2.63242363e-04,2.24322827e+00,0
33,12,-9.52451628e-05,4.20998190e-05,6.26797519e-05,1.21543355e-04,2.72539861e+00,0
33,13,-1.20052699e-04,-1.70826240e-04,-1.22816341e-04,2.42235647e-04,-2.18338341e+00,0
33,14,8.44058558e-05,-1.17442464e-04,3.17928574e-04,3.49278770e-04,-9.47630209e-01,0
33,15,-2.65914021e-06,8.96649498e-05,-1.60175705e-04,1.83584125e-04,1.60044404e+00,0
33,16,2.01593369e-04,1.21730012e-04,-3.09611387e-04,3.88995235e-04,5.43237780e-01,0
33,17,9.25477222e-05,7.19803654e-05,-5.12567850e-05,1.27959024e-04,6.61035115e-01,0
33,18,-3.03109195e-04,-7.61214525e-05,-1.94126246e-04,3.67905775e-04,-2.89554565e+00,0
33,19,-8.44689243e-05,3.53394971e-05,-2.27734528e-04,2.45452428e-04,2.74534870e+00,0
33,20,1.49028018e-06,5.28221621e-05,1.00627812e-04,1.13658956e-04,1.54259065e+00,0
33,21,-3.06181781e-05,-2.71819983e-04,-1.41479441e-04,3.07961050e-04,-1.68296490e+00,0
33,22,1.13766533e-05,1.38356372e-05,-1.81986139e-04,1.82865546e-04,8.82621824e-01,0
33,23,1.98099685e-04,9.44720106e-05,1.00264087e-04,2.41290972e-04,4.44990313e-01,0
33,24,-3.34434769e-05,1.21322727e-04,1.14199906e-04,1.69939074e-04,1.83977338e+00,0
33,25,-2.31234348e-04,-1.76237725e-04,-4.02844608e-05,2.93516435e-04,-2.49035404e+00,0
33,26,3.60912901e-04,-1.75474017e-04,2.31894340e-04,4.63491357e-04,-4.52542672e-01,0
33,27,6.97392475e-05,1.05200720e-04,2.40844675e-04,2.71913426e-04,9.85394791e-01,0
33,28,-2.03999809e-04,2.27580545e-04,-1.51499095e-04,3.41116992e-04,2.30161065e+00,0
33,29,1.91134064e-05,-2.01437087e-04,3.96848152e-04,4.45455585e-04,-1.47619432e+00,0
33,30,2.36819397e-04,-2.01709812e-04,-1.35918064e-05,3.11375998e-04,-7.05506437e-01,0
33,31,-1.99049090e-04,4.84097703e-04,-1.21855992e-04,5.37419770e-04,1.96089943e+00,0
33,32,-2.16172543e-08,1.71910992e-09,2.23637939e-04,2.23637940e-04,3.06223477e+00,0
33,33,1.99091512e-04,-4.84101363e-04,-1.21856230e-04,5.37438834e-04,-1.18062092e+00,0
33,34,-2.36860352e-04,2.01712639e-04,-1.35893744e-05,3.11408873e-04,2.43616466e+00,0
33,35,-1.90767431e-05,2.01433089e-04,3.96847501e-04,4.45451625e-04,1.66521981e+00,0
33,36,2.03965582e-04,-2.27579365e-04,-1.51494158e-04,3.41093545e-04,-8.40062822e-01,0
33,37,-6.97133621e-05,-1.05205132e-04,2.40843804e-04,2.71907724e-04,-2.15600760e+00,0
33,38,-3.60936429e-04,1.75473017e-04,2.31901678e-04,4.63512970e-04,2.68907786e+00,0
33,39,2.31246028e-04,1.76233236e-04,-4.02852353e-05,2.93523047e-04,6.51201986e-01,0
33,40,3.34334577e-05,-1.21325763e-04,1.14209014e-04,1.69945391e-04,-1.30190244e+00,0
33,41,-1.98103214e-04,-9.44758771e-05,1.00263780e-04,2.41295255e-04,-2.69659336e+00,0
33,42,-1.13723314e-05,-1.38399385e-05,-1.81976600e-04,1.82856109e-04,-2.25863196e+00,0
33,43,3.06013069e-05,2.71817562e-04,-1.41478990e-04,3.07957029e-04,1.45868805e+00,0
33,44,-1.47328430e-06,-5.28265878e-05,1.00635940e-04,1.13667988e-04,-1.59867817e+00,0
33,45,8.44431026e-05,-3.53398577e-05,-2.27733249e-04,2.45442408e-04,-3.96356458e-01,0
33,46,3.03134909e-04,7.61180243e-05,-1.94121256e-04,3.67923618e-04,2.46016322e-01,0
33,47,-9.25767590e-05,-7.19785213e-05,-5.12548889e-05,1.27978230e-04,-2.48072197e+00,0
33,48,-2.01564163e-04,-1.21731690e-04,-3.09610420e-04,3.88979856e-04,-2.59828466e+00,0
33,49,2.63237756e-06,-8.96612787e-05,-1.60173600e-04,1.83580109e-04,-1.54144562e+00,0
33,50,-8.43782407e-05,1.17442744e-04,3.17925821e-04,3.49269686e-04,2.19380625e+00,0
33,51,1.20032145e-04,1.70831002e-04,-1.22814458e-04,2.42227864e-04,9.58302901e-01,0
33,52,9.52674089e-05,-4.20978761e-05,6.26744565e-05,1.21557385e-04,-4.16090628e-01,0
33,53,1.03540777e-04,-1.30051099e-04,-2.04103187e-04,2.63233911e-04,-8.98404560e-01,0
33,54,-2.57509040e-04,2.47286694e-06,2.72290476e-05,2.58956447e-04,3.13198992e+00,0
33,55,3.52756108e-05,9.94997254e-05,-3.00899219e-05,1.09772344e-04,1.23009183e+00,0
33,56,1.80826028e-04,-5.58831589e-05,-3.95240953e-04,4.38219569e-04,-2.99733048e-01,0
33,57,-4.13416519e-04,-6.50620785e-05,5.49547097e-04,6.90759223e-04,-2.98549637e+00,0
33,58,2.92602917e-04,2.07982415e-05,-7.40632739e-05,3.02546529e-04,7.09607432e-02,0
33,59,2.71151434e-04,-1.23437386e-04,-2.42434415e-04,3.84101984e-04,-4.27198093e-01,0
33,60,-2.21628311e-04,-3.76818974e-05,3.31565010e-04,4.00592548e-04,-2.97318020e+00,0
33,61,-4.52642995e-05,1.35749281e-04,-9.44468128e-05,1.71455314e-04,1.89264327e+00,0
33,62,-9.05075608e-05,1.09673373e-04,6.37695283e-05,1.55841009e-04,2.26074299e+00,0
33,63,1.52880889e-04,8.56448181e-05,1.31708970e-04,2.19214173e-04,5.10645263e-01,0
34,0,1.26690276e-09,1.68412628e-10,6.21160406e-05,6.21160406e-05,1.32157739e-01,0
34,1,-1.86141805e-04,5.12454451e-05,1.95610067e-04,2.74842073e-04,2.87294453e+00,0
34,2,1.10502725e-04,8.60455127e-05,1.42785263e-04,2.00005785e-04,6.61600854e-01,0
34,3,1.67613701e-05,-8.25953016e-05,-1.39386036e-04,1.62884605e-04,-1.37058150e+00,0
34,4,1.43409824e-04,-6.49310332e-06,8.92919363e-05,1.69060900e-04,-4.52456583e-02,0
34,5,-1.94085311e-04,2.56513290e-05,-1.92791825e-04,2.74764966e-04,3.01018900e+00,0
34,6,-3.21198442e-04,-2.10444395e-04,-1.23112779e-04,4.03251831e-04,-2.56158109e+00,0
34,7,2.62324521e-04,3.91064828e-05,3.56059543e-04,4.43984087e-04,1.47986876e-01,0
34,8,-7.38810489e-05,1.71279561e-04,-3.21189790e-04,3.71426949e-04,1.97803124e+00,0
34,9,9.54231164e-05,-4.97045765e-05,-1.27935196e-04,1.67163185e-04,-4.80216549e-01,0
34,10,1.67367231e-04,-7.55075051e-07,-1.78335948e-04,2.44573242e-04,-4.51145619e-03,0
34,11,-1.67167950e-04,1.21776289e-04,-1.39859386e-04,2.49670254e-04,2.51201587e+00,0
34,12,1.00464602e-04,9.72479889e-05,3.56197767e-04,3.82658015e-04,7.69130463e-01,0
34,13,3.11188267e-05,-7.23643396e-05,1.62454662e-04,1.80544997e-04,-1.16467307e+00,0
34,14,-7.37193039e-05,-7.17795795e-05,1.54864237e-04,1.85929491e-04,-2.36952524e+00,0
34,15,-9.66441079e-05,1.20571230e-04,-7.49793358e-05,1.71753911e-04,2.24648288e+00,0
34,16,-1.70558643e-04,7.75993758e-07,1.30182182e-04,2.14565267e-04,3.13704297e+00,0
34,17,-2.13686861e-04,-1.58475737e-04,-1.27702139e-04,2.95100780e-04,-2.50347247e+00,0
34,18,3.40490351e-04,7.28089785e-05,-3.53828970e-05,3.49981108e-04,2.10662997e-01,0
34,19,2.72179251e-04,2.52489172e-05,-6.36752641e-05,2.80666335e-04,9.25010350e-02,0
34,20,-8.11834776e-06,-1.54783666e-04,-9.02349369e-05,1.79349476e-04,-1.62319795e+00,0
34,21,4.95110050e-06,-1.00075328e-04,-3.80807614e-04,3.93768998e-04,-1.52136290e+00,0
34,22,-3.85563332e-05,8.78302828e-06,1.08683860e-04,1.15654286e-04,2.91761731e+00,0
34,23,1.59326998e-04,3.96081061e-05,-1.33418410e-04,2.11552278e-04,2.43657121e-01,0
34,24,-4.94572475e-05,1.48080279e-05,-2.28816362e-04,2.34568166e-04,2.85067661e+00,0
34,25,8.76543442e-06,-8.41706303e-05,4.09857263e-04,4.18502693e-04,-1.46703148e+00,0
34,26,-1.92869504e-04,-8.28068507e-05,-1.77570492e-04,2.74930718e-04,-2.73605061e+00,0
34,27,-1.04074021e-04,1.10681862e-04,-1.07158158e-04,1.85915968e-04,2.32543512e+00,0
34,28,1.57072247e-04,-1.32452047e-04,1.76001417e-04,2.70539710e-04,-7.00565521e-01,0
34,29,-4.46876746e-05,6.18752692e-05,3.92782561e-04,4.00129576e-04,2.19628116e+00,0
34,30,-9.54153190e-05,2.83357026e-04,-8.39375044e-04,8.91036336e-04,1.89560237e+00,0
34,31,-7.24307224e-05,-2.01708255e-04,-2.92635185e-05,2.16307150e-04,-1.91554303e+00,0
34,32,1.91834811e-09,1.07275662e-11,5.71851399e-04,5.71851399e-04,5.59202699e-03,0
34,33,7.24297877e-05,2.01710904e-04,-2.92567373e-05,2.16308390e-04,1.22605791e+00,0
34,34,9.54192214e-05,-2.83356671e-04,-8.39390738e-04,8.91051425e-04,-1.24597754e+00,0
34,35,4.46873765e-05,-6.18722632e-05,3.92800976e-04,4.00147155e-04,-9.45291604e-01,0
34,36,-1.57068249e-04,1.32453275e-04,1.75973886e-04,2.70520080e-04,2.44101002e+00,0
34,37,1.04074802e-04,-1.10678396e-04,-1.07133424e-04,1.85900087e-04,-8.16138163e-01,0
34,38,1.92873367e-04,8.28091460e-05,-1.77602987e-04,2.74955108e-04,4.05544831e-01,0
34,39,-8.76346604e-06,8.41742631e-05,4.09881049e-04,4.18526676e-04,1.67453359e+00,0
34,40,4.94604600e-05,-1.48049147e-05,-2.28845637e-04,2.34597204e-04,-2.90840430e-01,0
34,41,-1.59324111e-04,-3.96049505e-05,-1.33402565e-04,2.11539521e-04,-2.89794994e+00,0
34,42,3.85582285e-05,-8.77973144e-06,1.08664958e-04,1.15636905e-04,-2.23883413e-01,0
34,43,-4.94786793e-06,1.00077242e-04,-3.80804029e-04,3.93765977e-04,1.62019659e+00,0
34,44,8.11837899e-06,1.54786341e-04,-9.02395942e-05,1.79354129e-04,1.51839540e+00,0
34,45,-2.72176375e-04,-2.52488099e-05,-6.36840999e-05,2.80665541e-04,-3.04909104e+00,0
34,46,-3.40492340e-04,-7.28076139e-05,-3.53738372e-05,3.49981844e-04,-2.93093468e+00,0
34,47,2.13688757e-04,1.58473918e-04,-1.27719688e-04,2.95108770e-04,6.38110449e-01,0
34,48,1.70554984e-04,-7.76273702e-07,1.30200675e-04,2.14573579e-04,-4.55142573e-03,0
34,49,9.66446528e-05,-1.20574610e-04,-7.49999179e-05,1.71765576e-04,-8.95120700e-01,0
34,50,7.37147133e-05,7.17777544e-05,1.54886096e-04,1.85945174e-04,7.72085828e-01,0
34,51,-3.11196689e-05,7.23600857e-05,1.62436489e-04,1.80527086e-04,1.97695074e+00,0
34,52,-1.00469272e-04,-9.72509153e-05,3.56217217e-04,3.82678090e-04,-2.37247038e+00,0
34,53,1.67165994e-04,-1.21780642e-04,-1.39871192e-04,2.49677681e-04,-6.29599363e-01,0
34,54,-1.67371252e-04,7.51666936e-07,-1.78323146e-04,2.44566648e-04,3.13710167e+00,0
34,55,-9.54257177e-05,4.97008276e-05,-1.27938441e-04,1.67166039e-04,2.66141818e+00,0
34,56,7.38782107e-05,-1.71282802e-04,-3.21185784e-04,3.71424415e-04,-1.16358226e+00,0
34,57,-2.62327242e-04,-3.91090629e-05,3.56065048e-04,4.43990337e-04,-2.99359767e+00,0
34,58,3.21197130e-04,2.10441905e-04,-1.23117136e-04,4.03250816e-04,5.80008015e-01,0
34,59,1.94082932e-04,-2.56523742e-05,-1.92780001e-04,2.74755086e-04,-1.31410539e-01,0
34,60,-1.43409469e-04,6.49176390e-06,8.92828450e-05,1.69055746e-04,3.09635620e+00,0
34,61,-1.67631921e-05,8.25958337e-05,-1.39373594e-04,1.62874415e-04,1.77103108e+00,0
34,62,-1.10500900e-04,-8.60457168e-05,1.42777804e-04,1.99999539e-04,-2.47998264e+00,0
34,63,1.86140395e-04,-5.12438204e-05,1.95615127e-04,2.74844417e-04,-2.68641949e-01,0
35,0,-5.01144395e-09,7.37199347e-11,-1.17822300e-04,1.17822300e-04,3.12688340e+00,0
35,1,-2.12519174e-04,5.02717281e-05,-2.43761932e-05,2.19740403e-04,2.90931091e+00,0
35,2,1.24841806e-04,1.18845810e-04,2.70276999e-04,3.20561163e-04,7.60797874e-01,0
35,3,-7.54077683e-06,-7.67875372e-05,1.50217603e-04,1.68874265e-04,-1.66868559e+00,0
35,4,5.68546658e-05,-3.19068985e-05,1.16424880e-04,1.33436337e-04,-5.11402178e-01,0
35,5,-6.39688044e-05,4.45219686e-05,4.08539873e-06,7.80442445e-05,2.53355966e+00,0
35,6,-2.50734572e-04,-2.05075633e-04,-2.47493284e-04,4.07647846e-04,-2.45603239e+00,0
35,7,1.23344803e-04,7.47931277e-05,-1.21889671e-04,1.88851911e-04,5.45093361e-01,0
35,8,-7.33535939e-05,2.55929373e-04,-3.65381248e-04,4.52088542e-04,1.84992996e+00,0
35,9,4.50158715e-05,-3.77583090e-05,-1.45292334e-04,1.56722624e-04,-6.97942752e-01,0
35,10,1.22271289e-04,-9.01902682e-05,-1.92564671e-04,2.45286986e-04,-6.35533466e-01,0
35,11,-7.69467384e-05,4.09857267e-05,6.98747141e-06,8.74611633e-05,2.65216701e+00,0
35,12,5.86832635e-05,9.90644975e-06,3.94972789e-04,3.99431305e-04,1.67235477e-01,0
35,13,-9.45125111e-06,-1.77704943e-04,2.84689643e-04,3.35732879e-04,-1.62393134e+00,0
35,14,-2.53231098e-05,-4.09291579e-05,4.96613079e-04,4.98939883e-04,-2.12485671e+00,0
35,15,-9.05333598e-05,2.14643394e-04,4.95216345e-05,2.38160593e-04,1.96994068e+00,0
35,16,2.44744712e-04,1.28704640e-04,3.19276704e-05,2.78359901e-04,4.84131139e-01,0
35,17,1.02183958e-04,-3.26442253e-05,-9.22599585e-05,1.41488893e-04,-3.09217805e-01,0
35,18,-1.93071139e-04,-6.14826340e-05,-1.60165171e-04,2.58281747e-04,-2.83330046e+00,0
35,19,-4.45895875e-05,-1.82128278e-04,-1.38655425e-04,2.33204348e-04,-1.81089867e+00,0
35,20,-9.13630996e-05,1.19749817e-04,1.52803700e-04,2.14560494e-04,2.22253393e+00,0
35,21,7.08676517e-06,-3.04886738e-05,-4.14262312e-04,4.15443191e-04,-1.34241246e+00,0
35,22,7.20226774e-05,-6.51107510e-05,-6.90361852e-04,6.97155767e-04,-7.35037852e-01,0
35,23,-3.63823585e-05,-2.44026576e-06,-1.20875336e-05,3.84153534e-05,-3.07462019e+00,0
35,24,-4.78135035e-05,-1.26420682e-04,-2.38413032e-04,2.74060384e-04,-1.93237784e+00,0
35,25,-5.11527799e-05,1.04502597e-04,1.01530897e-05,1.16792486e-04,2.02599913e+00,0
35,26,2.12788457e-04,1.35835370e-04,-2.90288210e-04,3.84704328e-04,5.68147975e-01,0
35,27,4.31433933e-05,-2.18340192e-04,1.38577582e-05,2.22992891e-04,-1.37571229e+00,0
35,28,-1.75889522e-04,-8.87991416e-05,1.10710979e-05,1.97344827e-04,-2.67406661e+00,0
35,29,1.20340461e-04,3.66045536e-04,-6.39974177e-04,7.47019483e-04,1.25316905e+00,0
35,30,5.61608725e-05,6.18740799e-05,3.00926065e-04,3.12312250e-04,8.33763092e-01,0
35,31,-1.18645540e-04,-2.01440568e-04,2.64220228e-04,3.52799370e-04,-2.10307744e+00,0
35,32,-2.18722242e-08,3.52645974e-09,-6.73011552e-04,6.73011553e-04,2.98173828e+00,0
35,33,1.18684143e-04,2.01427770e-04,2.64220324e-04,3.52805119e-04,1.03834516e+00,0
35,34,-5.62021055e-05,-6.18677655e-05,3.00928853e-04,3.12321104e-04,-2.30824562e+00,0
35,35,-1.20307130e-04,-3.66057318e-04,-6.39973956e-04,7.47019698e-04,-1.88833188e+00,0
35,36,1.75855634e-04,8.88034140e-05,1.10764947e-05,1.97316849e-04,4.67622925e-01,0
35,37,-4.31199206e-05,2.18330492e-04,1.38579550e-05,2.22978865e-04,1.76578534e+00,0
35,38,-2.12810865e-04,-1.35833955e-04,-2.90280705e-04,3.84710560e-04,-2.57349716e+00,0
35,39,5.11632790e-05,-1.04509167e-04,1.01531331e-05,1.16802967e-04,-1.11553731e+00,0
35,40,4.78052746e-05,1.26419125e-04,-2.38404401e-04,2.74050722e-04,1.20926769e+00,0
35,41,3.63789982e-05,2.43764313e-06,-1.20876570e-05,3.84120433e-05,6.69068630e-02,0
35,42,-7.20162628e-05,6.51068357e-05,-6.90353554e-04,6.97146521e-04,2.40654041e+00,0
35,43,-7.10224899e-06,3.04902885e-05,-4.14262482e-04,4.15443744e-04,1.79965026e+00,0
35,44,9.13819937e-05,-1.19754943e-04,1.52810022e-04,2.14575903e-04,-9.18979648e-01,0
35,45,4.45660090e-05,1.82133683e-04,-1.38655457e-04,2.33204080e-04,1.33082298e+00,0
35,46,1.93098099e-04,6.14776122e-05,-1.60162107e-04,2.58298806e-04,3.08228216e-01,0
35,47,-1.02210398e-04,3.26522632e-05,-9.22597070e-05,1.41509679e-04,2.83237848e+00,0
35,48,-2.44715183e-04,-1.28708475e-04,3.19270763e-05,2.78335643e-04,-2.65739953e+00,0
35,49,9.05090490e-05,-2.14634281e-04,4.95221945e-05,2.38143255e-04,-1.17173294e+00,0
35,50,2.53501009e-05,4.09270959e-05,4.96609452e-04,4.98937474e-04,1.01623663e+00,0
35,51,9.43263466e-06,1.77713615e-04,2.84690425e-04,3.35737609e-04,1.51776836e+00,0
35,52,-5.86623943e-05,-9.90669582e-06,3.94967394e-04,3.99422911e-04,-2.97429471e+00,0
35,53,7.69354575e-05,-4.09786205e-05,6.98834603e-06,8.74479785e-05,-4.89414527e-01,0
35,54,-1.22258198e-04,9.01914475e-05,-1.92570542e-04,2.45285503e-04,2.50600179e+00,0
35,55,-4.50199494e-05,3.77632349e-05,-1.45291489e-04,1.56724199e-04,2.44363027e+00,0
35,56,7.33589478e-05,-2.55927424e-04,-3.65386650e-04,4.52092673e-04,-1.29164135e+00,0
35,57,-1.23343075e-04,-7.47905590e-05,-1.21888942e-04,1.88849294e-04,-2.59650831e+00,0
35,58,2.50733387e-04,2.05077604e-04,-2.47497660e-04,4.07650766e-04,6.85567286e-01,0
35,59,6.39743171e-05,-4.45216185e-05,4.08591389e-06,7.80485904e-05,-6.07988900e-01,0
35,60,-5.68606057e-05,3.19082582e-05,1.16421756e-04,1.33436467e-04,2.63021688e+00,0
35,61,7.54812759e-06,7.67860485e-05,1.50217838e-04,1.68874126e-04,1.47281036e+00,0
35,62,-1.24850624e-04,-1.18845266e-04,2.70275278e-04,3.20562945e-04,-2.38083234e+00,0
35,63,2.12527135e-04,-5.02743586e-05,-2.43759920e-05,2.19748682e-04,-2.32285078e-01,0
36,0,1.24307266e-09,1.46984286e-10,4.02962265e-05,4.02962265e-05,1.17696228e-01,0
36,1,-1.60008958e-04,-1.11824799e-04,-7.14755788e-05,2.07885571e-04,-2.53162826e+00,0
36,2,1.59751999e-04,-5.85276456e-05,2.85916374e-04,3.32707618e-04,-3.51179429e-01,0
36,3,-8.39070713e-06,-1.13534848e-04,1.72425805e-04,2.06618547e-04,-1.64456646e+00,0
36,4,-5.89463525e-05,2.42717898e-05,-1.78073790e-04,1.89140337e-04,2.75098906e+00,0
36,5,-2.48284458e-05,2.25654935e-04,3.56426318e-05,2.29797734e-04,1.68038389e+00,0
36,6,-2.08449044e-04,-1.10423559e-05,-1.81347152e-04,2.76513521e-04,-3.08866824e+00,0
36,7,-1.06921612e-05,5.09672436e-05,-2.43449489e-04,2.48957096e-04,1.77758256e+00,0
36,8,1.09811853e-05,1.17978393e-04,-1.08522845e-04,1.60675746e-04,1.47798580e+00,0
36,9,1.61319808e-04,-8.68636511e-05,1.53384861e-04,2.38948299e-04,-4.93937232e-01,0
36,10,-1.03734373e-05,-1.53563506e-04,-1.08658882e-04,1.88404117e-04,-1.63824531e+00,0
36,11,-1.72643653e-04,-9.27763005e-05,-2.33320461e-05,1.97376942e-04,-2.64848536e+00,0
36,12,1.89845793e-04,1.05010460e-05,3.12880590e-04,3.66122876e-04,5.52572476e-02,0
36,13,8.47274898e-05,-6.32873650e-05,3.54636462e-05,1.11542406e-04,-6.41547510e-01,0
36,14,-2.47900390e-06,1.89017256e-05,-7.27265661e-05,7.51836026e-05,1.70120427e+00,0
36,15,-2.35104793e-05,1.87976895e-04,-2.94892823e-04,3.50499405e-04,1.69522134e+00,0
36,16,-8.77596493e-05,6.88231134e-05,3.53520510e-04,3.70695465e-04,2.47654630e+00,0
36,17,-2.19433327e-04,-1.18027769e-04,9.02416347e-06,2.49325038e-04,-2.64810585e+00,0
36,18,1.91047564e-04,1.27888832e-04,-2.61016312e-04,3.47827889e-04,5.89898283e-01,0
36,19,2.58136249e-04,1.60276535e-05,1.49725932e-04,2.98846221e-04,6.20102936e-02,0
36,20,3.08998483e-05,-7.39751436e-06,-5.58286539e-04,5.59189935e-04,-2.34980357e-01,0
36,21,8.56832150e-05,2.30612221e-04,1.87560343e-04,3.09358194e-04,1.21505662e+00,0
36,22,-1.97518576e-04,-1.70414630e-04,3.32996669e-04,4.23014793e-04,-2.42972707e+00,0
36,23,4.82085987e-05,-1.36160902e-04,-2.71389370e-04,3.07434628e-04,-1.23051263e+00,0
36,24,1.45350833e-04,3.66032410e-05,5.25838698e-04,5.46784234e-04,2.46697301e-01,0
36,25,-1.96123376e-04,-5.69543605e-05,-3.29598838e-04,3.87741630e-04,-2.85896568e+00,0
36,26,-1.55342629e-04,-1.05806732e-04,9.13913271e-04,9.33040119e-04,-2.54365158e+00,0
36,27,7.90868392e-05,-1.68768510e-05,-4.04409820e-05,9.04158684e-05,-2.10242958e-01,0
36,28,-5.70471063e-05,1.47025076e-04,1.46562207e-04,2.15293348e-04,1.94092341e+00,0
36,29,1.21778020e-05,-8.87950023e-05,-1.73859755e-05,9.12968972e-05,-1.43450147e+00,0
36,30,5.81322414e-06,-1.32452879e-04,5.71785759e-04,5.86955290e-04,-1.52693548e+00,0
36,31,-2.01269103e-04,2.27585066e-04,-2.85251221e-04,4.16740294e-04,2.29490791e+00,0
36,32,2.55187415e-09,6.69785486e-10,9.65068050e-04,9.65068050e-04,2.56678459e-01,0
36,33,2.01269912e-04,-2.27579852e-04,-2.85245178e-04,4.16733701e-04,-8.46671383e-01,0
36,34,-5.80825873e-06,1.32454333e-04,5.71771081e-04,5.86941271e-04,1.61461928e+00,0
36,35,-1.21767660e-05,8.87999909e-05,-1.73696029e-05,9.12984946e-05,1.70707217e+00,0
36,36,5.70516133e-05,-1.47023345e-04,1.46536757e-04,2.15276036e-04,-1.20063864e+00,0
36,37,-7.90854494e-05,1.68812724e-05,-4.04191044e-05,9.04056948e-05,2.93129264e+00,0
36,38,1.55346260e-04,1.05808731e-04,9.13883906e-04,9.33012188e-04,5.97938983e-01,0
36,39,1.96125080e-04,5.69577206e-05,-3.29578024e-04,3.87725293e-04,2.82640446e-01,0
36,40,-1.45348561e-04,-3.66011895e-05,5.25813370e-04,5.46759135e-04,-2.89490492e+00,0
36,41,-4.82067850e-05,1.36162648e-04,-2.71375884e-04,3.07423212e-04,1.91106415e+00,0
36,42,1.97519072e-04,1.70416366e-04,3.32982004e-04,4.23004180e-04,7.11869382e-01,0
36,43,-8.56816025e-05,-2.30612498e-04,1.87562717e-04,3.09359393e-04,-1.92652950e+00,0
36,44,-3.09012957e-05,7.39854270e-06,-5.58287406e-04,5.59190895e-04,2.90659143e+00,0
36,45,-2.58135153e-04,-1.60299998e-05,1.49717201e-04,2.98841025e-04,-3.07957304e+00,0
36,46,-1.91050733e-04,-1.27888778e-04,-2.61004618e-04,3.47820834e-04,-2.55170223e+00,0
36,47,2.19433684e-04,1.18023765e-04,9.00780112e-06,2.49322865e-04,4.93471965e-01,0
36,48,8.77553657e-05,-6.88240723e-05,3.53540078e-04,3.70713290e-04,-6.65076825e-01,0
36,49,2.35100245e-05,-1.87981790e-04,-2.94911632e-04,3.50517824e-04,-1.44637690e+00,0
36,50,2.47441920e-06,-1.89035072e-05,-7.27051486e-05,7.51631823e-05,-1.44063898e+00,0
36,51,-8.47286682e-05,6.32824548e-05,3.54472892e-05,1.11535316e-04,2.50008901e+00,0
36,52,-1.89849916e-04,-1.05033116e-05,3.12898474e-04,3.66140363e-04,-3.08632471e+00,0
36,53,1.72641973e-04,9.27721193e-05,-2.33424269e-05,1.97374734e-04,4.93092554e-01,0
36,54,1.03703100e-05,1.53561141e-04,-1.08648260e-04,1.88395890e-04,1.50336658e+00,0
36,55,-1.61321697e-04,8.68607065e-05,1.53382386e-04,2.38946915e-04,2.64767446e+00,0
36,56,-1.09830252e-05,-1.17980497e-04,-1.08521197e-04,1.60676304e-04,-1.66362067e+00,0
36,57,1.06903546e-05,-5.09686713e-05,-2.43443962e-04,2.48951907e-04,-1.36404968e+00,0
36,58,2.08448589e-04,1.10408162e-05,-1.81353727e-04,2.76517429e-04,5.29171666e-02,0
36,59,2.48269556e-05,-2.25654770e-04,3.56538446e-05,2.29799150e-04,-1.46121521e+00,0
36,60,5.89472333e-05,-2.42725621e-05,-1.78084720e-04,1.89151001e-04,-3.90609538e-01,0
