x,y,z,winding,filament_id,J_mag
61,55,56,-6.283185,0,1.74469901e-04
61,60,56,6.283185,0,1.83791788e-04
62,0,56,-6.283185,0,1.56692801e-04
62,2,56,-6.283185,0,1.91957017e-04
62,4,56,-6.283185,0,2.09012064e-04
62,7,56,6.283185,0,1.68297669e-04
62,11,56,6.283185,0,1.47535394e-04
62,22,56,6.283185,0,2.04685125e-04
62,23,56,-6.283185,0,1.44263435e-04
62,26,56,-6.283185,0,1.29408894e-04
62,29,56,-6.283185,0,3.36957722e-04
62,31,56,6.283185,0,6.74692688e-04
62,34,56,-6.283185,0,3.36957954e-04
62,37,56,-6.283185,0,1.29409481e-04
62,40,56,-6.283185,0,1.44263273e-04
62,41,56,6.283185,0,2.04685223e-04
62,52,56,6.283185,0,1.47535278e-04
62,56,56,6.283185,0,1.68298273e-04
62,59,56,-6.283185,0,2.09011946e-04
62,61,56,-6.283185,0,1.91956896e-04
0,9,57,-6.283185,0,1.51509757e-04
0,12,57,-6.283185,0,2.53790742e-04
0,16,57,-6.283185,0,1.47695416e-04
0,19,57,6.283185,0,1.85200542e-04
0,20,57,-6.283185,0,2.04517050e-04
0,25,57,-6.283185,0,2.58750450e-04
0,31,57,6.283185,0,8.15518417e-04
0,38,57,-6.283185,0,2.58750021e-04
0,43,57,-6.283185,0,2.04517306e-04
0,44,57,6.283185,0,1.85200647e-04
0,47,57,-6.283185,0,1.47695387e-04
0,51,57,-6.283185,0,2.53790333e-04
0,54,57,-6.283185,0,1.51509451e-04
1,3,57,-6.283185,0,1.64543348e-04
1,10,57,6.283185,0,2.76828460e-04
1,17,57,6.283185,0,2.14406412e-04
1,22,57,6.283185,0,3.50339835e-04
1,27,57,6.283185,0,2.41126145e-04
1,29,57,-6.283185,0,4.14765451e-04
1,34,57,-6.283185,0,4.14765742e-04
1,36,57,6.283185,0,2.41127380e-04
1,41,57,6.283185,0,3.50339667e-04
1,46,57,6.283185,0,2.14406503e-04
1,53,57,6.283185,0,2.76827294e-04
1,60,57,-6.283185,0,1.64543813e-04
2,1,57,6.283185,0,1.25044667e-04
2,9,57,-6.283185,0,2.45811646e-04
2,13,57,6.283185,0,1.78565033e-04
2,15,57,-6.283185,0,1.52431381e-04
2,20,57,-6.283185,0,1.67808341e-04
2,26,57,-6.283185,0,1.57147366e-04
2,31,57,6.283185,0,6.43706986e-04
2,37,57,-6.283185,0,1.57145613e-04
2,43,57,-6.283185,0,1.67808143e-04
2,48,57,-6.283185,0,1.52430399e-04
2,50,57,6.283185,0,1.78564536e-04
2,54,57,-6.283185,0,2.45811635e-04
2,62,57,6.283185,0,1.25046572e-04
3,0,57,-6.283185,0,1.07072496e-04
3,4,57,-6.283185,0,1.33620820e-04
3,5,57,6.283185,0,1.15751540e-04
3,8,57,6.283185,0,2.32350974e-04
3,12,57,-6.283185,0,1.65210949e-04
3,14,57,6.283185,0,1.39467406e-04
3,23,57,6.283185,0,2.86025103e-04
3,25,57,-6.283185,0,2.53902655e-04
3,26,57,6.283185,0,2.79500919e-04
3,32,57,6.283185,0,5.48712855e-04
3,37,57,6.283185,0,2.79500051e-04
3,38,57,-6.283185,0,2.53902736e-04
3,40,57,6.283185,0,2.86025427e-04
3,49,57,6.283185,0,1.39467400e-04
3,51,57,-6.283185,0,1.65209900e-04
3,55,57,6.283185,0,2.32350099e-04
3,58,57,6.283185,0,1.15750775e-04
3,59,57,-6.283185,0,1.33620550e-04
4,2,57,6.283185,0,1.65292046e-04
4,10,57,6.283185,0,1.63673569e-04
4,27,57,6.283185,0,2.75097615e-04
4,28,57,-6.283185,0,1.79815849e-04
4,35,57,-6.283185,0,1.79817317e-04
4,36,57,6.283185,0,2.75094912e-04
4,53,57,6.283185,0,1.63672715e-04
4,61,57,6.283185,0,1.65291566e-04
5,1,57,-6.283185,0,1.50684459e-04
5,3,57,-6.283185,0,1.41190392e-04
5,9,57,-6.283185,0,1.04125566e-04
5,17,57,6.283185,0,2.33204328e-04
5,24,57,-6.283185,0,1.90421159e-04
5,39,57,-6.283185,0,1.90420911e-04
5,46,57,6.283185,0,2.33204717e-04
5,54,57,-6.283185,0,1.04125510e-04
5,60,57,-6.283185,0,1.41189424e-04
5,62,57,-6.283185,0,1.50685775e-04
6,0,57,6.283185,0,1.58785703e-04
6,1,57,6.283185,0,1.68371627e-04
6,4,57,6.283185,0,1.15425509e-04
6,5,57,-6.283185,0,1.05611540e-04
6,10,57,-6.283185,0,8.88488045e-05
6,12,57,-6.283185,0,1.23999534e-04
6,16,57,-6.283185,0,2.47386319e-04
6,29,57,6.283185,0,3.03240652e-04
6,30,57,-6.283185,0,2.44898808e-04
6,33,57,-6.283185,0,2.44896424e-04
6,34,57,6.283185,0,3.03241309e-04
6,47,57,-6.283185,0,2.47386385e-04
6,51,57,-6.283185,0,1.23998722e-04
6,53,57,-6.283185,0,8.88492786e-05
6,58,57,-6.283185,0,1.05613500e-04
6,59,57,6.283185,0,1.15424472e-04
6,62,57,6.283185,0,1.68372136e-04
7,1,57,-6.283185,0,2.22957485e-04
7,3,57,-6.283185,0,1.43886631e-04
7,7,57,6.283185,0,1.52240484e-04
7,8,57,-6.283185,0,1.12420562e-04
7,11,57,6.283185,0,1.27910746e-04
7,14,57,6.283185,0,1.77156715e-04
7,18,57,-6.283185,0,2.17972657e-04
7,32,57,6.283185,0,1.99925286e-04
7,45,57,-6.283185,0,2.17973093e-04
7,49,57,6.283185,0,1.77156768e-04
7,52,57,6.283185,0,1.27911605e-04
7,55,57,-6.283185,0,1.12420722e-04
7,56,57,6.283185,0,1.52240032e-04
7,60,57,-6.283185,0,1.43885652e-04
7,62,57,-6.283185,0,2.22956702e-04
8,2,57,6.283185,0,1.37965878e-04
8,3,57,6.283185,0,1.14295879e-04
8,9,57,6.283185,0,1.19631091e-04
8,12,57,-6.283185,0,7.64665212e-05
8,13,57,6.283185,0,1.51435396e-04
8,17,57,6.283185,0,1.80514182e-04
8,19,57,-6.283185,0,1.80471604e-04
8,24,57,6.283185,0,1.26913918e-04
8,25,57,-6.283185,0,1.94121613e-04
8,27,57,6.283185,0,3.20687624e-04
8,28,57,-6.283185,0,3.75555821e-04
8,29,57,6.283185,0,4.00336002e-04
8,31,57,-6.283185,0,3.61377244e-04
8,34,57,6.283185,0,4.00335551e-04
8,35,57,-6.283185,0,3.75555956e-04
8,36,57,6.283185,0,3.20687823e-04
8,38,57,-6.283185,0,1.94121473e-04
8,39,57,6.283185,0,1.26914152e-04
8,44,57,-6.283185,0,1.80471444e-04
8,46,57,6.283185,0,1.80514440e-04
8,50,57,6.283185,0,1.51436984e-04
8,51,57,-6.283185,0,7.64681656e-05
8,54,57,6.283185,0,1.19630901e-04
8,60,57,6.283185,0,1.14295522e-04
8,61,57,6.283185,0,1.37963228e-04
9,1,57,-6.283185,0,1.91312029e-04
9,5,57,-6.283185,0,1.14857452e-04
9,14,57,-6.283185,0,2.16477660e-04
9,16,57,-6.283185,0,1.55322650e-04
9,20,57,6.283185,0,1.97265269e-04
9,22,57,-6.283185,0,2.09543663e-04
9,41,57,-6.283185,0,2.09544600e-04
9,43,57,6.283185,0,1.97265664e-04
9,47,57,-6.283185,0,1.55322867e-04
9,49,57,-6.283185,0,2.16478043e-04
9,58,57,-6.283185,0,1.14857635e-04
9,62,57,-6.283185,0,1.91310687e-04
10,2,57,-6.283185,0,1.62924622e-04
10,16,57,6.283185,0,1.38820709e-04
10,20,57,6.283185,0,2.87871845e-04
10,25,57,6.283185,0,3.36023043e-04
10,38,57,6.283185,0,3.36023097e-04
10,43,57,6.283185,0,2.87871549e-04
10,47,57,6.283185,0,1.38820565e-04
10,61,57,-6.283185,0,1.62925259e-04
11,1,57,6.283185,0,1.65975114e-04
11,4,57,6.283185,0,2.33370950e-04
11,8,57,-6.283185,0,1.72179605e-04
11,9,57,6.283185,0,1.23807046e-04
11,12,57,6.283185,0,2.21025135e-04
11,16,57,-6.283185,0,1.30667322e-04
11,17,57,-6.283185,0,1.52869603e-04
11,18,57,6.283185,0,1.85244221e-04
11,24,57,-6.283185,0,9.36382443e-05
11,26,57,-6.283185,0,1.24888543e-04
11,29,57,6.283185,0,2.26142315e-04
11,31,57,-6.283185,0,1.74080286e-04
11,34,57,6.283185,0,2.26141478e-04
11,37,57,-6.283185,0,1.24885911e-04
11,39,57,-6.283185,0,9.36395541e-05
11,45,57,6.283185,0,1.85243839e-04
11,46,57,-6.283185,0,1.52869299e-04
11,47,57,-6.283185,0,1.30667167e-04
11,51,57,6.283185,0,2.21025829e-04
11,54,57,6.283185,0,1.23807558e-04
11,55,57,-6.283185,0,1.72180889e-04
11,59,57,6.283185,0,2.33371740e-04
11,62,57,6.283185,0,1.65975553e-04
12,2,57,-6.283185,0,2.00765515e-04
12,5,57,-6.283185,0,2.14104049e-04
12,8,57,6.283185,0,2.06402297e-04
12,10,57,-6.283185,0,1.18820370e-04
12,11,57,-6.283185,0,2.14480509e-04
12,14,57,6.283185,0,2.55636392e-04
12,17,57,6.283185,0,1.31424454e-04
12,18,57,-6.283185,0,1.31154990e-04
12,20,57,-6.283185,0,1.85282950e-04
12,24,57,6.283185,0,1.44903285e-04
12,25,57,-6.283185,0,1.16418799e-04
12,38,57,-6.283185,0,1.16417870e-04
12,39,57,6.283185,0,1.44902315e-04
12,43,57,-6.283185,0,1.85282600e-04
12,45,57,-6.283185,0,1.31154331e-04
12,46,57,6.283185,0,1.31424281e-04
12,49,57,6.283185,0,2.55636165e-04
12,52,57,-6.283185,0,2.14481172e-04
12,53,57,-6.283185,0,1.18819688e-04
12,55,57,6.283185,0,2.06403262e-04
12,58,57,-6.283185,0,2.14102962e-04
12,61,57,-6.283185,0,2.00767432e-04
13,0,57,-6.283185,0,1.86624697e-04
13,4,57,6.283185,0,1.89976453e-04
13,13,57,-6.283185,0,2.78605056e-04
13,16,57,-6.283185,0,1.02288205e-04
13,19,57,6.283185,0,1.75559022e-04
13,22,57,-6.283185,0,1.40654882e-04
13,23,57,6.283185,0,1.72407208e-04
13,29,57,6.283185,0,3.16091997e-04
13,32,57,-6.283185,0,1.56811420e-04
13,34,57,6.283185,0,3.16092579e-04
13,40,57,6.283185,0,1.72408255e-04
13,41,57,-6.283185,0,1.40654513e-04
13,44,57,6.283185,0,1.75559401e-04
13,47,57,-6.283185,0,1.02288477e-04
13,50,57,-6.283185,0,2.78604738e-04
13,59,57,6.283185,0,1.89976625e-04
14,3,57,-6.283185,0,2.06627512e-04
14,8,57,6.283185,0,2.32490968e-04
14,10,57,6.283185,0,1.47644936e-04
14,15,57,6.283185,0,1.59287499e-04
14,17,57,6.283185,0,9.34979194e-05
14,23,57,6.283185,0,2.04653516e-04
14,24,57,-6.283185,0,2.95554306e-04
14,39,57,-6.283185,0,2.95555266e-04
14,40,57,6.283185,0,2.04653727e-04
14,46,57,6.283185,0,9.34980918e-05
14,48,57,6.283185,0,1.59287448e-04
14,53,57,6.283185,0,1.47644664e-04
14,55,57,6.283185,0,2.32491340e-04
14,60,57,-6.283185,0,2.06627012e-04
15,2,57,6.283185,0,1.76986028e-04
15,7,57,-6.283185,0,2.16803528e-04
15,9,57,-6.283185,0,2.27831223e-04
15,12,57,6.283185,0,1.30360323e-04
15,14,57,-6.283185,0,1.30837031e-04
15,16,57,-6.283185,0,1.50679798e-04
15,17,57,-6.283185,0,1.37520704e-04
15,19,57,-6.283185,0,1.67329518e-04
15,20,57,6.283185,0,1.29329748e-04
15,25,57,6.283185,0,3.02827128e-04
15,27,57,-6.283185,0,2.35052906e-04
15,36,57,-6.283185,0,2.35051501e-04
15,38,57,6.283185,0,3.02829021e-04
15,43,57,6.283185,0,1.29330122e-04
15,44,57,-6.283185,0,1.67329330e-04
15,46,57,-6.283185,0,1.37521253e-04
15,47,57,-6.283185,0,1.50679734e-04
15,49,57,-6.283185,0,1.30837205e-04
15,51,57,6.283185,0,1.30360569e-04
15,54,57,-6.283185,0,2.27830972e-04
15,56,57,-6.283185,0,2.16804891e-04
15,61,57,6.283185,0,1.76986451e-04
16,1,57,6.283185,0,1.70849422e-04
16,6,57,6.283185,0,1.28021528e-04
16,8,57,6.283185,0,1.95579320e-04
16,15,57,6.283185,0,1.05842401e-04
16,18,57,6.283185,0,1.77515071e-04
16,19,57,6.283185,0,1.11109101e-04
16,21,57,-6.283185,0,2.49990259e-04
16,24,57,-6.283185,0,1.59113208e-04
16,26,57,6.283185,0,1.64219755e-04
16,30,57,6.283185,0,4.80448463e-04
16,31,57,-6.283185,0,5.30625147e-04
16,33,57,6.283185,0,4.80447483e-04
16,37,57,6.283185,0,1.64218390e-04
16,39,57,-6.283185,0,1.59113289e-04
16,42,57,-6.283185,0,2.49990335e-04
16,44,57,6.283185,0,1.11108978e-04
16,45,57,6.283185,0,1.77515453e-04
16,48,57,6.283185,0,1.05842363e-04
16,55,57,6.283185,0,1.95579442e-04
16,57,57,6.283185,0,1.28019535e-04
16,62,57,6.283185,0,1.70849793e-04
17,3,57,-6.283185,0,2.87180122e-04
17,4,57,6.283185,0,1.71298160e-04
17,6,57,-6.283185,0,1.41770667e-04
17,10,57,-6.283185,0,2.50263028e-04
17,18,57,-6.283185,0,1.45496617e-04
17,22,57,6.283185,0,2.42060493e-04
17,27,57,-6.283185,0,1.24285905e-04
17,31,57,6.283185,0,7.41560929e-04
17,36,57,-6.283185,0,1.24286687e-04
17,41,57,6.283185,0,2.42060487e-04
17,45,57,-6.283185,0,1.45496826e-04
17,53,57,-6.283185,0,2.50263080e-04
17,57,57,-6.283185,0,1.41770338e-04
17,59,57,6.283185,0,1.71296516e-04
17,60,57,-6.283185,0,2.87177945e-04
18,0,57,-6.283185,0,3.43564343e-04
18,2,57,-6.283185,0,2.78343775e-04
18,8,57,-6.283185,0,1.84337854e-04
18,9,57,6.283185,0,2.30047267e-04
18,16,57,-6.283185,0,1.50593345e-04
18,18,57,6.283185,0,1.90232976e-04
18,20,57,-6.283185,0,2.34628366e-04
18,29,57,-6.283185,0,3.33364329e-04
18,34,57,-6.283185,0,3.33364254e-04
18,43,57,-6.283185,0,2.34628331e-04
18,45,57,6.283185,0,1.90232821e-04
18,47,57,-6.283185,0,1.50593613e-04
18,54,57,6.283185,0,2.30046898e-04
18,55,57,-6.283185,0,1.84337629e-04
18,61,57,-6.283185,0,2.78343173e-04
19,3,57,6.283185,0,1.93723248e-04
19,6,57,6.283185,0,1.97530770e-04
19,9,57,-6.283185,0,2.20742106e-04
19,12,57,6.283185,0,1.11058463e-04
19,13,57,-6.283185,0,1.73514210e-04
19,22,57,6.283185,0,2.25061244e-04
19,23,57,-6.283185,0,1.92881078e-04
19,31,57,6.283185,0,8.20549651e-04
19,40,57,-6.283185,0,1.92880658e-04
19,41,57,6.283185,0,2.25060944e-04
19,50,57,-6.283185,0,1.73514097e-04
19,51,57,6.283185,0,1.11058109e-04
19,54,57,-6.283185,0,2.20742516e-04
19,57,57,6.283185,0,1.97529994e-04
19,60,57,6.283185,0,1.93723679e-04
20,1,57,6.283185,0,1.22214740e-04
20,2,57,-6.283185,0,1.75059424e-04
20,4,57,-6.283185,0,3.72694271e-04
20,8,57,6.283185,0,2.37189441e-04
20,11,57,6.283185,0,1.58405292e-04
20,15,57,6.283185,0,2.03726961e-04
20,19,57,6.283185,0,1.68245649e-04
20,25,57,6.283185,0,1.70135240e-04
20,28,57,-6.283185,0,2.31690153e-04
20,30,57,6.283185,0,6.16991643e-04
20,31,57,-6.283185,0,7.40656264e-04
20,33,57,6.283185,0,6.16991340e-04
20,35,57,-6.283185,0,2.31689989e-04
20,38,57,6.283185,0,1.70134873e-04
20,44,57,6.283185,0,1.68245443e-04
20,48,57,6.283185,0,2.03726865e-04
20,52,57,6.283185,0,1.58405408e-04
20,55,57,6.283185,0,2.37188769e-04
20,59,57,-6.283185,0,3.72694321e-04
20,61,57,-6.283185,0,1.75059429e-04
20,62,57,6.283185,0,1.22215908e-04
21,3,57,6.283185,0,1.95234201e-04
21,5,57,-6.283185,0,5.85547607e-04
21,7,57,-6.283185,0,3.34364013e-04
21,9,57,6.283185,0,2.16631612e-04
21,10,57,-6.283185,0,1.56410450e-04
21,14,57,-6.283185,0,1.56439130e-04
21,17,57,-6.283185,0,2.05667051e-04
21,18,57,6.283185,0,1.69941928e-04
21,20,57,-6.283185,0,1.14226373e-04
21,27,57,6.283185,0,3.09794638e-04
21,29,57,-6.283185,0,3.17213079e-04
21,32,57,6.283185,0,4.49169438e-04
21,34,57,-6.283185,0,3.17213573e-04
21,36,57,6.283185,0,3.09793915e-04
21,43,57,-6.283185,0,1.14225973e-04
21,45,57,6.283185,0,1.69941784e-04
21,46,57,-6.283185,0,2.05666712e-04
21,49,57,-6.283185,0,1.56438950e-04
21,53,57,-6.283185,0,1.56410480e-04
21,54,57,6.283185,0,2.16632157e-04
21,56,57,-6.283185,0,3.34364438e-04
21,58,57,-6.283185,0,5.85547120e-04
21,60,57,6.283185,0,1.95234879e-04
22,1,57,-6.283185,0,1.84072394e-04
22,4,57,6.283185,0,3.00941195e-04
22,15,57,6.283185,0,1.68041436e-04
22,25,57,-6.283185,0,1.58126578e-04
22,28,57,6.283185,0,2.66481135e-04
22,30,57,-6.283185,0,2.70424620e-04
22,33,57,-6.283185,0,2.70424235e-04
22,35,57,6.283185,0,2.66481438e-04
22,38,57,-6.283185,0,1.58125926e-04
22,48,57,6.283185,0,1.68041317e-04
22,59,57,6.283185,0,3.00942925e-04
22,62,57,-6.283185,0,1.84072239e-04
23,0,57,6.283185,0,2.59547318e-04
23,3,57,-6.283185,0,2.41583905e-04
23,23,57,6.283185,0,1.57010789e-04
23,26,57,6.283185,0,2.05239193e-04
23,27,57,-6.283185,0,1.99597400e-04
23,31,57,6.283185,0,2.58642698e-04
23,36,57,-6.283185,0,1.99596036e-04
23,37,57,6.283185,0,2.05239471e-04
23,40,57,6.283185,0,1.57011020e-04
23,60,57,-6.283185,0,2.41582964e-04
24,4,57,-6.283185,0,2.92778898e-04
24,9,57,-6.283185,0,3.07823770e-04
24,10,57,6.283185,0,1.16120756e-04
24,13,57,-6.283185,0,1.57586118e-04
24,17,57,6.283185,0,1.22090744e-04
24,18,57,-6.283185,0,1.81971586e-04
24,21,57,6.283185,0,1.22857045e-04
24,22,57,-6.283185,0,1.30557533e-04
24,25,57,-6.283185,0,1.80128021e-04
24,29,57,6.283185,0,3.44417933e-04
24,31,57,-6.283185,0,2.73252547e-04
24,34,57,6.283185,0,3.44418891e-04
24,38,57,-6.283185,0,1.80127644e-04
24,41,57,-6.283185,0,1.30557872e-04
24,42,57,6.283185,0,1.22857601e-04
24,45,57,-6.283185,0,1.81971448e-04
24,46,57,6.283185,0,1.22090160e-04
24,50,57,-6.283185,0,1.57585644e-04
24,53,57,6.283185,0,1.16120109e-04
24,54,57,-6.283185,0,3.07823275e-04
24,59,57,-6.283185,0,2.92779353e-04
25,1,57,6.283185,0,1.05642682e-04
25,3,57,6.283185,0,1.80149172e-04
25,13,57,6.283185,0,1.77042401e-04
25,15,57,-6.283185,0,1.48662648e-04
25,20,57,-6.283185,0,1.77495441e-04
25,23,57,6.283185,0,1.70797114e-04
25,27,57,-6.283185,0,1.60255562e-04
25,29,57,6.283185,0,3.71069511e-04
25,30,57,-6.283185,0,4.15828877e-04
25,32,57,6.283185,0,4.20641482e-04
25,33,57,-6.283185,0,4.15829797e-04
25,34,57,6.283185,0,3.71068464e-04
25,36,57,-6.283185,0,1.60255549e-04
25,40,57,6.283185,0,1.70796508e-04
25,43,57,-6.283185,0,1.77496014e-04
25,48,57,-6.283185,0,1.48662075e-04
25,50,57,6.283185,0,1.77041678e-04
25,60,57,6.283185,0,1.80148864e-04
25,62,57,6.283185,0,1.05641528e-04
26,0,57,-6.283185,0,3.47121277e-04
26,2,57,-6.283185,0,2.40357472e-04
26,4,57,6.283185,0,1.89520618e-04
26,9,57,6.283185,0,2.01662285e-04
26,11,57,-6.283185,0,2.21366439e-04
26,26,57,6.283185,0,1.86440707e-04
26,28,57,-6.283185,0,2.32794099e-04
26,31,57,6.283185,0,4.84938156e-04
26,35,57,-6.283185,0,2.32795072e-04
26,37,57,6.283185,0,1.86440356e-04
26,52,57,-6.283185,0,2.21367767e-04
26,54,57,6.283185,0,2.01662625e-04
26,59,57,6.283185,0,1.89516873e-04
26,61,57,-6.283185,0,2.40357081e-04
27,1,57,6.283185,0,1.47114797e-04
27,4,57,-6.283185,0,1.83396314e-04
27,9,57,-6.283185,0,2.00167728e-04
27,12,57,6.283185,0,2.42028751e-04
27,18,57,6.283185,0,1.47777663e-04
27,21,57,-6.283185,0,1.70786876e-04
27,24,57,-6.283185,0,1.34362315e-04
27,32,57,-6.283185,0,2.68883173e-04
27,39,57,-6.283185,0,1.34362191e-04
27,42,57,-6.283185,0,1.70785982e-04
27,45,57,6.283185,0,1.47777405e-04
27,51,57,6.283185,0,2.42029626e-04
27,54,57,-6.283185,0,2.00168949e-04
27,59,57,-6.283185,0,1.83395036e-04
27,62,57,6.283185,0,1.47114030e-04
28,3,57,6.283185,0,1.67311241e-04
28,10,57,6.283185,0,2.01703028e-04
28,17,57,-6.283185,0,1.63499797e-04
28,20,57,6.283185,0,1.17845612e-04
28,22,57,6.283185,0,1.71894560e-04
28,32,57,6.283185,0,2.32426857e-04
28,41,57,6.283185,0,1.71893264e-04
28,43,57,6.283185,0,1.17846092e-04
28,46,57,-6.283185,0,1.63500436e-04
28,53,57,6.283185,0,2.01706397e-04
28,60,57,6.283185,0,1.67308866e-04
29,0,57,6.283185,0,2.95246462e-04
29,4,57,-6.283185,0,8.76063254e-05
29,5,57,6.283185,0,1.34362357e-04
29,8,57,6.283185,0,1.76929792e-04
29,16,57,6.283185,0,1.31262294e-04
29,27,57,6.283185,0,1.40974544e-04
29,29,57,-6.283185,0,1.40591195e-04
29,34,57,-6.283185,0,1.40591269e-04
29,36,57,6.283185,0,1.40974747e-04
29,47,57,6.283185,0,1.31263107e-04
29,55,57,6.283185,0,1.76930620e-04
29,58,57,6.283185,0,1.34361253e-04
29,59,57,-6.283185,0,8.76091808e-05
30,0,57,-6.283185,0,4.12112411e-04
30,2,57,-6.283185,0,2.94344628e-04
30,6,57,-6.283185,0,1.95762359e-04
30,8,57,6.283185,0,1.58937757e-04
30,10,57,-6.283185,0,1.39337998e-04
30,13,57,-6.283185,0,1.93327231e-04
30,18,57,-6.283185,0,1.80648199e-04
30,21,57,-6.283185,0,1.86897778e-04
30,29,57,6.283185,0,1.13089866e-04
30,34,57,6.283185,0,1.13089411e-04
30,42,57,-6.283185,0,1.86896053e-04
30,45,57,-6.283185,0,1.80649768e-04
30,50,57,-6.283185,0,1.93325143e-04
30,53,57,-6.283185,0,1.39334501e-04
30,55,57,6.283185,0,1.58940142e-04
30,57,57,-6.283185,0,1.95762648e-04
30,61,57,-6.283185,0,2.94344502e-04
31,6,57,6.283185,0,1.72992248e-04
31,11,57,-6.283185,0,1.96936535e-04
31,13,57,6.283185,0,3.07346925e-04
31,19,57,6.283185,0,2.62920976e-04
31,28,57,-6.283185,0,1.36249778e-04
31,32,57,6.283185,0,1.00175344e-04
31,35,57,-6.283185,0,1.36248908e-04
31,44,57,6.283185,0,2.62921376e-04
31,50,57,6.283185,0,3.07345665e-04
31,52,57,-6.283185,0,1.96936249e-04
31,57,57,6.283185,0,1.72995788e-04
32,0,57,6.283185,0,2.23234806e-04
32,1,57,6.283185,0,2.24234709e-04
32,5,57,-6.283185,0,1.56828062e-04
32,7,57,-6.283185,0,2.11389177e-04
32,15,57,-6.283185,0,1.59058232e-04
32,18,57,-6.283185,0,1.90446335e-04
32,20,57,-6.283185,0,1.71093543e-04
32,26,57,6.283185,0,1.32148831e-04
32,30,57,-6.283185,0,8.54193398e-05
32,33,57,-6.283185,0,8.54183948e-05
32,37,57,6.283185,0,1.32147547e-04
32,43,57,-6.283185,0,1.71092877e-04
32,45,57,-6.283185,0,1.90446729e-04
32,48,57,-6.283185,0,1.59058705e-04
32,56,57,-6.283185,0,2.11390673e-04
32,58,57,-6.283185,0,1.56828244e-04
32,62,57,6.283185,0,2.24235490e-04
33,8,57,6.283185,0,1.37799815e-04
33,9,57,-6.283185,0,1.09778377e-04
33,13,57,6.283185,0,1.84416954e-04
33,18,57,6.283185,0,1.32778061e-04
33,26,57,-6.283185,0,1.28006865e-04
33,29,57,6.283185,0,1.56291165e-04
33,34,57,6.283185,0,1.56289685e-04
33,37,57,-6.283185,0,1.28006775e-04
33,45,57,6.283185,0,1.32779499e-04
33,50,57,6.283185,0,1.84416207e-04
33,54,57,-6.283185,0,1.09777145e-04
33,55,57,6.283185,0,1.37804997e-04
34,0,57,-6.283185,0,3.40997410e-04
34,2,57,-6.283185,0,2.16749464e-04
34,4,57,6.283185,0,2.09710909e-04
34,6,57,6.283185,0,1.75451068e-04
34,8,57,-6.283185,0,1.96097830e-04
34,9,57,6.283185,0,2.06399492e-04
34,11,57,6.283185,0,1.85349513e-04
34,12,57,-6.283185,0,2.14604440e-04
34,20,57,6.283185,0,1.29579264e-04
34,22,57,-6.283185,0,1.15828056e-04
34,41,57,-6.283185,0,1.15827714e-04
34,43,57,6.283185,0,1.29578568e-04
34,51,57,-6.283185,0,2.14603977e-04
34,52,57,6.283185,0,1.85348697e-04
34,54,57,6.283185,0,2.06399885e-04
34,55,57,-6.283185,0,1.96096053e-04
34,57,57,6.283185,0,1.75450161e-04
34,59,57,6.283185,0,2.09711625e-04
34,61,57,-6.283185,0,2.16749274e-04
35,1,57,6.283185,0,1.84971884e-04
35,3,57,6.283185,0,1.34538719e-04
35,5,57,-6.283185,0,3.26123576e-04
35,10,57,-6.283185,0,2.36323022e-04
35,13,57,-6.283185,0,1.18587544e-04
35,17,57,6.283185,0,2.14852198e-04
35,24,57,6.283185,0,3.07742103e-04
35,27,57,-6.283185,0,2.55399171e-04
35,29,57,6.283185,0,3.50265110e-04
35,32,57,-6.283185,0,3.46881715e-04
35,34,57,6.283185,0,3.50266288e-04
35,36,57,-6.283185,0,2.55399341e-04
35,39,57,6.283185,0,3.07742031e-04
35,46,57,6.283185,0,2.14852408e-04
35,50,57,-6.283185,0,1.18588276e-04
35,53,57,-6.283185,0,2.36325435e-04
35,58,57,-6.283185,0,3.26122752e-04
35,60,57,6.283185,0,1.34543056e-04
35,62,57,6.283185,0,1.84971872e-04
36,2,57,-6.283185,0,1.51300787e-04
36,7,57,-6.283185,0,1.29157426e-04
36,8,57,6.283185,0,1.39434787e-04
36,12,57,6.283185,0,3.05822300e-04
36,14,57,6.283185,0,1.32862209e-04
36,15,57,-6.283185,0,1.53495553e-04
36,18,57,-6.283185,0,2.17738871e-04
36,27,57,6.283185,0,2.45871418e-04
36,30,57,-6.283185,0,3.12843316e-04
36,31,57,6.283185,0,3.45114648e-04
36,33,57,-6.283185,0,3.12841749e-04
36,36,57,6.283185,0,2.45871393e-04
36,45,57,-6.283185,0,2.17738916e-04
36,48,57,-6.283185,0,1.53496285e-04
36,49,57,6.283185,0,1.32862407e-04
36,51,57,6.283185,0,3.05823141e-04
36,55,57,6.283185,0,1.39439159e-04
36,56,57,-6.283185,0,1.29161566e-04
36,61,57,-6.283185,0,1.51301105e-04
37,6,57,6.283185,0,2.41235753e-04
37,8,57,-6.283185,0,9.99081856e-05
37,11,57,-6.283185,0,3.47787196e-04
37,17,57,6.283185,0,2.62192401e-04
37,24,57,-6.283185,0,1.59724745e-04
37,39,57,-6.283185,0,1.59726290e-04
37,46,57,6.283185,0,2.62191391e-04
37,52,57,-6.283185,0,3.47788477e-04
37,55,57,-6.283185,0,9.99065560e-05
37,57,57,6.283185,0,2.41239791e-04
38,1,57,6.283185,0,1.39480790e-04
38,10,57,6.283185,0,2.27330790e-04
38,20,57,6.283185,0,1.34344626e-04
38,27,57,6.283185,0,2.53423636e-04
