x,y,z,count,mu_sq,sigma_sq,freq,in_mask
5,14,14,506,0.129160,0.014724,0.063250,1
5,14,15,500,0.121617,0.011938,0.062500,1
5,14,16,475,0.110683,0.009316,0.059375,1
5,14,17,377,0.097271,0.006772,0.047125,1
5,14,18,246,0.085139,0.005043,0.030750,1
5,14,19,193,0.078533,0.004450,0.024125,1
5,14,20,207,0.079016,0.004450,0.025875,1
5,14,21,256,0.083165,0.004894,0.032000,1
5,14,22,294,0.087112,0.005553,0.036750,0
5,14,23,322,0.089379,0.006373,0.040250,0
5,15,0,256,0.081814,0.005319,0.032000,0
5,15,1,231,0.081410,0.004909,0.028875,0
5,15,2,196,0.081134,0.004569,0.024500,1
5,15,3,163,0.078221,0.004055,0.020375,1
5,15,4,165,0.075017,0.003847,0.020625,1
5,15,5,138,0.072779,0.003667,0.017250,1
5,15,6,152,0.076081,0.003945,0.019000,1
5,15,7,238,0.084690,0.004976,0.029750,1
5,15,8,338,0.095077,0.006747,0.042250,1
5,15,9,419,0.102760,0.008196,0.052375,1
5,15,10,443,0.107960,0.009890,0.055375,1
5,15,11,434,0.110405,0.011093,0.054250,1
5,15,12,453,0.111661,0.011602,0.056625,1
5,15,13,441,0.110500,0.010859,0.055125,1
5,15,14,415,0.107808,0.009931,0.051875,1
5,15,15,410,0.102851,0.008453,0.051250,1
5,15,16,354,0.094542,0.006788,0.044250,1
5,15,17,251,0.084238,0.005199,0.031375,1
5,15,18,159,0.076475,0.004050,0.019875,1
5,15,19,151,0.074158,0.003805,0.018875,1
5,15,20,146,0.074485,0.003658,0.018250,1
5,15,21,197,0.078279,0.004094,0.024625,1
5,15,22,213,0.081180,0.004432,0.026625,0
5,15,23,250,0.081388,0.004928,0.031250,0
5,16,0,196,0.076484,0.004283,0.024500,0
5,16,1,159,0.077029,0.004117,0.019875,0
5,16,2,162,0.076640,0.003903,0.020250,1
5,16,3,150,0.075751,0.003828,0.018750,1
5,16,4,129,0.073935,0.003578,0.016125,1
5,16,5,112,0.071067,0.003410,0.014000,1
5,16,6,117,0.073153,0.003493,0.014625,1
5,16,7,188,0.078293,0.004210,0.023500,1
5,16,8,277,0.086559,0.005346,0.034625,1
5,16,9,329,0.091997,0.006251,0.041125,1
5,16,10,367,0.096282,0.007211,0.045875,1
5,16,11,362,0.097401,0.007634,0.045250,1
5,16,12,382,0.097011,0.007903,0.047750,1
5,16,13,356,0.096146,0.007611,0.044500,1
5,16,14,364,0.095643,0.007187,0.045500,1
5,16,15,337,0.092365,0.006374,0.042125,1
5,16,16,271,0.086945,0.005382,0.033875,1
5,16,17,192,0.079253,0.004437,0.024000,1
5,16,18,135,0.074020,0.003698,0.016875,1
5,16,19,125,0.071915,0.003351,0.015625,1
5,16,20,122,0.073669,0.003499,0.015250,1
5,16,21,130,0.075201,0.003632,0.016250,1
5,16,22,182,0.077064,0.004102,0.022750,0
5,16,23,168,0.076594,0.004217,0.021000,0
5,17,0,198,0.079483,0.004585,0.024750,0
5,17,1,182,0.079251,0.004355,0.022750,0
5,17,2,196,0.079277,0.004348,0.024500,1
5,17,3,160,0.077479,0.004011,0.020000,1
5,17,4,137,0.075595,0.003691,0.017125,1
5,17,5,118,0.073680,0.003446,0.014750,1
5,17,6,132,0.075597,0.003649,0.016500,1
5,17,7,187,0.080276,0.004148,0.023375,1
5,17,8,243,0.086976,0.005038,0.030375,1
5,17,9,319,0.092281,0.005697,0.039875,1
5,17,10,358,0.095463,0.006335,0.044750,1
5,17,11,356,0.094802,0.006202,0.044500,1
5,17,12,354,0.095370,0.006395,0.044250,1
5,17,13,337,0.095883,0.006250,0.042125,1
5,17,14,323,0.094931,0.005881,0.040375,1
5,17,15,327,0.092247,0.005636,0.040875,1
5,17,16,278,0.086788,0.004938,0.034750,1
5,17,17,198,0.081243,0.004264,0.024750,1
5,17,18,147,0.076545,0.003719,0.018375,1
5,17,19,101,0.073821,0.003360,0.012625,1
5,17,20,128,0.074628,0.003602,0.016000,1
5,17,21,158,0.077734,0.003942,0.019750,1
5,17,22,173,0.079100,0.004142,0.021625,0
5,17,23,214,0.078782,0.004379,0.026750,0
5,18,0,232,0.081518,0.004954,0.029000,0
5,18,1,243,0.082332,0.004876,0.030375,0
5,18,2,235,0.081056,0.004652,0.029375,1
5,18,3,196,0.079411,0.004310,0.024500,1
5,18,4,153,0.077214,0.003938,0.019125,1
5,18,5,123,0.074438,0.003500,0.015375,1
5,18,6,125,0.075278,0.003567,0.015625,1
5,18,7,175,0.079572,0.004093,0.021875,1
5,18,8,218,0.085638,0.004504,0.027250,1
5,18,9,292,0.090161,0.005234,0.036500,1
5,18,10,307,0.091755,0.005569,0.038375,1
5,18,11,319,0.091949,0.005617,0.039875,1
5,18,12,311,0.091922,0.005533,0.038875,1
5,18,13,322,0.092680,0.005752,0.040250,1
5,18,14,292,0.091655,0.005318,0.036500,1
5,18,15,250,0.089551,0.004985,0.031250,1
5,18,16,229,0.085438,0.004564,0.028625,1
5,18,17,213,0.081275,0.004252,0.026625,1
5,18,18,138,0.077500,0.003724,0.017250,1
5,18,19,150,0.076520,0.003680,0.018750,1
5,18,20,155,0.077058,0.003765,0.019375,1
5,18,21,183,0.079925,0.004257,0.022875,1
5,18,22,214,0.082370,0.004639,0.026750,0
5,18,23,232,0.082136,0.004854,0.029000,0
5,19,0,251,0.082265,0.005750,0.031375,0
5,19,1,270,0.082414,0.005824,0.033750,0
5,19,2,252,0.083162,0.005574,0.031500,1
5,19,3,219,0.081822,0.005059,0.027375,1
5,19,4,190,0.078684,0.004344,0.023750,1
5,19,5,151,0.075635,0.003867,0.018875,1
5,19,6,146,0.076036,0.003856,0.018250,1
5,19,7,207,0.080262,0.004302,0.025875,1
5,19,8,225,0.082906,0.004609,0.028125,1
5,19,9,245,0.085555,0.004825,0.030625,1
5,19,10,233,0.085163,0.004842,0.029125,1
5,19,11,216,0.083873,0.004751,0.027000,1
5,19,12,258,0.083802,0.004893,0.032250,1
5,19,13,221,0.084477,0.004717,0.027625,1
5,19,14,228,0.085458,0.004707,0.028500,1
5,19,15,235,0.086748,0.004848,0.029375,1
5,19,16,231,0.083378,0.004580,0.028875,1
5,19,17,184,0.080192,0.004210,0.023000,1
5,19,18,167,0.078162,0.003961,0.020875,1
5,19,19,166,0.077333,0.004003,0.020750,1
5,19,20,215,0.079506,0.004606,0.026875,1
5,19,21,228,0.081999,0.005135,0.028500,1
5,19,22,235,0.083423,0.005561,0.029375,0
5,19,23,251,0.081791,0.005532,0.031375,0
5,20,0,281,0.086917,0.007087,0.035125,0
5,20,1,280,0.088798,0.007318,0.035000,0
5,20,2,286,0.090259,0.007769,0.035750,1
5,20,3,289,0.090079,0.007018,0.036125,1
5,20,4,271,0.087333,0.006047,0.033875,1
5,20,5,236,0.083595,0.004991,0.029500,1
5,20,6,202,0.081730,0.004619,0.025250,1
5,20,7,193,0.081929,0.004597,0.024125,1
5,20,8,236,0.083775,0.004817,0.029500,1
5,20,9,217,0.082348,0.004436,0.027125,1
5,20,10,180,0.079476,0.004194,0.022500,1
5,20,11,144,0.075094,0.003921,0.018000,1
5,20,12,141,0.073111,0.003657,0.017625,1
5,20,13,133,0.074366,0.003727,0.016625,1
5,20,14,158,0.078301,0.004049,0.019750,1
5,20,15,214,0.081923,0.004476,0.026750,1
5,20,16,212,0.083030,0.004724,0.026500,1
5,20,17,205,0.081893,0.004596,0.025625,1
5,20,18,202,0.082344,0.004608,0.025250,1
5,20,19,226,0.083401,0.004972,0.028250,1
5,20,20,270,0.087168,0.006211,0.033750,1
5,20,21,275,0.089475,0.007147,0.034375,1
5,20,22,282,0.090883,0.007497,0.035250,0
5,20,23,270,0.088870,0.007230,0.033750,0
5,21,0,330,0.107756,0.011284,0.041250,0
5,21,1,321,0.108765,0.011475,0.040125,0
5,21,2,306,0.111182,0.012028,0.038250,1
5,21,3,308,0.109765,0.011643,0.038500,1
5,21,4,339,0.104716,0.009525,0.042375,1
5,21,5,328,0.098349,0.006950,0.041000,1
5,21,6,314,0.095728,0.006008,0.039250,1
5,21,7,312,0.096006,0.006120,0.039000,1
5,21,8,372,0.096450,0.006361,0.046500,1
5,21,9,348,0.096373,0.006049,0.043500,1
5,21,10,322,0.092523,0.005519,0.040250,1
5,21,11,285,0.089172,0.005324,0.035625,1
5,21,12,283,0.087565,0.005240,0.035375,1
5,21,13,286,0.088884,0.005296,0.035750,1
5,21,14,311,0.093351,0.005444,0.038875,1
5,21,15,348,0.096288,0.005854,0.043500,1
5,21,16,332,0.095341,0.006145,0.041500,1
5,21,17,324,0.096508,0.006079,0.040500,1
5,21,18,312,0.095640,0.006088,0.039000,1
5,21,19,343,0.098949,0.007395,0.042875,1
5,21,20,316,0.104700,0.009200,0.039500,1
5,21,21,328,0.110109,0.011911,0.041000,1
5,21,22,323,0.111105,0.012190,0.040375,0
5,21,23,331,0.109610,0.011694,0.041375,0
5,22,0,346,0.127657,0.016197,0.043250,0
5,22,1,325,0.127664,0.016811,0.040625,0
5,22,2,338,0.129049,0.017484,0.042250,0
5,22,3,345,0.127255,0.016565,0.043125,0
5,22,4,385,0.120326,0.013336,0.048125,0
5,22,5,429,0.113052,0.009617,0.053625,0
5,22,6,432,0.110153,0.008097,0.054000,0
5,22,7,464,0.111169,0.008182,0.058000,0
5,22,8,536,0.115482,0.009221,0.067000,0
5,22,9,552,0.118444,0.009401,0.069000,0
5,22,10,543,0.118762,0.010251,0.067875,0
5,22,11,497,0.116159,0.010484,0.062125,0
5,22,12,479,0.115995,0.010625,0.059875,0
5,22,13,517,0.116274,0.010663,0.064625,0
5,22,14,526,0.118609,0.009876,0.065750,0
5,22,15,543,0.119272,0.009715,0.067875,0
5,22,16,511,0.115443,0.009201,0.063875,0
5,22,17,460,0.112131,0.008417,0.057500,0
5,22,18,440,0.109378,0.007838,0.055000,0
5,22,19,420,0.113898,0.009666,0.052500,0
5,22,20,348,0.120607,0.012922,0.043500,0
5,22,21,339,0.127540,0.016412,0.042375,0
5,22,22,324,0.130629,0.017639,0.040500,0
5,22,23,353,0.128442,0.016654,0.044125,0
5,23,0,375,0.118377,0.014177,0.046875,0
5,23,1,348,0.120330,0.014452,0.043500,0
5,23,2,353,0.123144,0.015195,0.044125,0
5,23,3,360,0.122982,0.014910,0.045000,0
5,23,4,374,0.117470,0.012574,0.046750,0
5,23,5,413,0.110962,0.009510,0.051625,0
5,23,6,421,0.106786,0.007866,0.052625,0
5,23,7,428,0.106681,0.007979,0.053500,0
5,23,8,451,0.108911,0.008184,0.056375,0
5,23,9,486,0.109740,0.008129,0.060750,0
5,23,10,478,0.106948,0.007743,0.059750,0
5,23,11,411,0.101548,0.007044,0.051375,0
5,23,12,404,0.100186,0.007280,0.050500,0
5,23,13,417,0.101404,0.007349,0.052125,0
5,23,14,470,0.106436,0.007744,0.058750,0
5,23,15,489,0.108368,0.007929,0.061125,0
5,23,16,438,0.108284,0.008151,0.054750,0
5,23,17,422,0.106879,0.008041,0.052750,0
5,23,18,430,0.107308,0.007976,0.053750,0
5,23,19,435,0.112712,0.009744,0.054375,0
5,23,20,372,0.118049,0.012600,0.046500,0
5,23,21,347,0.123276,0.015197,0.043375,0
5,23,22,373,0.123946,0.015288,0.046625,0
5,23,23,355,0.121420,0.014532,0.044375,0
6,0,0,313,0.092696,0.008881,0.039125,0
6,0,1,324,0.094886,0.008835,0.040500,0
6,0,2,334,0.099733,0.008750,0.041750,0
6,0,3,350,0.101214,0.008116,0.043750,0
6,0,4,337,0.098771,0.007376,0.042125,0
6,0,5,286,0.092121,0.006556,0.035750,0
6,0,6,264,0.087352,0.005795,0.033000,0
6,0,7,253,0.083923,0.005386,0.031625,0
6,0,8,263,0.083366,0.005277,0.032875,0
6,0,9,231,0.081950,0.004926,0.028875,0
6,0,10,218,0.078507,0.004515,0.027250,0
6,0,11,160,0.072816,0.003999,0.020000,0
6,0,12,159,0.070742,0.004023,0.019875,0
6,0,13,173,0.072955,0.004031,0.021625,0
6,0,14,195,0.077593,0.004301,0.024375,0
6,0,15,233,0.081268,0.004707,0.029125,0
6,0,16,261,0.082664,0.005239,0.032625,0
6,0,17,238,0.084976,0.005676,0.029750,0
6,0,18,270,0.087623,0.005980,0.033750,0
6,0,19,290,0.092173,0.006607,0.036250,0
6,0,20,344,0.098300,0.007312,0.043000,0
6,0,21,332,0.101723,0.008091,0.041500,0
6,0,22,348,0.099810,0.008415,0.043500,0
6,0,23,325,0.095607,0.008926,0.040625,0
6,1,0,414,0.105075,0.010211,0.051750,0
6,1,1,399,0.105376,0.010127,0.049875,0
6,1,2,394,0.108516,0.009756,0.049250,0
6,1,3,391,0.108044,0.008971,0.048875,0
6,1,4,387,0.105797,0.008036,0.048375,0
6,1,5,356,0.100692,0.007214,0.044500,0
6,1,6,338,0.096952,0.006631,0.042250,0
6,1,7,389,0.099382,0.006866,0.048625,0
6,1,8,431,0.103162,0.007366,0.053875,0
6,1,9,495,0.107261,0.007811,0.061875,0
6,1,10,462,0.107767,0.008419,0.057750,0
6,1,11,467,0.107111,0.008899,0.058375,0
6,1,12,421,0.106225,0.009005,0.052625,0
6,1,13,445,0.106981,0.009187,0.055625,0
6,1,14,446,0.107897,0.008312,0.055750,0
6,1,15,439,0.106080,0.007590,0.054875,0
6,1,16,449,0.103201,0.007435,0.056125,0
6,1,17,388,0.098415,0.006985,0.048500,0
6,1,18,363,0.098078,0.006854,0.045375,0
6,1,19,341,0.100082,0.006974,0.042625,0
6,1,20,362,0.105193,0.007992,0.045250,0
6,1,21,404,0.108860,0.009068,0.050500,0
6,1,22,396,0.108639,0.009663,0.049500,0
6,1,23,410,0.106518,0.010060,0.051250,0
6,2,0,419,0.112907,0.011319,0.052375,0
6,2,1,394,0.113031,0.011091,0.049250,0
6,2,2,379,0.113800,0.010796,0.047375,1
6,2,3,368,0.111796,0.009491,0.046000,1
6,2,4,428,0.107910,0.008467,0.053500,1
6,2,5,416,0.104786,0.007663,0.052000,1
6,2,6,390,0.103278,0.007567,0.048750,1
6,2,7,445,0.107515,0.008431,0.055625,1
6,2,8,485,0.114816,0.010057,0.060625,1
6,2,9,483,0.121688,0.011613,0.060375,1
6,2,10,501,0.126883,0.013650,0.062625,1
6,2,11,503,0.128811,0.015590,0.062875,1
6,2,12,505,0.129097,0.016506,0.063125,1
6,2,13,484,0.127678,0.015572,0.060500,1
6,2,14,495,0.126644,0.014139,0.061875,1
6,2,15,500,0.121780,0.011473,0.062500,1
6,2,16,487,0.114603,0.009851,0.060875,1
6,2,17,447,0.107232,0.008735,0.055875,1
6,2,18,405,0.103076,0.007587,0.050625,1
6,2,19,394,0.103926,0.007283,0.049250,1
6,2,20,388,0.109115,0.008238,0.048500,1
6,2,21,377,0.111721,0.009551,0.047125,1
6,2,22,392,0.114651,0.010703,0.049000,0
6,2,23,398,0.113739,0.010986,0.049750,0
6,3,0,332,0.096768,0.007387,0.041500,0
6,3,1,338,0.097487,0.007584,0.042250,0
6,3,2,338,0.099266,0.007617,0.042250,1
6,3,3,316,0.097323,0.006900,0.039500,1
6,3,4,317,0.095046,0.006248,0.039625,1
6,3,5,259,0.091029,0.005504,0.032375,1
6,3,6,285,0.088836,0.005294,0.035625,1
6,3,7,312,0.090398,0.005585,0.039000,1
6,3,8,325,0.093668,0.005561,0.040625,1
6,3,9,338,0.096642,0.005875,0.042250,1
6,3,10,357,0.096832,0.006178,0.044625,1
6,3,11,395,0.095758,0.006556,0.049375,1
6,3,12,376,0.095204,0.006741,0.047000,1
6,3,13,371,0.096072,0.006562,0.046375,1
6,3,14,368,0.098270,0.006589,0.046000,1
6,3,15,362,0.097053,0.006064,0.045250,1
6,3,16,325,0.093934,0.005945,0.040625,1
6,3,17,322,0.091428,0.005696,0.040250,1
6,3,18,279,0.089597,0.005445,0.034875,1
6,3,19,298,0.091580,0.005649,0.037250,1
6,3,20,329,0.095092,0.006283,0.041125,1
6,3,21,319,0.097862,0.007012,0.039875,1
6,3,22,344,0.099042,0.007445,0.043000,0
6,3,23,327,0.097874,0.007394,0.040875,0
6,4,0,248,0.081636,0.005456,0.031000,0
6,4,1,239,0.082741,0.005452,0.029875,0
6,4,2,233,0.083412,0.005202,0.029125,1
6,4,3,198,0.083127,0.004806,0.024750,1
6,4,4,185,0.080872,0.004491,0.023125,1
6,4,5,171,0.078692,0.004138,0.021375,1
6,4,6,141,0.076631,0.003920,0.017625,1
6,4,7,166,0.078365,0.003922,0.020750,1
6,4,8,200,0.081844,0.004347,0.025000,1
6,4,9,204,0.082154,0.004438,0.025500,1
6,4,10,211,0.083265,0.004499,0.026375,1
6,4,11,213,0.081286,0.004525,0.026625,1
6,4,12,226,0.080673,0.004584,0.028250,1
6,4,13,208,0.080699,0.004457,0.026000,1
6,4,14,202,0.081606,0.004351,0.025250,1
6,4,15,197,0.082860,0.004253,0.024625,1
6,4,16,208,0.081461,0.004418,0.026000,1
6,4,17,187,0.079417,0.004168,0.023375,1
6,4,18,192,0.077275,0.004141,0.024000,1
6,4,19,188,0.079068,0.004374,0.023500,1
6,4,20,194,0.081383,0.004474,0.024250,1
6,4,21,215,0.083797,0.004993,0.026875,1
6,4,22,238,0.084442,0.005300,0.029750,0
6,4,23,222,0.082713,0.005334,0.027750,0
6,5,0,218,0.078233,0.004815,0.027250,0
6,5,1,195,0.078907,0.004743,0.024375,0
6,5,2,198,0.079565,0.004542,0.024750,1
6,5,3,184,0.079340,0.004369,0.023000,1
6,5,4,156,0.076669,0.003903,0.019500,1
6,5,5,153,0.075224,0.003794,0.019125,1
6,5,6,135,0.075384,0.003675,0.016875,1
6,5,7,166,0.079282,0.004037,0.020750,1
6,5,8,224,0.085209,0.004479,0.028000,1
6,5,9,270,0.090173,0.005050,0.033750,1
6,5,10,317,0.093966,0.005614,0.039625,1
6,5,11,349,0.094566,0.006119,0.043625,1
6,5,12,362,0.095219,0.006463,0.045250,1
6,5,13,339,0.093403,0.006065,0.042375,1
6,5,14,333,0.092959,0.005639,0.041625,1
6,5,15,278,0.089231,0.005221,0.034750,1
6,5,16,222,0.085530,0.004694,0.027750,1
6,5,17,180,0.079170,0.004135,0.022500,1
6,5,18,139,0.075331,0.003757,0.017375,1
6,5,19,127,0.074643,0.003534,0.015875,1
6,5,20,140,0.076752,0.003862,0.017500,1
6,5,21,190,0.079089,0.004261,0.023750,1
6,5,22,203,0.080006,0.004574,0.025375,0
6,5,23,224,0.079594,0.005055,0.028000,0
6,6,0,233,0.078189,0.005019,0.029125,0
6,6,1,214,0.079558,0.004961,0.026750,0
6,6,2,201,0.079046,0.004505,0.025125,1
6,6,3,185,0.078593,0.004258,0.023125,1
6,6,4,156,0.076501,0.003871,0.019500,1
6,6,5,136,0.075393,0.003644,0.017000,1
6,6,6,150,0.077120,0.003930,0.018750,1
6,6,7,215,0.083399,0.004477,0.026875,1
6,6,8,296,0.090075,0.005331,0.037000,1
6,6,9,374,0.096884,0.006175,0.046750,1
6,6,10,400,0.101652,0.007160,0.050000,1
6,6,11,452,0.104030,0.007823,0.056500,1
6,6,12,447,0.103793,0.008047,0.055875,1
6,6,13,413,0.103434,0.007573,0.051625,1
6,6,14,415,0.100515,0.006961,0.051875,1
6,6,15,378,0.095986,0.006298,0.047250,1
6,6,16,284,0.089474,0.005253,0.035500,1
6,6,17,224,0.082858,0.004562,0.028000,1
6,6,18,152,0.077170,0.003951,0.019000,1
6,6,19,143,0.075305,0.003691,0.017875,1
6,6,20,145,0.076654,0.003828,0.018125,1
6,6,21,191,0.079149,0.004262,0.023875,1
6,6,22,221,0.080239,0.004609,0.027625,0
6,6,23,213,0.079218,0.004850,0.026625,0
6,7,0,186,0.076006,0.004455,0.023250,0
6,7,1,195,0.076754,0.004473,0.024375,0
6,7,2,190,0.077923,0.004223,0.023750,1
6,7,3,188,0.078137,0.004145,0.023500,1
6,7,4,142,0.076512,0.003834,0.017750,1
6,7,5,143,0.075214,0.003654,0.017875,1
6,7,6,163,0.078201,0.003925,0.020375,1
6,7,7,239,0.084238,0.004782,0.029875,1
6,7,8,317,0.092448,0.005746,0.039625,1
6,7,9,378,0.097925,0.006483,0.047250,1
6,7,10,425,0.103246,0.007743,0.053125,1
6,7,11,432,0.105589,0.008457,0.054000,1
6,7,12,421,0.104675,0.008213,0.052625,1
6,7,13,417,0.104531,0.008209,0.052125,1
6,7,14,399,0.102558,0.007556,0.049875,1
6,7,15,381,0.098403,0.006584,0.047625,1
6,7,16,313,0.091415,0.005623,0.039125,1
6,7,17,241,0.083821,0.004717,0.030125,1
6,7,18,155,0.077322,0.004029,0.019375,1
6,7,19,148,0.076285,0.003779,0.018500,1
6,7,20,150,0.077084,0.003950,0.018750,1
6,7,21,179,0.078359,0.004085,0.022375,1
6,7,22,212,0.078526,0.004468,0.026500,0
6,7,23,182,0.076653,0.004337,0.022750,0
6,8,0,139,0.071618,0.003742,0.017375,0
6,8,1,120,0.072754,0.003541,0.015000,0
6,8,2,134,0.075078,0.003729,0.016750,1
6,8,3,154,0.076368,0.003836,0.019250,1
6,8,4,139,0.075302,0.003639,0.017375,1
6,8,5,132,0.074482,0.003645,0.016500,1
6,8,6,152,0.076845,0.003869,0.019000,1
6,8,7,206,0.082476,0.004571,0.025750,1
6,8,8,279,0.089632,0.005792,0.034875,1
6,8,9,353,0.096968,0.007059,0.044125,1
6,8,10,340,0.101120,0.007978,0.042500,1
6,8,11,352,0.102816,0.008724,0.044000,1
6,8,12,340,0.102968,0.008647,0.042500,1
6,8,13,348,0.103099,0.008627,0.043500,1
6,8,14,350,0.100411,0.007985,0.043750,1
6,8,15,331,0.096129,0.006932,0.041375,1
6,8,16,283,0.088780,0.005649,0.035375,1
6,8,17,222,0.082314,0.004794,0.027750,1
6,8,18,170,0.076388,0.003948,0.021250,1
6,8,19,122,0.074506,0.003619,0.015250,1
6,8,20,122,0.075524,0.003729,0.015250,1
6,8,21,157,0.076457,0.003883,0.019625,1
6,8,22,133,0.075378,0.003755,0.016625,0
6,8,23,146,0.073427,0.003793,0.018250,0
6,9,0,221,0.077995,0.004492,0.027625,0
6,9,1,216,0.078477,0.004437,0.027000,0
6,9,2,212,0.080403,0.004401,0.026500,1
6,9,3,213,0.081142,0.004404,0.026625,1
6,9,4,188,0.078588,0.004150,0.023500,1
6,9,5,153,0.077324,0.003911,0.019125,1
6,9,6,206,0.079925,0.004352,0.025750,1
6,9,7,270,0.088708,0.005645,0.033750,1
6,9,8,367,0.098463,0.007742,0.045875,1
6,9,9,425,0.110017,0.010065,0.053125,1
6,9,10,430,0.116207,0.011903,0.053750,1
6,9,11,418,0.117776,0.012732,0.052250,1
6,9,12,416,0.119160,0.013335,0.052000,1
6,9,13,425,0.117205,0.012809,0.053125,1
6,9,14,410,0.114475,0.011576,0.051250,1
6,9,15,412,0.108484,0.009867,0.051500,1
6,9,16,345,0.097748,0.007497,0.043125,1
6,9,17,305,0.088492,0.005993,0.038125,1
6,9,18,212,0.081458,0.004795,0.026500,1
6,9,19,167,0.077666,0.004175,0.020875,1
6,9,20,183,0.079619,0.004244,0.022875,1
6,9,21,212,0.080873,0.004566,0.026500,1
6,9,22,213,0.081616,0.004426,0.026625,0
6,9,23,213,0.080103,0.004687,0.026625,0
6,10,0,345,0.088415,0.006832,0.043125,0
6,10,1,334,0.088848,0.006435,0.041750,0
6,10,2,329,0.090319,0.005762,0.041125,1
6,10,3,278,0.088916,0.005323,0.034750,1
6,10,4,229,0.085575,0.004766,0.028625,1
6,10,5,249,0.085437,0.004922,0.031125,1
6,10,6,333,0.092080,0.006044,0.041625,1
6,10,7,476,0.104811,0.008457,0.059500,1
6,10,8,518,0.120471,0.011680,0.064750,1
6,10,9,533,0.134401,0.015707,0.066625,1
6,10,10,504,0.143428,0.019382,0.063000,1
6,10,11,538,0.148246,0.021839,0.067250,1
6,10,12,523,0.149501,0.022732,0.065375,1
6,10,13,525,0.147242,0.022271,0.065625,1
6,10,14,475,0.142855,0.019308,0.059375,1
6,10,15,511,0.133685,0.015626,0.063875,1
6,10,16,517,0.120417,0.012044,0.064625,1
6,10,17,458,0.105810,0.008366,0.057250,1
6,10,18,334,0.092327,0.005988,0.041750,1
6,10,19,263,0.086497,0.005033,0.032875,1
6,10,20,246,0.085558,0.005059,0.030750,1
6,10,21,316,0.089415,0.005644,0.039500,1
6,10,22,326,0.090275,0.005675,0.040750,0
6,10,23,325,0.089835,0.006436,0.040625,0
6,11,0,283,0.081233,0.005313,0.035375,0
6,11,1,258,0.082446,0.005215,0.032250,0
6,11,2,265,0.085829,0.004983,0.033125,1
6,11,3,246,0.086835,0.004979,0.030750,1
6,11,4,243,0.085245,0.004928,0.030375,1
6,11,5,223,0.084828,0.004913,0.027875,1
6,11,6,286,0.090103,0.005772,0.035750,1
6,11,7,389,0.102033,0.008084,0.048625,1
6,11,8,478,0.115760,0.010889,0.059750,1
6,11,9,519,0.128865,0.014624,0.064875,1
6,11,10,502,0.136939,0.018270,0.062750,1
6,11,11,507,0.139145,0.020703,0.063375,1
6,11,12,524,0.139805,0.021324,0.065500,1
6,11,13,521,0.138653,0.020360,0.065125,1
6,11,14,509,0.136516,0.018331,0.063625,1
6,11,15,514,0.129462,0.015054,0.064250,1
6,11,16,488,0.116437,0.011216,0.061000,1
6,11,17,388,0.101501,0.007901,0.048500,1
6,11,18,312,0.090917,0.006029,0.039000,1
6,11,19,230,0.084813,0.004852,0.028750,1
6,11,20,234,0.084147,0.004959,0.029250,1
6,11,21,276,0.086221,0.005241,0.034500,1
6,11,22,266,0.086352,0.005088,0.033250,0
6,11,23,278,0.083532,0.005250,0.034750,0
6,12,0,153,0.071287,0.003957,0.019125,0
6,12,1,147,0.073645,0.003935,0.018375,0
6,12,2,196,0.078959,0.004367,0.024500,1
6,12,3,233,0.081478,0.004840,0.029125,1
6,12,4,208,0.079656,0.004576,0.026000,1
6,12,5,194,0.079166,0.004533,0.024250,1
6,12,6,219,0.082609,0.005324,0.027375,1
6,12,7,279,0.091474,0.007203,0.034875,1
6,12,8,330,0.101836,0.009755,0.041250,1
6,12,9,397,0.111739,0.012811,0.049625,1
6,12,10,376,0.117116,0.015791,0.047000,1
6,12,11,398,0.117855,0.017784,0.049750,1
6,12,12,383,0.117146,0.018518,0.047875,1
6,12,13,372,0.117048,0.017792,0.046500,1
6,12,14,371,0.116449,0.015643,0.046375,1
6,12,15,377,0.111587,0.013120,0.047125,1
6,12,16,331,0.101495,0.009808,0.041375,1
6,12,17,295,0.091906,0.007362,0.036875,1
6,12,18,244,0.082865,0.005335,0.030500,1
6,12,19,200,0.080362,0.004733,0.025000,1
6,12,20,203,0.080804,0.004681,0.025375,1
6,12,21,228,0.081231,0.004794,0.028500,1
6,12,22,189,0.078685,0.004410,0.023625,0
6,12,23,176,0.074734,0.004098,0.022000,0
6,13,0,292,0.081993,0.005375,0.036500,0
6,13,1,250,0.083167,0.005016,0.031250,0
6,13,2,259,0.086228,0.004923,0.032375,1
6,13,3,264,0.087211,0.005156,0.033000,1
6,13,4,223,0.085406,0.004878,0.027875,1
6,13,5,223,0.083860,0.004814,0.027875,1
6,13,6,296,0.090382,0.005706,0.037000,1
6,13,7,413,0.101803,0.008107,0.051625,1
6,13,8,448,0.115094,0.010874,0.056000,1
6,13,9,514,0.128223,0.014166,0.064250,1
6,13,10,500,0.135459,0.017920,0.062500,1
6,13,11,502,0.138244,0.020725,0.062750,1
6,13,12,521,0.138678,0.021662,0.065125,1
6,13,13,509,0.138140,0.020605,0.063625,1
6,13,14,490,0.135526,0.018082,0.061250,1
6,13,15,492,0.128194,0.014516,0.061500,1
6,13,16,478,0.115818,0.011062,0.059750,1
6,13,17,380,0.102052,0.007766,0.047500,1
6,13,18,312,0.090436,0.005822,0.039000,1
6,13,19,243,0.085107,0.005041,0.030375,1
