backend_label,actual_backend,L,profile,arm,seed,dx,dy,dz,n,tick,source_real,source_imag,source_abs,div_real,div_imag,div_abs,occupancy,global_charge,removed_since_last,cumulative_removed,history_evaporation,history_other,history_required,history_enabled,toggles_valid,event_valid,source_valid,field_valid,execution_valid
wsl2_cuda,gpu,64,infrared,coupled,0,1,0,0,1,10,0.013891217281962246,-0.27626832369791343,0.27661733965250579,0.0010528112732020208,-0.021427220767072239,0.021453069742529463,131004,-116,5974,131140,0,0,0,0,1,1,1,1,1
wsl2_cuda,gpu,64,infrared,coupled,0,1,0,0,1,11,0.012877771819896119,-0.25976421698702268,0.26008322789816013,0.0012257995943056269,-0.024926929653606721,0.024957051240105631,125879,-173,5125,136265,0,0,0,0,1,1,1,1,1
wsl2_cuda,gpu,64,infrared,coupled,0,1,0,0,1,12,0.012219793713170501,-0.2451877115936533,0.24549203098048814,0.0014054217183281849,-0.028559808169179066,0.028594367502476004,121418,-160,4461,140726,0,0,0,0,1,1,1,1,1
wsl2_cuda,gpu,64,infrared,coupled,0,1,0,0,1,13,0.011508649021157988,-0.23212440007132171,0.23240952241843107,0.0015905610200456384,-0.032302231110812353,0.032341366994838389,117514,-204,3904,144630,0,0,0,0,1,1,1,1,1
wsl2_cuda,gpu,64,infrared,coupled,0,1,0,0,1,14,0.010981009337066774,-0.22149776145479425,0.22176979256775636,0.0017800395290419706,-0.036131463502709793,0.036175284319167444,114370,-280,3144,147774,0,0,0,0,1,1,1,1,1
wsl2_cuda,gpu,64,infrared,coupled,0,1,0,0,1,15,0.010388646406637718,-0.21185739155230751,0.21211194763499269,0.0019728159486078747,-0.0400264914829042,0.04007507982771942,111559,-297,2811,150585,0,0,0,0,1,1,1,1,1
wsl2_cuda,gpu,64,infrared,coupled,0,1,0,0,1,16,0.010042904652972848,-0.20371347633769979,0.20396087952217523,0.0021677852764924923,-0.043966899408594842,0.04402030822938971,109217,-367,2342,152927,0,0,0,0,1,1,1,1,1
wsl2_cuda,gpu,64,infrared,coupled,1,1,0,0,1,0,0.031250000000000007,-0.63610836328225195,0.63687550772315416,0,0,0,262144,0,0,0,0,0,0,0,1,1,1,1,1
wsl2_cuda,gpu,64,infrared,coupled,1,1,0,0,1,1,0.027482982278561326,-0.57307031626175353,0.57372894444612943,2.5647010037551834e-05,-0.00052205688249716748,0.00052268648125480311,236665,79,25479,25479,0,0,0,0,1,1,1,1,1
wsl2_cuda,gpu,64,infrared,coupled,1,1,0,0,1,2,0.024924374534277868,-0.51861764456542181,0.51921622249358812,7.3767090815068316e-05,-0.0015127591521816668,0.0015145566467440938,215540,-32,21125,46604,0,0,0,0,1,1,1,1,1
wsl2_cuda,gpu,64,infrared,coupled,1,1,0,0,1,3,0.022878927634213453,-0.47285902890303921,0.47341219517965194,0.00014210590767283659,-0.0029242369312794947,0.002927687776941803,198383,-237,17157,63761,0,0,0,0,1,1,1,1,1
wsl2_cuda,gpu,64,infrared,coupled,1,1,0,0,1,4,0.020852300687893417,-0.43386415639660647,0.43436496710682976,0.00022876537344652411,-0.0047144048253183,0.0047199519545301095,184131,-23,14252,78013,0,0,0,0,1,1,1,1,1
wsl2_cuda,gpu,64,infrared,coupled,1,1,0,0,1,5,0.019064137391777557,-0.3989962552717482,0.39945144017185696,0.00033180403396770511,-0.0068455128087850699,0.0068535494112319422,171771,-67,12360,90373,0,0,0,0,1,1,1,1,1
wsl2_cuda,gpu,64,infrared,coupled,1,1,0,0,1,6,0.017483595872650626,-0.3676705147572078,0.36808597303682783,0.00044942356301641697,-0.0092821033996014768,0.0092929771903242971,160927,-179,10844,101217,0,0,0,0,1,1,1,1,1
wsl2_cuda,gpu,64,infrared,coupled,1,1,0,0,1,7,0.016105382719569523,-0.34000248278032535,0.34038371237374043,0.00057994922321738117,-0.01199064552737342,0.012004662480246193,151614,-294,9313,110530,0,0,0,0,1,1,1,1,1
