arm,L,amplitude,seed,sample_tick,valid,N,B,I,centroid_x,centroid_y,centroid_z,centroid_displacement,rms_radius,volume_radius,area_coefficient,radial_traction_jump,laplace_coefficient,interface_gradient_fraction,wave_kinetic_energy
thermal_dispersal,32,40,3759153154,270,1,68,68,0,15.911764705882353,15.955882352941176,16,0.098650057830873134,2.276278681681617,2.532056746156468,4.0816551019173488,-0.14226870334686909,-0.36023243007637312,0.009244665885911765,204.72197550841241
thermal_dispersal,32,40,3759153154,300,1,67,67,0,15.955223880597014,15.940298507462686,16.014925373134329,0.076104768859595162,2.2580269431734261,2.5195833579230031,4.0615481004456804,-0.1552653308736863,-0.39120394373174866,0.0095764281808658289,206.14584179310387
thermal_dispersal,32,40,3759153155,150,1,69,68,1,16.072463768115941,15.942028985507246,15.985507246376812,0.093923778237794672,2.2373357096119313,2.544408437947105,4.042122945213908,-0.087213832066678931,-0.22190761021615968,0.012938307143556493,211.78939654492731
thermal_dispersal,32,40,3759153155,180,1,63,63,0,16.079365079365079,15.936507936507935,15.968253968253967,0.1064794274999912,2.2406267344797315,2.4684100922353229,3.9790572078963926,-0.11167216025590046,-0.27565268739738502,0.0098679181580439007,210.38561004419307
thermal_dispersal,32,40,3759153155,210,1,63,63,0,16.079365079365079,15.936507936507935,15.968253968253967,0.1064794274999912,2.2406267344797315,2.4684100922353229,3.9790572078963926,-0.11443169410524241,-0.2824643486009657,0.0090845696053077352,207.31083540024153
thermal_dispersal,32,40,3759153155,240,1,62,62,0,16.064516129032256,15.919354838709676,15.983870967741934,0.10452807578077199,2.2480191303469432,2.4552800029918558,3.9578916096804062,-0.11655040982718676,-0.28616389058919711,0.0083041116241567969,205.50397199427323
thermal_dispersal,32,40,3759153155,270,1,62,62,0,16.064516129032256,15.919354838709676,15.983870967741934,0.10452807578077199,2.2480191303469432,2.4552800029918558,3.9578916096804062,-0.11676186617171137,-0.28668307512341418,0.0076863675170757645,203.57012917395252
thermal_dispersal,32,40,3759153155,300,1,62,62,0,16.064516129032256,15.919354838709676,15.983870967741934,0.10452807578077199,2.2480191303469432,2.4552800029918558,3.9578916096804062,-0.11024064943944578,-0.27067166208550658,0.0085250113644172888,202.98577060378949
mobile_dispersal,24,12,3759153152,150,1,1,1,0,7,11,12,5.0990195135927845,0,0.62035049089940009,1,-0.06044829933785191,-0.037499132168270312,0.0010271257030868455,41.258887842270347
mobile_dispersal,24,12,3759153152,180,1,2,2,0,14.5,11.5,12.5,2.598076211353316,0.8660254037844386,0.78159264179677201,1.2599210498948732,-0.063527025811604396,-0.049652255929583604,0.0038084558881089072,37.691981194779963
mobile_dispersal,24,12,3759153152,210,1,2,2,0,14.5,11,13,2.8722813232690143,0.5,0.78159264179677201,1.2599210498948732,-0.01093668500568671,-0.0085480325260938201,0.0098863312488696141,36.395361073824546
mobile_dispersal,24,12,3759153152,240,1,1,1,0,6,11,12,6.0827625302982193,0,0.62035049089940009,1,-0.075852449608097963,-0.047055104350305577,0.0011513466237068554,34.205800065554925
mobile_dispersal,24,12,3759153152,270,1,1,1,0,6,10,12,6.324555320336759,0,0.62035049089940009,1,-0.036370627088129118,-0.022562536368439915,0.0049492518371954085,34.654559013445621
mobile_dispersal,24,12,3759153152,300,1,1,1,0,6,10,12,6.324555320336759,0,0.62035049089940009,1,-0.066074232982902784,-0.040989182866745077,0.0013411643375864644,35.81637398197261
